Beta Probability,GT,P1,P2,Run,Idx,Acc,F1
0.50814444,1,2563,2564,0,2566,0.277777778,0.434782609
0.5121923,1,2563,2565,0,2566,0.277777778,0.434782609
0.47466156,1,2563,2566,0,2566,0.277777778,0.434782609
0.53187644,1,2564,2563,0,2566,0.277777778,0.434782609
0.49282232,1,2564,2567,0,2566,0.277777778,0.434782609
0.47698715,0,2564,9452,0,2566,0.277777778,0.434782609
0.5311175,1,2565,2563,0,2566,0.277777778,0.434782609
0.49830323,1,2565,2567,0,2566,0.277777778,0.434782609
0.49559814,1,2565,2568,0,2566,0.277777778,0.434782609
0.50088555,0,2565,2673,0,2566,0.277777778,0.434782609
0.51579,0,2565,13080,0,2566,0.277777778,0.434782609
0.42826533,1,2566,2563,0,2566,0.277777778,0.434782609
0.45987567,1,2567,2564,0,2566,0.277777778,0.434782609
0.47744784,1,2567,2565,0,2566,0.277777778,0.434782609
0.4610198,1,2567,2568,0,2566,0.277777778,0.434782609
0.5074276,1,2568,2565,0,2566,0.277777778,0.434782609
0.48996064,1,2568,2567,0,2566,0.277777778,0.434782609
0.523646,0,2673,2565,0,2566,0.277777778,0.434782609
0.4863231,0,9452,2564,0,2566,0.277777778,0.434782609
0.5192753,0,13080,2565,0,2566,0.277777778,0.434782609
0.51736856,0,261,3926,0,3931,0.35,0.518518518
0.48387012,0,3926,261,0,3931,0.35,0.518518518
0.53302985,1,3926,3927,0,3931,0.35,0.518518518
0.5128391,1,3926,3928,0,3931,0.35,0.518518518
0.4941179,0,3926,3929,0,3931,0.35,0.518518518
0.4932974,1,3927,3926,0,3931,0.35,0.518518518
0.45189106,1,3927,3930,0,3931,0.35,0.518518518
0.50828683,1,3927,3931,0,3931,0.35,0.518518518
0.41593143,0,3927,10409,0,3931,0.35,0.518518518
0.52656525,1,3928,3926,0,3931,0.35,0.518518518
0.48738486,1,3928,3930,0,3931,0.35,0.518518518
0.5066563,1,3928,3932,0,3931,0.35,0.518518518
0.599831,0,3929,3926,0,3931,0.35,0.518518518
0.47129175,1,3930,3927,0,3931,0.35,0.518518518
0.45829308,1,3930,3928,0,3931,0.35,0.518518518
0.43513355,1,3930,3932,0,3931,0.35,0.518518518
0.47056004,0,3930,3935,0,3931,0.35,0.518518518
0.5178139,0,3930,3936,0,3931,0.35,0.518518518
0.43857792,0,3930,6634,0,3931,0.35,0.518518518
0.46143466,1,3931,3927,0,3931,0.35,0.518518518
0.531836,1,3932,3928,0,3931,0.35,0.518518518
0.5062952,1,3932,3930,0,3931,0.35,0.518518518
0.52982,0,3935,3930,0,3931,0.35,0.518518518
0.49627393,0,3936,3930,0,3931,0.35,0.518518518
0.475322,0,6634,3930,0,3931,0.35,0.518518518
0.4048549,0,10406,10409,0,3931,0.35,0.518518518
0.52649367,0,10409,3927,0,3931,0.35,0.518518518
0.5446824,0,10409,10406,0,3931,0.35,0.518518518
0.4163709,0,3097,3102,0,4349,0.368421053,0.538461538
0.57948667,0,3102,3097,0,4349,0.368421053,0.538461538
0.5415691,0,3102,4345,0,4349,0.368421053,0.538461538
0.40567127,0,4345,3102,0,4349,0.368421053,0.538461538
0.47926983,1,4345,4346,0,4349,0.368421053,0.538461538
0.523994,1,4345,4347,0,4349,0.368421053,0.538461538
0.51979786,0,4345,4348,0,4349,0.368421053,0.538461538
0.5339786,1,4345,4349,0,4349,0.368421053,0.538461538
0.4524873,1,4346,4345,0,4349,0.368421053,0.538461538
0.3996722,1,4346,4350,0,4349,0.368421053,0.538461538
0.5036247,0,4346,4351,0,4349,0.368421053,0.538461538
0.4698855,0,4346,9628,0,4349,0.368421053,0.538461538
0.4832463,1,4347,4345,0,4349,0.368421053,0.538461538
0.42573527,1,4347,4350,0,4349,0.368421053,0.538461538
0.51191914,1,4347,4352,0,4349,0.368421053,0.538461538
0.51865065,0,4347,4356,0,4349,0.368421053,0.538461538
0.46214023,0,4348,4345,0,4349,0.368421053,0.538461538
0.5057037,1,4349,4345,0,4349,0.368421053,0.538461538
0.49337646,1,4350,4346,0,4349,0.368421053,0.538461538
0.536583,1,4350,4347,0,4349,0.368421053,0.538461538
0.5130955,1,4350,4352,0,4349,0.368421053,0.538461538
0.4284661,0,4351,4346,0,4349,0.368421053,0.538461538
0.5429646,1,4352,4347,0,4349,0.368421053,0.538461538
0.45049644,1,4352,4350,0,4349,0.368421053,0.538461538
0.47028276,0,4356,4347,0,4349,0.368421053,0.538461538
0.46098578,0,9628,4346,0,4349,0.368421053,0.538461538
0.5371811,1,6039,6040,0,6051,0.47826087,0.647058823
0.5135263,1,6039,6041,0,6051,0.47826087,0.647058823
0.4473952,1,6040,6039,0,6051,0.47826087,0.647058823
0.49457285,1,6040,6044,0,6051,0.47826087,0.647058823
0.5023597,1,6041,6039,0,6051,0.47826087,0.647058823
0.5572833,1,6041,6044,0,6051,0.47826087,0.647058823
0.53958815,1,6041,6046,0,6051,0.47826087,0.647058823
0.56405413,0,6041,6047,0,6051,0.47826087,0.647058823
0.4949481,0,6041,7299,0,6051,0.47826087,0.647058823
0.52056843,1,6044,6040,0,6051,0.47826087,0.647058823
0.5115698,1,6044,6041,0,6051,0.47826087,0.647058823
0.5505265,1,6044,6046,0,6051,0.47826087,0.647058823
0.558289,0,6044,6048,0,6051,0.47826087,0.647058823
0.5677778,0,6044,6049,0,6051,0.47826087,0.647058823
0.51348615,0,6044,6050,0,6051,0.47826087,0.647058823
0.44821212,0,6044,7688,0,6051,0.47826087,0.647058823
0.50740725,1,6046,6041,0,6051,0.47826087,0.647058823
0.55073917,1,6046,6044,0,6051,0.47826087,0.647058823
0.4919399,1,6046,6051,0,6051,0.47826087,0.647058823
0.5445609,0,6047,6041,0,6051,0.47826087,0.647058823
0.5543772,0,6048,6044,0,6051,0.47826087,0.647058823
0.5909301,0,6049,6044,0,6051,0.47826087,0.647058823
0.5540216,0,6050,6044,0,6051,0.47826087,0.647058823
0.5110914,1,6051,6046,0,6051,0.47826087,0.647058823
0.45846108,0,7299,6041,0,6051,0.47826087,0.647058823
0.63430303,0,7688,6044,0,6051,0.47826087,0.647058823
0.49517113,1,1368,1369,0,6122,0.155555556,0.269230769
0.49948978,1,1368,1370,0,6122,0.155555556,0.269230769
0.49297476,1,1369,1368,0,6122,0.155555556,0.269230769
0.49629706,1,1369,1373,0,6122,0.155555556,0.269230769
0.50651795,1,1370,1368,0,6122,0.155555556,0.269230769
0.5041215,1,1370,1373,0,6122,0.155555556,0.269230769
0.5487838,1,1370,1375,0,6122,0.155555556,0.269230769
0.50571775,0,1370,1376,0,6122,0.155555556,0.269230769
0.5443409,0,1370,11854,0,6122,0.155555556,0.269230769
0.4676353,1,1373,1369,0,6122,0.155555556,0.269230769
0.4667099,1,1373,1370,0,6122,0.155555556,0.269230769
0.53302795,1,1373,1375,0,6122,0.155555556,0.269230769
0.47046655,0,1373,12403,0,6122,0.155555556,0.269230769
0.4717248,1,1375,1370,0,6122,0.155555556,0.269230769
0.48692816,1,1375,1373,0,6122,0.155555556,0.269230769
0.5141836,0,1375,1377,0,6122,0.155555556,0.269230769
0.47335902,1,1375,6122,0,6122,0.155555556,0.269230769
0.527934,0,1376,1370,0,6122,0.155555556,0.269230769
0.5459128,0,1377,1375,0,6122,0.155555556,0.269230769
0.47847676,0,1377,4798,0,6122,0.155555556,0.269230769
0.5150359,0,3705,6123,0,6122,0.155555556,0.269230769
0.5795169,0,4798,1377,0,6122,0.155555556,0.269230769
0.4593297,1,6116,6117,0,6122,0.155555556,0.269230769
0.45957324,1,6116,6118,0,6122,0.155555556,0.269230769
0.51146823,0,6116,6119,0,6122,0.155555556,0.269230769
0.51636773,0,6116,6120,0,6122,0.155555556,0.269230769
0.5439493,0,6116,8663,0,6122,0.155555556,0.269230769
0.49206948,1,6117,6116,0,6122,0.155555556,0.269230769
0.52067107,1,6117,6121,0,6122,0.155555556,0.269230769
0.4997186,1,6117,6122,0,6122,0.155555556,0.269230769
0.53485173,0,6117,6123,0,6122,0.155555556,0.269230769
0.43011835,1,6118,6116,0,6122,0.155555556,0.269230769
0.45222265,1,6118,6121,0,6122,0.155555556,0.269230769
0.40491715,1,6118,6124,0,6122,0.155555556,0.269230769
0.49850756,0,6119,6116,0,6122,0.155555556,0.269230769
0.46081972,0,6120,6116,0,6122,0.155555556,0.269230769
0.49470088,1,6121,6117,0,6122,0.155555556,0.269230769
0.49733603,1,6121,6118,0,6122,0.155555556,0.269230769
0.49095917,1,6121,6124,0,6122,0.155555556,0.269230769
0.5897635,0,6121,6127,0,6122,0.155555556,0.269230769
0.5638772,0,6121,9638,0,6122,0.155555556,0.269230769
0.57091945,1,6122,1375,0,6122,0.155555556,0.269230769
0.4853326,1,6122,6117,0,6122,0.155555556,0.269230769
0.46945238,0,6123,3705,0,6122,0.155555556,0.269230769
0.43379092,0,6123,6117,0,6122,0.155555556,0.269230769
0.48645094,1,6124,6118,0,6122,0.155555556,0.269230769
0.53535473,1,6124,6121,0,6122,0.155555556,0.269230769
0.5034964,0,6127,6121,0,6122,0.155555556,0.269230769
0.540393,0,8663,6116,0,6122,0.155555556,0.269230769
0.52721715,0,9638,6121,0,6122,0.155555556,0.269230769
0.5043916,0,11854,1370,0,6122,0.155555556,0.269230769
0.49994957,0,12403,1373,0,6122,0.155555556,0.269230769
0.5247364,0,1049,6228,0,6242,0.315789474,0.48
0.5503258,0,4914,6241,0,6242,0.315789474,0.48
0.5522603,0,5848,6229,0,6242,0.315789474,0.48
0.54766995,1,6227,6228,0,6242,0.315789474,0.48
0.5117613,1,6227,6229,0,6242,0.315789474,0.48
0.4631629,0,6228,1049,0,6242,0.315789474,0.48
0.45719415,1,6228,6227,0,6242,0.315789474,0.48
0.43686703,1,6228,6239,0,6242,0.315789474,0.48
0.42987368,0,6228,6240,0,6242,0.315789474,0.48
0.5018411,0,6229,5848,0,6242,0.315789474,0.48
0.4608754,1,6229,6227,0,6242,0.315789474,0.48
0.44497353,1,6229,6239,0,6242,0.315789474,0.48
0.47421968,1,6229,6241,0,6242,0.315789474,0.48
0.5494577,1,6239,6228,0,6242,0.315789474,0.48
0.51489896,1,6239,6229,0,6242,0.315789474,0.48
0.50321025,1,6239,6241,0,6242,0.315789474,0.48
0.52830136,1,6239,6242,0,6242,0.315789474,0.48
0.5437425,0,6240,6228,0,6242,0.315789474,0.48
0.49275878,0,6241,4914,0,6242,0.315789474,0.48
0.46403423,1,6241,6229,0,6242,0.315789474,0.48
0.42917484,1,6241,6239,0,6242,0.315789474,0.48
0.43611592,1,6242,6239,0,6242,0.315789474,0.48
0.4514434,1,6930,6931,0,6933,0.176470588,0.3
0.4606691,1,6930,6932,0,6933,0.176470588,0.3
0.44495922,1,6930,6933,0,6933,0.176470588,0.3
0.47799292,1,6931,6930,0,6933,0.176470588,0.3
0.44264746,1,6931,6934,0,6933,0.176470588,0.3
0.51342916,0,6931,6935,0,6933,0.176470588,0.3
0.46495482,0,6931,6936,0,6933,0.176470588,0.3
0.5337428,0,6931,9301,0,6933,0.176470588,0.3
0.45315585,1,6932,6930,0,6933,0.176470588,0.3
0.43291837,1,6932,6934,0,6933,0.176470588,0.3
0.43916976,1,6932,6937,0,6933,0.176470588,0.3
0.42864737,0,6932,11083,0,6933,0.176470588,0.3
0.4611126,1,6933,6930,0,6933,0.176470588,0.3
0.5084522,1,6934,6931,0,6933,0.176470588,0.3
0.52888846,1,6934,6932,0,6933,0.176470588,0.3
0.51443297,1,6934,6937,0,6933,0.176470588,0.3
0.50302315,0,6935,6931,0,6933,0.176470588,0.3
0.47045234,0,6936,6931,0,6933,0.176470588,0.3
0.460141,1,6937,6932,0,6933,0.176470588,0.3
0.4400962,1,6937,6934,0,6933,0.176470588,0.3
0.46609193,0,9301,6931,0,6933,0.176470588,0.3
0.45701528,0,11083,6932,0,6933,0.176470588,0.3
0.450491,1,7833,7834,0,7846,0.705882353,0.827586207
0.51437676,1,7833,7835,0,7846,0.705882353,0.827586207
0.515403,0,7833,7836,0,7846,0.705882353,0.827586207
0.5475079,1,7834,7833,0,7846,0.705882353,0.827586207
0.547272,1,7834,7837,0,7846,0.705882353,0.827586207
0.5650199,1,7835,7833,0,7846,0.705882353,0.827586207
0.5657571,1,7835,7837,0,7846,0.705882353,0.827586207
0.5603504,1,7835,7845,0,7846,0.705882353,0.827586207
0.53751767,1,7835,7846,0,7846,0.705882353,0.827586207
0.49198374,0,7835,11821,0,7846,0.705882353,0.827586207
0.4681619,0,7836,7833,0,7846,0.705882353,0.827586207
0.52487344,1,7837,7834,0,7846,0.705882353,0.827586207
0.5848917,1,7837,7835,0,7846,0.705882353,0.827586207
0.5647525,1,7837,7845,0,7846,0.705882353,0.827586207
0.5240492,0,7837,7847,0,7846,0.705882353,0.827586207
0.5739599,1,7845,7835,0,7846,0.705882353,0.827586207
0.557422,1,7845,7837,0,7846,0.705882353,0.827586207
0.46484604,1,7846,7835,0,7846,0.705882353,0.827586207
0.50529057,0,7847,7837,0,7846,0.705882353,0.827586207
0.49828702,0,11821,7835,0,7846,0.705882353,0.827586207
0.48283222,0,11821,11822,0,7846,0.705882353,0.827586207
0.48731616,0,11821,11823,0,7846,0.705882353,0.827586207
0.4195172,0,11821,11824,0,7846,0.705882353,0.827586207
0.42264834,0,11822,11821,0,7846,0.705882353,0.827586207
0.47564277,0,11823,11821,0,7846,0.705882353,0.827586207
0.47056362,0,11824,11821,0,7846,0.705882353,0.827586207
0.4446186,0,2284,8632,0,8633,0.388888889,0.56
0.44596455,0,4207,8626,0,8633,0.388888889,0.56
0.5581914,0,7278,8625,0,8633,0.388888889,0.56
0.49187982,1,8624,8625,0,8633,0.388888889,0.56
0.44830117,1,8624,8626,0,8633,0.388888889,0.56
0.5380248,0,8625,7278,0,8633,0.388888889,0.56
0.46016192,1,8625,8624,0,8633,0.388888889,0.56
0.5277787,1,8625,8630,0,8633,0.388888889,0.56
0.522695,0,8625,10417,0,8633,0.388888889,0.56
0.4970971,0,8626,4207,0,8633,0.388888889,0.56
0.46656185,1,8626,8624,0,8633,0.388888889,0.56
0.535595,1,8626,8630,0,8633,0.388888889,0.56
0.47166377,1,8626,8631,0,8633,0.388888889,0.56
0.5146318,1,8630,8625,0,8633,0.388888889,0.56
0.47115976,1,8630,8626,0,8633,0.388888889,0.56
0.48127338,1,8630,8631,0,8633,0.388888889,0.56
0.46075568,0,8630,8632,0,8633,0.388888889,0.56
0.54225385,1,8630,8633,0,8633,0.388888889,0.56
0.53372294,1,8631,8626,0,8633,0.388888889,0.56
0.61281335,1,8631,8630,0,8633,0.388888889,0.56
0.4422878,0,8632,2284,0,8633,0.388888889,0.56
0.52161807,0,8632,8630,0,8633,0.388888889,0.56
0.577215,1,8633,8630,0,8633,0.388888889,0.56
0.4213851,0,10417,8625,0,8633,0.388888889,0.56
0.39257285,0,883,8797,0,8798,0.222222222,0.363636364
0.53671116,0,4688,8795,0,8798,0.222222222,0.363636364
0.48092467,1,8794,8795,0,8798,0.222222222,0.363636364
0.51898223,1,8794,8796,0,8798,0.222222222,0.363636364
0.4250251,0,8794,8797,0,8798,0.222222222,0.363636364
0.5017249,1,8794,8798,0,8798,0.222222222,0.363636364
0.44644287,0,8795,4688,0,8798,0.222222222,0.363636364
0.40892765,1,8795,8794,0,8798,0.222222222,0.363636364
0.42758146,1,8795,8799,0,8798,0.222222222,0.363636364
0.39262497,0,8795,8800,0,8798,0.222222222,0.363636364
0.48219278,1,8796,8794,0,8798,0.222222222,0.363636364
0.49383554,1,8796,8799,0,8798,0.222222222,0.363636364
0.51598173,1,8796,8801,0,8798,0.222222222,0.363636364
0.5174687,0,8796,8802,0,8798,0.222222222,0.363636364
0.5131057,0,8797,883,0,8798,0.222222222,0.363636364
0.47855532,0,8797,8794,0,8798,0.222222222,0.363636364
0.43334523,1,8798,8794,0,8798,0.222222222,0.363636364
0.46207383,1,8799,8795,0,8798,0.222222222,0.363636364
0.49011168,1,8799,8796,0,8798,0.222222222,0.363636364
0.48568597,1,8799,8801,0,8798,0.222222222,0.363636364
0.47559643,0,8800,8795,0,8798,0.222222222,0.363636364
0.5067684,1,8801,8796,0,8798,0.222222222,0.363636364
0.48410982,1,8801,8799,0,8798,0.222222222,0.363636364
0.53527445,0,8802,8796,0,8798,0.222222222,0.363636364
0.5661903,0,2542,8956,0,8954,0.388888889,0.56
0.46378282,0,6937,8955,0,8954,0.388888889,0.56
0.45558995,1,8951,8952,0,8954,0.388888889,0.56
0.43505028,1,8951,8953,0,8954,0.388888889,0.56
0.4185648,1,8951,8954,0,8954,0.388888889,0.56
0.44227993,0,8951,8955,0,8954,0.388888889,0.56
0.45586777,0,8951,8956,0,8954,0.388888889,0.56
0.55219823,1,8952,8951,0,8954,0.388888889,0.56
0.5177918,1,8952,8957,0,8954,0.388888889,0.56
0.5263038,0,8952,8958,0,8954,0.388888889,0.56
0.51417565,1,8953,8951,0,8954,0.388888889,0.56
0.4740689,1,8953,8957,0,8954,0.388888889,0.56
0.47993955,1,8953,8959,0,8954,0.388888889,0.56
0.4840418,0,8953,8960,0,8954,0.388888889,0.56
0.5232561,1,8954,8951,0,8954,0.388888889,0.56
0.47818145,0,8955,6937,0,8954,0.388888889,0.56
0.5282922,0,8955,8951,0,8954,0.388888889,0.56
0.44086993,0,8956,2542,0,8954,0.388888889,0.56
0.46886793,0,8956,8951,0,8954,0.388888889,0.56
0.5666469,1,8957,8952,0,8954,0.388888889,0.56
0.5502702,1,8957,8953,0,8954,0.388888889,0.56
0.5698614,1,8957,8959,0,8954,0.388888889,0.56
0.5045943,0,8958,8952,0,8954,0.388888889,0.56
0.46927202,1,8959,8953,0,8954,0.388888889,0.56
0.48775557,1,8959,8957,0,8954,0.388888889,0.56
0.4757501,0,8960,8953,0,8954,0.388888889,0.56
0.47820148,0,5424,8968,0,8969,0.666666667,0.8
0.5402386,1,8965,8966,0,8969,0.666666667,0.8
0.4910448,1,8965,8967,0,8969,0.666666667,0.8
0.56875765,1,8966,8965,0,8969,0.666666667,0.8
0.5445865,1,8966,8968,0,8969,0.666666667,0.8
0.50611657,1,8966,8969,0,8969,0.666666667,0.8
0.5112191,1,8967,8965,0,8969,0.666666667,0.8
0.5016093,1,8967,8968,0,8969,0.666666667,0.8
0.47660968,1,8967,8970,0,8969,0.666666667,0.8
0.44694173,0,8968,5424,0,8969,0.666666667,0.8
0.53726774,1,8968,8966,0,8969,0.666666667,0.8
0.49249014,1,8968,8967,0,8969,0.666666667,0.8
0.47166562,1,8968,8970,0,8969,0.666666667,0.8
0.50202274,0,8968,9712,0,8969,0.666666667,0.8
0.54431516,1,8969,8966,0,8969,0.666666667,0.8
0.53941077,1,8970,8967,0,8969,0.666666667,0.8
0.5464144,1,8970,8968,0,8969,0.666666667,0.8
0.46665314,0,9712,8968,0,8969,0.666666667,0.8
0.54888886,1,9166,9167,0,9180,0.277777778,0.434782609
0.5812971,1,9166,9168,0,9180,0.277777778,0.434782609
0.48165128,1,9167,9166,0,9180,0.277777778,0.434782609
0.46578068,1,9167,9172,0,9180,0.277777778,0.434782609
0.49542323,1,9168,9166,0,9180,0.277777778,0.434782609
0.48384893,1,9168,9172,0,9180,0.277777778,0.434782609
0.5040196,1,9168,9176,0,9180,0.277777778,0.434782609
0.4924903,0,9168,9177,0,9180,0.277777778,0.434782609
0.48997363,0,9168,9729,0,9180,0.277777778,0.434782609
0.48423487,1,9172,9167,0,9180,0.277777778,0.434782609
0.5150308,1,9172,9168,0,9180,0.277777778,0.434782609
0.49712372,1,9172,9176,0,9180,0.277777778,0.434782609
0.46770805,0,9172,9178,0,9180,0.277777778,0.434782609
0.4724723,0,9172,9179,0,9180,0.277777778,0.434782609
0.51349944,1,9176,9168,0,9180,0.277777778,0.434782609
0.4705672,1,9176,9172,0,9180,0.277777778,0.434782609
0.45886153,1,9176,9180,0,9180,0.277777778,0.434782609
0.60367227,0,9177,9168,0,9180,0.277777778,0.434782609
0.50381595,0,9178,9172,0,9180,0.277777778,0.434782609
0.5419065,0,9179,9172,0,9180,0.277777778,0.434782609
0.4950338,1,9180,9176,0,9180,0.277777778,0.434782609
0.5229329,0,9729,9168,0,9180,0.277777778,0.434782609
0.55921173,0,2640,9361,0,9363,0.5625,0.72
0.39944848,0,4075,9362,0,9363,0.5625,0.72
0.5612879,1,9360,9361,0,9363,0.5625,0.72
0.47834378,1,9360,9362,0,9363,0.5625,0.72
0.59733295,1,9360,9363,0,9363,0.5625,0.72
0.48603466,0,9361,2640,0,9363,0.5625,0.72
0.58530027,1,9361,9360,0,9363,0.5625,0.72
0.5061397,1,9361,9364,0,9363,0.5625,0.72
0.5040286,0,9362,4075,0,9363,0.5625,0.72
0.54426444,1,9362,9360,0,9363,0.5625,0.72
0.451972,1,9362,9364,0,9363,0.5625,0.72
0.5242464,1,9362,9365,0,9363,0.5625,0.72
0.59802794,1,9363,9360,0,9363,0.5625,0.72
0.5221615,1,9364,9361,0,9363,0.5625,0.72
0.43237042,1,9364,9362,0,9363,0.5625,0.72
0.5211583,1,9364,9365,0,9363,0.5625,0.72
0.40970537,1,9365,9362,0,9363,0.5625,0.72
0.43371162,1,9365,9364,0,9363,0.5625,0.72
0.51462805,0,1971,9382,0,9384,0.105263158,0.19047619
0.42151904,0,5098,5099,0,9384,0.105263158,0.19047619
0.4478147,0,5098,5100,0,9384,0.105263158,0.19047619
0.49757504,0,5098,9381,0,9384,0.105263158,0.19047619
0.49610323,0,5099,5098,0,9384,0.105263158,0.19047619
0.515777,0,5100,5098,0,9384,0.105263158,0.19047619
0.5515429,0,6905,6910,0,9384,0.105263158,0.19047619
0.42557147,0,6910,6905,0,9384,0.105263158,0.19047619
0.49605167,0,6910,9381,0,9384,0.105263158,0.19047619
0.47133014,0,9381,5098,0,9384,0.105263158,0.19047619
0.50307184,0,9381,6910,0,9384,0.105263158,0.19047619
0.4908494,1,9381,9382,0,9384,0.105263158,0.19047619
0.4710818,1,9381,9383,0,9384,0.105263158,0.19047619
0.5361481,1,9381,9384,0,9384,0.105263158,0.19047619
0.48765156,0,9382,1971,0,9384,0.105263158,0.19047619
