GNN Probability,GT,P1,P2,Run,Idx,Acc,F1
0.50309145,1,2354,2356,0,2365,0.206896552,0.342857143
0.4981561,1,2355,2354,0,2365,0.206896552,0.342857143
0.4993194,1,2355,2357,0,2365,0.206896552,0.342857143
0.50125396,0,2356,171,0,2365,0.206896552,0.342857143
0.5024515,1,2356,2354,0,2365,0.206896552,0.342857143
0.4996712,1,2356,2357,0,2365,0.206896552,0.342857143
0.4990208,1,2356,2359,0,2365,0.206896552,0.342857143
0.5019661,0,2356,2360,0,2365,0.206896552,0.342857143
0.50096375,0,2356,2361,0,2365,0.206896552,0.342857143
0.49399045,0,2356,2362,0,2365,0.206896552,0.342857143
0.49877834,0,2357,952,0,2365,0.206896552,0.342857143
0.50476545,1,2357,2355,0,2365,0.206896552,0.342857143
0.5026695,1,2357,2356,0,2365,0.206896552,0.342857143
0.49898985,1,2357,2359,0,2365,0.206896552,0.342857143
0.5006146,0,2357,2363,0,2365,0.206896552,0.342857143
0.49842852,0,2357,2364,0,2365,0.206896552,0.342857143
0.49407938,1,2359,2356,0,2365,0.206896552,0.342857143
0.5021678,1,2359,2357,0,2365,0.206896552,0.342857143
0.505333,1,2359,2365,0,2365,0.206896552,0.342857143
0.49893582,0,2359,11605,0,2365,0.206896552,0.342857143
0.5011629,0,2360,2356,0,2365,0.206896552,0.342857143
0.50244147,0,2361,2356,0,2365,0.206896552,0.342857143
0.49662423,0,2362,2356,0,2365,0.206896552,0.342857143
0.5007204,0,2363,2357,0,2365,0.206896552,0.342857143
0.50332516,0,2364,2357,0,2365,0.206896552,0.342857143
0.49483553,1,2365,2359,0,2365,0.206896552,0.342857143
0.49648842,0,3016,11605,0,2365,0.206896552,0.342857143
0.501858,0,11602,11605,0,2365,0.206896552,0.342857143
0.5002395,0,11603,11605,0,2365,0.206896552,0.342857143
0.49721456,0,11603,11606,0,2365,0.206896552,0.342857143
0.4967554,0,11605,2359,0,2365,0.206896552,0.342857143
0.49653932,0,11605,3016,0,2365,0.206896552,0.342857143
0.49986526,0,11605,11602,0,2365,0.206896552,0.342857143
0.5048338,0,11605,11603,0,2365,0.206896552,0.342857143
0.49532428,0,11605,11606,0,2365,0.206896552,0.342857143
0.5008852,0,11605,11607,0,2365,0.206896552,0.342857143
0.50700545,0,11606,11603,0,2365,0.206896552,0.342857143
0.50176543,0,11606,11605,0,2365,0.206896552,0.342857143
0.49689364,0,11607,11605,0,2365,0.206896552,0.342857143
0.49994022,0,175,2466,0,2468,0.222222222,0.363636364
0.5004105,1,2465,2466,0,2468,0.222222222,0.363636364
0.49731094,1,2465,2467,0,2468,0.222222222,0.363636364
0.49992168,1,2465,2468,0,2468,0.222222222,0.363636364
0.50318635,0,2466,175,0,2468,0.222222222,0.363636364
0.4934045,1,2466,2465,0,2468,0.222222222,0.363636364
0.4989822,1,2466,2469,0,2468,0.222222222,0.363636364
0.49987486,1,2467,2465,0,2468,0.222222222,0.363636364
0.49750507,1,2467,2469,0,2468,0.222222222,0.363636364
0.50098485,1,2467,2470,0,2468,0.222222222,0.363636364
0.5025918,0,2467,2471,0,2468,0.222222222,0.363636364
0.49690905,0,2467,12396,0,2468,0.222222222,0.363636364
0.5023577,1,2468,2465,0,2468,0.222222222,0.363636364
0.49729612,1,2469,2466,0,2468,0.222222222,0.363636364
0.5016497,1,2469,2467,0,2468,0.222222222,0.363636364
0.49837026,1,2469,2470,0,2468,0.222222222,0.363636364
0.49839061,1,2470,2467,0,2468,0.222222222,0.363636364
0.49841315,1,2470,2469,0,2468,0.222222222,0.363636364
0.502599,0,2471,2467,0,2468,0.222222222,0.363636364
0.50119334,0,12396,2467,0,2468,0.222222222,0.363636364
0.50053227,1,2749,2750,0,2757,0.375,0.545454545
0.5051738,1,2749,2751,0,2757,0.375,0.545454545
0.49647367,1,2750,2749,0,2757,0.375,0.545454545
0.50493413,1,2750,2752,0,2757,0.375,0.545454545
0.49788314,1,2751,2749,0,2757,0.375,0.545454545
0.49633867,1,2751,2752,0,2757,0.375,0.545454545
0.5037114,1,2751,2756,0,2757,0.375,0.545454545
0.49322948,1,2751,2757,0,2757,0.375,0.545454545
0.5003881,1,2752,2750,0,2757,0.375,0.545454545
0.49559876,1,2752,2751,0,2757,0.375,0.545454545
0.49858737,1,2752,2756,0,2757,0.375,0.545454545
0.50303954,0,2752,2758,0,2757,0.375,0.545454545
0.49989453,0,2752,2759,0,2757,0.375,0.545454545
0.50151116,1,2756,2751,0,2757,0.375,0.545454545
0.49573302,1,2756,2752,0,2757,0.375,0.545454545
0.49712902,0,2756,2760,0,2757,0.375,0.545454545
0.4993769,0,2756,12429,0,2757,0.375,0.545454545
0.49552056,1,2757,2751,0,2757,0.375,0.545454545
0.5016756,0,2758,2752,0,2757,0.375,0.545454545
0.49901322,0,2759,2752,0,2757,0.375,0.545454545
0.49779156,0,2760,2756,0,2757,0.375,0.545454545
0.497525,0,12429,2756,0,2757,0.375,0.545454545
0.49799535,1,4261,4262,0,4264,0.125,0.222222222
0.49864766,1,4261,4263,0,4264,0.125,0.222222222
0.49998528,1,4261,4264,0,4264,0.125,0.222222222
0.49316636,1,4262,4261,0,4264,0.125,0.222222222
0.49710512,1,4262,4265,0,4264,0.125,0.222222222
0.49904802,0,4262,4266,0,4264,0.125,0.222222222
0.4988738,0,4262,4267,0,4264,0.125,0.222222222
0.49424088,1,4263,4261,0,4264,0.125,0.222222222
0.49735186,1,4263,4265,0,4264,0.125,0.222222222
0.49948144,1,4263,4268,0,4264,0.125,0.222222222
0.49726754,0,4263,4269,0,4264,0.125,0.222222222
0.49640605,0,4263,7497,0,4264,0.125,0.222222222
0.49537283,1,4264,4261,0,4264,0.125,0.222222222
0.49872652,1,4265,4262,0,4264,0.125,0.222222222
0.4999286,1,4265,4263,0,4264,0.125,0.222222222
0.49932346,1,4265,4268,0,4264,0.125,0.222222222
0.49913865,0,4266,4262,0,4264,0.125,0.222222222
0.50301933,0,4267,4262,0,4264,0.125,0.222222222
0.50562817,1,4268,4263,0,4264,0.125,0.222222222
0.50090975,1,4268,4265,0,4264,0.125,0.222222222
0.495131,0,4269,4263,0,4264,0.125,0.222222222
0.50476336,0,7497,4263,0,4264,0.125,0.222222222
0.49798885,0,3377,5174,0,5175,0.45,0.620689655
0.5041017,1,5172,5173,0,5175,0.45,0.620689655
0.5025286,1,5172,5174,0,5175,0.45,0.620689655
0.4991048,1,5172,5175,0,5175,0.45,0.620689655
0.5009027,1,5173,5172,0,5175,0.45,0.620689655
0.4975132,1,5173,5176,0,5175,0.45,0.620689655
0.5001194,0,5173,5177,0,5175,0.45,0.620689655
0.4939267,0,5173,12312,0,5175,0.45,0.620689655
0.50108266,0,5174,3377,0,5175,0.45,0.620689655
0.5014554,1,5174,5172,0,5175,0.45,0.620689655
0.50379443,1,5174,5176,0,5175,0.45,0.620689655
0.4985617,1,5174,5178,0,5175,0.45,0.620689655
0.5067804,0,5174,5179,0,5175,0.45,0.620689655
0.4989446,0,5174,5180,0,5175,0.45,0.620689655
0.49782664,0,5174,5181,0,5175,0.45,0.620689655
0.5009938,1,5175,5172,0,5175,0.45,0.620689655
0.50265795,1,5176,5173,0,5175,0.45,0.620689655
0.50265545,1,5176,5174,0,5175,0.45,0.620689655
0.5007536,1,5176,5178,0,5175,0.45,0.620689655
0.501813,0,5177,5173,0,5175,0.45,0.620689655
0.49669415,1,5178,5174,0,5175,0.45,0.620689655
0.49711767,1,5178,5176,0,5175,0.45,0.620689655
0.5035869,0,5179,5174,0,5175,0.45,0.620689655
0.49833757,0,5180,5174,0,5175,0.45,0.620689655
0.4995307,0,5181,5174,0,5175,0.45,0.620689655
0.5010627,0,12312,5173,0,5175,0.45,0.620689655
0.49334586,1,5361,5362,0,5376,0.333333333,0.5
0.49788126,1,5361,5363,0,5376,0.333333333,0.5
0.49405295,1,5362,5361,0,5376,0.333333333,0.5
0.5004032,1,5362,5371,0,5376,0.333333333,0.5
0.49768865,1,5363,5361,0,5376,0.333333333,0.5
0.49672028,1,5363,5371,0,5376,0.333333333,0.5
0.5083096,1,5363,5374,0,5376,0.333333333,0.5
0.4990433,0,5363,10618,0,5376,0.333333333,0.5
0.49723423,1,5371,5362,0,5376,0.333333333,0.5
0.503057,1,5371,5363,0,5376,0.333333333,0.5
0.50537425,1,5371,5374,0,5376,0.333333333,0.5
0.5026407,0,5371,5375,0,5376,0.333333333,0.5
0.49673063,1,5374,5363,0,5376,0.333333333,0.5
0.49973086,1,5374,5371,0,5376,0.333333333,0.5
0.5017044,1,5374,5376,0,5376,0.333333333,0.5
0.4999851,0,5375,5371,0,5376,0.333333333,0.5
0.4989613,1,5376,5374,0,5376,0.333333333,0.5
0.4961942,0,10618,5363,0,5376,0.333333333,0.5
0.50055194,0,256,5664,0,5671,0.352941176,0.52173913
0.499082,0,1711,5670,0,5671,0.352941176,0.52173913
0.49550417,0,5664,256,0,5671,0.352941176,0.52173913
0.5010492,1,5664,5665,0,5671,0.352941176,0.52173913
0.50039035,1,5664,5666,0,5671,0.352941176,0.52173913
0.49653757,0,5664,5667,0,5671,0.352941176,0.52173913
0.5003576,0,5664,5668,0,5671,0.352941176,0.52173913
0.49560457,0,5664,5669,0,5671,0.352941176,0.52173913
0.49933913,1,5665,5664,0,5671,0.352941176,0.52173913
0.49593738,1,5665,5670,0,5671,0.352941176,0.52173913
0.500653,1,5665,5671,0,5671,0.352941176,0.52173913
0.4952981,1,5666,5664,0,5671,0.352941176,0.52173913
0.49911204,1,5666,5670,0,5671,0.352941176,0.52173913
0.4963208,1,5666,5672,0,5671,0.352941176,0.52173913
0.49911186,0,5667,5664,0,5671,0.352941176,0.52173913
0.50196743,0,5668,5664,0,5671,0.352941176,0.52173913
0.4991008,0,5669,5664,0,5671,0.352941176,0.52173913
0.49718532,0,5670,1711,0,5671,0.352941176,0.52173913
0.501369,1,5670,5665,0,5671,0.352941176,0.52173913
0.4999144,1,5670,5666,0,5671,0.352941176,0.52173913
0.49863574,1,5670,5672,0,5671,0.352941176,0.52173913
0.49580652,1,5671,5665,0,5671,0.352941176,0.52173913
0.5067364,1,5672,5666,0,5671,0.352941176,0.52173913
0.5026553,1,5672,5670,0,5671,0.352941176,0.52173913
0.50370276,0,5835,6134,0,6135,0.368421053,0.538461538
0.4999737,1,6132,6133,0,6135,0.368421053,0.538461538
0.4975754,1,6132,6134,0,6135,0.368421053,0.538461538
0.5043529,1,6132,6135,0,6135,0.368421053,0.538461538
0.5031064,1,6133,6132,0,6135,0.368421053,0.538461538
0.50243217,1,6133,6136,0,6135,0.368421053,0.538461538
0.5018886,0,6133,6137,0,6135,0.368421053,0.538461538
0.5000161,0,6134,5835,0,6135,0.368421053,0.538461538
0.49805152,1,6134,6132,0,6135,0.368421053,0.538461538
0.49706763,1,6134,6136,0,6135,0.368421053,0.538461538
0.50048137,1,6134,6138,0,6135,0.368421053,0.538461538
0.4982077,0,6134,6139,0,6135,0.368421053,0.538461538
0.5012776,1,6135,6132,0,6135,0.368421053,0.538461538
0.4989673,1,6136,6133,0,6135,0.368421053,0.538461538
0.50000995,1,6136,6134,0,6135,0.368421053,0.538461538
0.50363624,1,6136,6138,0,6135,0.368421053,0.538461538
0.5019016,0,6137,6133,0,6135,0.368421053,0.538461538
0.4948399,1,6138,6134,0,6135,0.368421053,0.538461538
0.49963596,1,6138,6136,0,6135,0.368421053,0.538461538
0.5004968,0,6139,6134,0,6135,0.368421053,0.538461538
0.4991857,0,1770,6183,0,6192,0.666666667,0.8
0.5023234,1,6181,6182,0,6192,0.666666667,0.8
0.50642866,1,6181,6183,0,6192,0.666666667,0.8
0.5016843,1,6182,6181,0,6192,0.666666667,0.8
0.5000846,1,6182,6185,0,6192,0.666666667,0.8
0.49902284,0,6183,1770,0,6192,0.666666667,0.8
0.49886224,1,6183,6181,0,6192,0.666666667,0.8
0.50100064,1,6183,6185,0,6192,0.666666667,0.8
0.49879637,1,6183,6188,0,6192,0.666666667,0.8
0.49492496,0,6183,6189,0,6192,0.666666667,0.8
0.49832207,0,6183,6190,0,6192,0.666666667,0.8
0.50110966,1,6185,6182,0,6192,0.666666667,0.8
0.5024085,1,6185,6183,0,6192,0.666666667,0.8
0.50449723,1,6185,6188,0,6192,0.666666667,0.8
0.49793297,0,6185,6191,0,6192,0.666666667,0.8
0.5012197,0,6185,11037,0,6192,0.666666667,0.8
0.5030449,1,6188,6183,0,6192,0.666666667,0.8
0.49396265,1,6188,6185,0,6192,0.666666667,0.8
0.493903,1,6188,6192,0,6192,0.666666667,0.8
0.49692282,0,6189,6183,0,6192,0.666666667,0.8
0.49761957,0,6190,6183,0,6192,0.666666667,0.8
0.4994012,0,6191,6185,0,6192,0.666666667,0.8
0.5013593,1,6192,6188,0,6192,0.666666667,0.8
0.498318,0,11037,6185,0,6192,0.666666667,0.8
0.4975569,0,618,7910,0,7919,0.210526316,0.347826087
0.4957996,1,7909,7910,0,7919,0.210526316,0.347826087
0.49576747,1,7909,7911,0,7919,0.210526316,0.347826087
0.49910834,0,7910,618,0,7919,0.210526316,0.347826087
0.49138442,1,7910,7909,0,7919,0.210526316,0.347826087
0.50056857,1,7910,7912,0,7919,0.210526316,0.347826087
0.5006519,0,7910,7913,0,7919,0.210526316,0.347826087
0.49927345,1,7911,7909,0,7919,0.210526316,0.347826087
0.4988477,1,7911,7912,0,7919,0.210526316,0.347826087
0.49879587,1,7911,7914,0,7919,0.210526316,0.347826087
0.49782962,0,7911,7915,0,7919,0.210526316,0.347826087
0.4992903,0,7911,7916,0,7919,0.210526316,0.347826087
0.49734384,0,7911,7917,0,7919,0.210526316,0.347826087
0.49504548,1,7912,7910,0,7919,0.210526316,0.347826087
0.5005738,1,7912,7911,0,7919,0.210526316,0.347826087
0.49499437,1,7912,7914,0,7919,0.210526316,0.347826087
0.49788445,0,7912,7918,0,7919,0.210526316,0.347826087
0.5001414,1,7912,7919,0,7919,0.210526316,0.347826087
0.49968305,0,7913,7910,0,7919,0.210526316,0.347826087
0.49990585,1,7914,7911,0,7919,0.210526316,0.347826087
0.49888432,1,7914,7912,0,7919,0.210526316,0.347826087
0.50418645,0,7914,7920,0,7919,0.210526316,0.347826087
0.50032693,0,7914,7921,0,7919,0.210526316,0.347826087
0.49575886,0,7914,12426,0,7919,0.210526316,0.347826087
0.49703836,0,7915,7911,0,7919,0.210526316,0.347826087
0.5009514,0,7916,7911,0,7919,0.210526316,0.347826087
0.4927675,0,7917,7911,0,7919,0.210526316,0.347826087
0.50551015,0,7918,7912,0,7919,0.210526316,0.347826087
0.50478,1,7919,7912,0,7919,0.210526316,0.347826087
0.49577376,0,7920,7914,0,7919,0.210526316,0.347826087
0.49096635,0,7921,7914,0,7919,0.210526316,0.347826087
0.49469286,0,12426,7914,0,7919,0.210526316,0.347826087
0.5012323,0,943,7953,0,7957,0.333333333,0.5
0.4966227,0,1541,7954,0,7957,0.333333333,0.5
0.5001317,0,4612,7958,0,7957,0.333333333,0.5
0.5009698,1,7951,7952,0,7957,0.333333333,0.5
0.49467427,1,7951,7953,0,7957,0.333333333,0.5
0.49744123,1,7952,7951,0,7957,0.333333333,0.5
0.49817362,1,7952,7954,0,7957,0.333333333,0.5
0.50012356,0,7953,943,0,7957,0.333333333,0.5
0.49727124,1,7953,7951,0,7957,0.333333333,0.5
0.50141364,1,7953,7954,0,7957,0.333333333,0.5
0.5022749,1,7953,7955,0,7957,0.333333333,0.5
0.49323386,0,7953,7956,0,7957,0.333333333,0.5
0.49811777,0,7954,1541,0,7957,0.333333333,0.5
0.49880978,1,7954,7952,0,7957,0.333333333,0.5
0.5002457,1,7954,7953,0,7957,0.333333333,0.5
0.49544504,1,7954,7955,0,7957,0.333333333,0.5
0.4960175,1,7955,7953,0,7957,0.333333333,0.5
0.500545,1,7955,7954,0,7957,0.333333333,0.5
0.50673157,1,7955,7957,0,7957,0.333333333,0.5
0.5026255,0,7955,7958,0,7957,0.333333333,0.5
0.5027924,0,7956,7953,0,7957,0.333333333,0.5
0.5006613,1,7957,7955,0,7957,0.333333333,0.5
0.49541473,0,7958,4612,0,7957,0.333333333,0.5
0.5006209,0,7958,7955,0,7957,0.333333333,0.5
0.50313675,0,7958,13172,0,7957,0.333333333,0.5
0.49902344,0,13172,7958,0,7957,0.333333333,0.5
0.50189674,0,2142,8721,0,8722,0.166666667,0.285714286
0.49625474,0,4248,8720,0,8722,0.166666667,0.285714286
0.49989083,1,8719,8720,0,8722,0.166666667,0.285714286
0.5037952,1,8719,8721,0,8722,0.166666667,0.285714286
0.49589375,1,8719,8722,0,8722,0.166666667,0.285714286
0.5063433,0,8720,4248,0,8722,0.166666667,0.285714286
0.4976674,1,8720,8719,0,8722,0.166666667,0.285714286
0.49932352,1,8720,8723,0,8722,0.166666667,0.285714286
0.5011867,0,8720,10747,0,8722,0.166666667,0.285714286
0.49045104,0,8721,2142,0,8722,0.166666667,0.285714286
0.49800587,1,8721,8719,0,8722,0.166666667,0.285714286
0.49471563,1,8721,8723,0,8722,0.166666667,0.285714286
0.49943772,1,8721,8724,0,8722,0.166666667,0.285714286
0.49938765,1,8722,8719,0,8722,0.166666667,0.285714286
0.49755728,1,8723,8720,0,8722,0.166666667,0.285714286
0.49887696,1,8723,8721,0,8722,0.166666667,0.285714286
0.49595618,1,8723,8724,0,8722,0.166666667,0.285714286
0.50076157,1,8724,8721,0,8722,0.166666667,0.285714286
0.50170976,1,8724,8723,0,8722,0.166666667,0.285714286
0.5019157,0,10747,8720,0,8722,0.166666667,0.285714286
0.5009092,0,8172,9034,0,9035,0.411764706,0.583333333
0.5003595,1,9031,9032,0,9035,0.411764706,0.583333333
0.4998708,1,9031,9033,0,9035,0.411764706,0.583333333
0.49933165,1,9032,9031,0,9035,0.411764706,0.583333333
0.5027654,1,9032,9034,0,9035,0.411764706,0.583333333
0.49883482,1,9032,9035,0,9035,0.411764706,0.583333333
0.5036021,1,9033,9031,0,9035,0.411764706,0.583333333
0.49700457,1,9033,9034,0,9035,0.411764706,0.583333333
0.50513726,1,9033,9036,0,9035,0.411764706,0.583333333
0.49831235,0,9034,8172,0,9035,0.411764706,0.583333333
0.49317157,1,9034,9032,0,9035,0.411764706,0.583333333
0.5005054,1,9034,9033,0,9035,0.411764706,0.583333333
0.5022805,1,9034,9036,0,9035,0.411764706,0.583333333
0.5016879,0,9034,9039,0,9035,0.411764706,0.583333333
0.4979266,1,9035,9032,0,9035,0.411764706,0.583333333
0.5019075,1,9036,9033,0,9035,0.411764706,0.583333333
0.49840283,1,9036,9034,0,9035,0.411764706,0.583333333
0.50183237,0,9039,9034,0,9035,0.411764706,0.583333333
0.49777183,0,465,9182,0,9191,0.277777778,0.434782609
0.49800262,0,2254,9188,0,9191,0.277777778,0.434782609
0.4971311,1,9180,9181,0,9191,0.277777778,0.434782609
0.49531037,1,9180,9182,0,9191,0.277777778,0.434782609
0.49239138,1,9181,9180,0,9191,0.277777778,0.434782609
0.5016894,1,9181,9186,0,9191,0.277777778,0.434782609
0.49808758,0,9181,9187,0,9191,0.277777778,0.434782609
0.49635124,0,9182,465,0,9191,0.277777778,0.434782609
0.5013208,1,9182,9180,0,9191,0.277777778,0.434782609
0.5015229,1,9182,9186,0,9191,0.277777778,0.434782609
0.50189346,1,9182,9188,0,9191,0.277777778,0.434782609
0.49518102,0,9182,9189,0,9191,0.277777778,0.434782609
0.49410927,1,9186,9181,0,9191,0.277777778,0.434782609
0.49910653,1,9186,9182,0,9191,0.277777778,0.434782609
0.5044921,1,9186,9188,0,9191,0.277777778,0.434782609
0.49694473,0,9186,9190,0,9191,0.277777778,0.434782609
0.49773532,1,9186,9191,0,9191,0.277777778,0.434782609
0.501457,0,9187,9181,0,9191,0.277777778,0.434782609
0.5010728,0,9188,2254,0,9191,0.277777778,0.434782609
0.4959437,1,9188,9182,0,9191,0.277777778,0.434782609
0.4987201,1,9188,9186,0,9191,0.277777778,0.434782609
0.50573057,0,9188,9192,0,9191,0.277777778,0.434782609
0.50056565,0,9188,9193,0,9191,0.277777778,0.434782609
0.4966824,0,9189,9182,0,9191,0.277777778,0.434782609
0.49638227,0,9190,9186,0,9191,0.277777778,0.434782609
0.49938267,1,9191,9186,0,9191,0.277777778,0.434782609
0.49679047,0,9192,9188,0,9191,0.277777778,0.434782609
0.49565828,0,9193,9188,0,9191,0.277777778,0.434782609
0.4968581,0,712,9740,0,9742,0.533333333,0.695652174
0.50272644,1,9739,9740,0,9742,0.533333333,0.695652174
0.4979714,1,9739,9741,0,9742,0.533333333,0.695652174
0.50034326,1,9739,9742,0,9742,0.533333333,0.695652174
0.49709103,0,9740,712,0,9742,0.533333333,0.695652174
0.5047891,1,9740,9739,0,9742,0.533333333,0.695652174
0.4961812,1,9740,9743,0,9742,0.533333333,0.695652174
0.4938314,1,9741,9739,0,9742,0.533333333,0.695652174
0.50149316,1,9741,9743,0,9742,0.533333333,0.695652174
0.50016725,1,9741,9744,0,9742,0.533333333,0.695652174
0.50687164,0,9741,9799,0,9742,0.533333333,0.695652174
0.50162643,1,9742,9739,0,9742,0.533333333,0.695652174
0.4997898,1,9743,9740,0,9742,0.533333333,0.695652174
0.5022896,1,9743,9741,0,9742,0.533333333,0.695652174
0.49996823,1,9743,9744,0,9742,0.533333333,0.695652174
0.50021046,1,9744,9741,0,9742,0.533333333,0.695652174
0.49958134,1,9744,9743,0,9742,0.533333333,0.695652174
0.49857125,0,9799,9741,0,9742,0.533333333,0.695652174
0.50965244,0,5319,10762,0,10764,0.25,0.4
0.50020653,1,10761,10762,0,10764,0.25,0.4
0.49836397,1,10761,10763,0,10764,0.25,0.4
0.5006269,1,10761,10764,0,10764,0.25,0.4
0.50340056,0,10762,5319,0,10764,0.25,0.4
0.49472708,1,10762,10761,0,10764,0.25,0.4
0.49529725,1,10762,10765,0,10764,0.25,0.4
0.50247926,1,10763,10761,0,10764,0.25,0.4
0.4984729,1,10763,10765,0,10764,0.25,0.4
0.4935711,1,10763,10766,0,10764,0.25,0.4
0.49855474,0,10763,10767,0,10764,0.25,0.4
0.5001287,1,10764,10761,0,10764,0.25,0.4
0.49888146,1,10765,10762,0,10764,0.25,0.4
0.4982108,1,10765,10763,0,10764,0.25,0.4
0.49759892,1,10765,10766,0,10764,0.25,0.4
0.49859378,1,10766,10763,0,10764,0.25,0.4
0.49965727,1,10766,10765,0,10764,0.25,0.4
0.4998525,0,10767,10763,0,10764,0.25,0.4
0.49675804,0,1927,11446,0,10982,0.260869565,0.413793103
0.49657384,0,7219,10981,0,10982,0.260869565,0.413793103
0.5007154,0,10122,10128,0,10982,0.260869565,0.413793103
0.4987836,0,10128,10122,0,10982,0.260869565,0.413793103
0.49617937,0,10128,10979,0,10982,0.260869565,0.413793103
0.5000423,0,10979,10128,0,10982,0.260869565,0.413793103
0.4994993,1,10979,10980,0,10982,0.260869565,0.413793103
0.5010906,1,10979,10981,0,10982,0.260869565,0.413793103
0.4950461,1,10979,10982,0,10982,0.260869565,0.413793103
0.4964497,0,10979,11446,0,10982,0.260869565,0.413793103
0.5026656,1,10980,10979,0,10982,0.260869565,0.413793103
0.50160134,1,10980,10983,0,10982,0.260869565,0.413793103
0.4942018,0,10980,10984,0,10982,0.260869565,0.413793103
0.50179106,0,10981,7219,0,10982,0.260869565,0.413793103
0.49838102,1,10981,10979,0,10982,0.260869565,0.413793103
0.49794853,1,10981,10983,0,10982,0.260869565,0.413793103
0.4994702,1,10981,10985,0,10982,0.260869565,0.413793103
0.5007442,0,10981,10986,0,10982,0.260869565,0.413793103
0.49485362,1,10982,10979,0,10982,0.260869565,0.413793103
0.49265695,1,10983,10980,0,10982,0.260869565,0.413793103
0.50160474,1,10983,10981,0,10982,0.260869565,0.413793103
0.5015074,1,10983,10985,0,10982,0.260869565,0.413793103
0.50190187,0,10984,10980,0,10982,0.260869565,0.413793103
0.49749658,1,10985,10981,0,10982,0.260869565,0.413793103
0.504592,1,10985,10983,0,10982,0.260869565,0.413793103
0.5035097,0,10986,10981,0,10982,0.260869565,0.413793103
0.50445175,0,11445,11446,0,10982,0.260869565,0.413793103
0.4991722,0,11446,1927,0,10982,0.260869565,0.413793103
0.4979055,0,11446,10979,0,10982,0.260869565,0.413793103
0.49477702,0,11446,11445,0,10982,0.260869565,0.413793103
0.5036044,0,11446,11448,0,10982,0.260869565,0.413793103
0.50393665,0,11446,11449,0,10982,0.260869565,0.413793103
0.49705133,0,11448,11446,0,10982,0.260869565,0.413793103
0.49792558,0,11449,11446,0,10982,0.260869565,0.413793103
