,Probability,GT,P1,P2,Run
221,0.611628,0.0,12567,12575,4
222,0.5430909,0.0,12575,1241,4
223,0.4753479,0.0,12575,12567,4
224,0.60832673,1.0,10528,10529,5
225,0.6196327,1.0,10528,10530,5
226,0.6587338,0.0,10528,10531,5
227,0.6343112,0.0,10528,10532,5
228,0.5608967,0.0,10528,10533,5
229,0.5760305,0.0,10528,10534,5
230,0.5287807,1.0,10529,10528,5
231,0.54892004,1.0,10529,10535,5
232,0.6521574,0.0,10529,10536,5
233,0.5197836,1.0,10529,10537,5
234,0.5288127,1.0,10530,10528,5
235,0.5538205,1.0,10530,10535,5
236,0.53606516,1.0,10530,10538,5
237,0.5425873,0.0,10531,10528,5
238,0.52943635,0.0,10532,10528,5
239,0.53060937,0.0,10533,10528,5
240,0.51431626,0.0,10534,10528,5
241,0.5729708,1.0,10535,10529,5
242,0.58797675,1.0,10535,10530,5
243,0.51327085,1.0,10535,10538,5
244,0.55562735,0.0,10535,10539,5
245,0.53402424,0.0,10535,10540,5
246,0.5085583,0.0,10536,10529,5
247,0.6185245,1.0,10537,10529,5
248,0.59413713,1.0,10537,12616,5
249,0.6545808,1.0,10538,10530,5
250,0.5982626,1.0,10538,10535,5
251,0.55433816,0.0,10539,10535,5
252,0.5415943,0.0,10540,10535,5
253,0.6202559,1.0,12615,12616,5
254,0.63904905,1.0,12615,12617,5
255,0.54591286,1.0,12616,10537,5
256,0.68601805,1.0,12616,12615,5
257,0.6076942,1.0,12616,12618,5
258,0.66938925,1.0,12617,12615,5
259,0.58223724,1.0,12617,12618,5
260,0.6006154,1.0,12617,12619,5
261,0.59416395,1.0,12618,12616,5
262,0.6054805,1.0,12618,12617,5
263,0.6287721,1.0,12618,12619,5
264,0.5471689,0.0,12618,12624,5
265,0.58732104,0.0,12618,12625,5
266,0.5486772,1.0,12619,12617,5
267,0.5506182,1.0,12619,12618,5
268,0.56767595,0.0,12624,12618,5
269,0.54126865,0.0,12625,12618,5
270,0.5075944,0.0,2870,8780,6
271,0.57733715,0.0,3500,8783,6
272,0.5860927,0.0,4093,5362,6
273,0.57714456,1.0,5361,5362,6
274,0.6124169,1.0,5361,5363,6
275,0.66437644,1.0,5361,5364,6
276,0.558598,0.0,5362,4093,6
277,0.61221313,1.0,5362,5361,6
278,0.555773,1.0,5362,5365,6
279,0.62139523,1.0,5363,5361,6
280,0.5730951,1.0,5363,5365,6
281,0.6416054,1.0,5363,5366,6
282,0.53684175,0.0,5363,5367,6
283,0.607876,0.0,5363,8793,6
284,0.58171433,0.0,5363,9761,6
285,0.63508445,1.0,5364,5361,6
286,0.58738035,1.0,5364,8781,6
287,0.5668411,1.0,5365,5362,6
288,0.59452957,1.0,5365,5363,6
289,0.6142792,1.0,5365,5366,6
290,0.61983204,1.0,5366,5363,6
291,0.58137065,1.0,5366,5365,6
292,0.5979586,0.0,5367,5363,6
293,0.5565623,0.0,6354,8783,6
294,0.59782815,0.0,7163,8783,6
295,0.5670634,0.0,8780,2870,6
296,0.57066697,1.0,8780,8781,6
297,0.59540594,1.0,8780,8782,6
298,0.7115663,1.0,8781,5364,6
299,0.58764374,1.0,8781,8780,6
300,0.63246965,1.0,8781,8783,6
301,0.553125,1.0,8782,8780,6
302,0.6067979,1.0,8782,8783,6
303,0.58885777,1.0,8782,8784,6
304,0.6155597,0.0,8783,3500,6
305,0.5901577,0.0,8783,6354,6
306,0.5906066,0.0,8783,7163,6
307,0.5776317,1.0,8783,8781,6
308,0.6124092,1.0,8783,8782,6
309,0.58493876,1.0,8783,8784,6
310,0.59021026,0.0,8783,8785,6
311,0.58614534,0.0,8783,11932,6
312,0.5213734,1.0,8784,8782,6
313,0.5109692,1.0,8784,8783,6
314,0.62238115,0.0,8785,8783,6
315,0.6285048,0.0,8793,5363,6
316,0.6346812,0.0,9761,5363,6
317,0.58911026,0.0,11932,8783,6
318,0.5679695,1.0,866,867,7
319,0.5533569,1.0,866,868,7
320,0.5859702,1.0,867,866,7
321,0.57981515,1.0,867,869,7
322,0.58623195,1.0,868,866,7
323,0.57953227,1.0,868,869,7
324,0.54353446,1.0,868,871,7
325,0.5859294,0.0,868,9144,7
326,0.55182576,1.0,869,867,7
327,0.54566073,1.0,869,868,7
328,0.51675445,1.0,869,871,7
329,0.5787062,0.0,869,872,7
330,0.55610114,1.0,871,868,7
331,0.56861323,1.0,871,869,7
332,0.4833764,0.0,871,10323,7
333,0.6522094,1.0,871,12760,7
334,0.68520343,0.0,872,869,7
335,0.59997725,0.0,1677,12759,7
336,0.53888464,0.0,6135,12759,7
337,0.55735654,0.0,9144,868,7
338,0.5208594,0.0,10319,10323,7
339,0.59773463,0.0,10323,871,7
340,0.6439105,0.0,10323,10319,7
341,0.6124867,1.0,12756,12757,7
342,0.53802675,1.0,12756,12758,7
343,0.65069973,1.0,12757,12756,7
344,0.6053297,1.0,12757,12759,7
345,0.7006462,1.0,12757,12760,7
346,0.6248499,1.0,12758,12756,7
347,0.5701948,1.0,12758,12759,7
348,0.5965282,1.0,12758,12761,7
349,0.6353647,0.0,12759,1677,7
350,0.55609894,0.0,12759,6135,7
351,0.6808944,1.0,12759,12757,7
352,0.6058499,1.0,12759,12758,7
353,0.61053884,1.0,12759,12761,7
354,0.5973786,0.0,12759,12762,7
355,0.55795294,0.0,12759,12763,7
356,0.5323418,1.0,12760,871,7
357,0.6596914,1.0,12760,12757,7
358,0.6106104,1.0,12761,12758,7
359,0.59243447,1.0,12761,12759,7
360,0.591313,0.0,12762,12759,7
361,0.5672641,0.0,12763,12759,7
362,0.60316795,1.0,1240,1241,8
363,0.6084945,1.0,1240,1242,8
364,0.60889316,1.0,1241,1240,8
365,0.53886676,1.0,1241,1243,8
366,0.6433832,0.0,1241,1244,8
367,0.5559455,1.0,1241,7243,8
368,0.5669722,0.0,1241,12575,8
369,0.61656785,1.0,1242,1240,8
370,0.55775964,1.0,1242,1243,8
371,0.5618436,1.0,1242,1245,8
372,0.593395,1.0,1243,1241,8
373,0.5913938,1.0,1243,1242,8
374,0.5844747,1.0,1243,1245,8
375,0.5899963,0.0,1243,1667,8
376,0.5925071,0.0,1244,1241,8
377,0.5705524,1.0,1245,1242,8
378,0.54950994,1.0,1245,1243,8
379,0.51973057,0.0,1667,1243,8
380,0.6128288,1.0,7232,7233,8
381,0.57578564,1.0,7232,7234,8
382,0.62721145,1.0,7233,7232,8
383,0.6155373,1.0,7233,7235,8
384,0.57686144,1.0,7234,7232,8
385,0.5603632,1.0,7234,7235,8
386,0.5530611,1.0,7234,7239,8
387,0.58234143,0.0,7234,7240,8
388,0.51336277,0.0,7234,7241,8
389,0.5622134,1.0,7235,7233,8
390,0.5366767,1.0,7235,7234,8
391,0.5000909,1.0,7235,7239,8
392,0.5329802,0.0,7235,7242,8
393,0.5371418,0.0,7235,7956,8
394,0.6190639,1.0,7239,7234,8
395,0.59864485,1.0,7239,7235,8
396,0.5970453,1.0,7239,7243,8
397,0.5934078,0.0,7240,7234,8
398,0.5468203,0.0,7241,7234,8
399,0.4654062,0.0,7242,7235,8
400,0.56186694,1.0,7243,1241,8
401,0.5380202,1.0,7243,7239,8
402,0.561268,0.0,7956,7235,8
403,0.5725688,0.0,12567,12575,8
404,0.50516737,0.0,12575,1241,8
405,0.5129382,0.0,12575,12567,8
406,0.5410329,0.0,2870,8780,9
407,0.61348325,0.0,3500,8783,9
408,0.6417415,0.0,4093,5362,9
409,0.62832373,1.0,5361,5362,9
410,0.575905,1.0,5361,5363,9
411,0.57561153,1.0,5361,5364,9
412,0.64232683,0.0,5362,4093,9
413,0.6356294,1.0,5362,5361,9
414,0.6324874,1.0,5362,5365,9
415,0.5566991,1.0,5363,5361,9
416,0.55309325,1.0,5363,5365,9
417,0.57510227,1.0,5363,5366,9
418,0.48870185,0.0,5363,5367,9
419,0.49646583,0.0,5363,8793,9
420,0.48529068,0.0,5363,9761,9
421,0.53600055,1.0,5364,5361,9
422,0.51091063,1.0,5364,8781,9
423,0.64376384,1.0,5365,5362,9
424,0.5870947,1.0,5365,5363,9
425,0.60409355,1.0,5365,5366,9
426,0.5950604,1.0,5366,5363,9
427,0.59616536,1.0,5366,5365,9
428,0.6034817,0.0,5367,5363,9
429,0.5857731,0.0,6354,8783,9
430,0.6000713,0.0,7163,8783,9
431,0.50213146,0.0,8780,2870,9
432,0.53389335,1.0,8780,8781,9
433,0.5647294,1.0,8780,8782,9
434,0.5821872,1.0,8781,5364,9
435,0.56684124,1.0,8781,8780,9
436,0.5850946,1.0,8781,8783,9
437,0.5566939,1.0,8782,8780,9
438,0.5737293,1.0,8782,8783,9
439,0.55440146,1.0,8782,8784,9
440,0.533061,0.0,8783,3500,9
441,0.5451979,0.0,8783,6354,9
442,0.5537875,0.0,8783,7163,9
443,0.5502923,1.0,8783,8781,9
444,0.58132255,1.0,8783,8782,9
445,0.55096936,1.0,8783,8784,9
446,0.5624486,0.0,8783,8785,9
447,0.61710864,0.0,8783,11932,9
448,0.62172484,1.0,8784,8782,9
449,0.61616397,1.0,8784,8783,9
450,0.53976506,0.0,8785,8783,9
451,0.5677917,0.0,8793,5363,9
452,0.593383,0.0,9761,5363,9
453,0.6330887,0.0,11932,8783,9
454,0.62017745,1.0,1240,1241,10
455,0.635873,1.0,1240,1242,10
456,0.5652117,1.0,1241,1240,10
457,0.55688536,1.0,1241,1243,10
458,0.5491084,0.0,1241,1244,10
459,0.5033371,1.0,1241,7243,10
460,0.5529986,0.0,1241,12575,10
461,0.6006089,1.0,1242,1240,10
462,0.59964395,1.0,1242,1243,10
463,0.63627446,1.0,1242,1245,10
464,0.5696775,1.0,1243,1241,10
465,0.5865791,1.0,1243,1242,10
466,0.61693484,1.0,1243,1245,10
467,0.56278217,0.0,1243,1667,10
468,0.5152057,0.0,1244,1241,10
469,0.5951507,1.0,1245,1242,10
470,0.5914039,1.0,1245,1243,10
471,0.609965,0.0,1667,1243,10
472,0.5971805,1.0,7232,7233,10
473,0.62590915,1.0,7232,7234,10
474,0.57181793,1.0,7233,7232,10
475,0.6027041,1.0,7233,7235,10
476,0.5826752,1.0,7234,7232,10
477,0.61190635,1.0,7234,7235,10
478,0.57129693,1.0,7234,7239,10
479,0.6329636,0.0,7234,7240,10
480,0.56418806,0.0,7234,7241,10
481,0.55304897,1.0,7235,7233,10
482,0.5809528,1.0,7235,7234,10
483,0.54180545,1.0,7235,7239,10
484,0.5302595,0.0,7235,7242,10
485,0.55943996,0.0,7235,7956,10
486,0.5992348,1.0,7239,7234,10
487,0.59327835,1.0,7239,7235,10
488,0.52300465,1.0,7239,7243,10
489,0.54396856,0.0,7240,7234,10
490,0.5818302,0.0,7241,7234,10
491,0.4941059,0.0,7242,7235,10
492,0.6257456,1.0,7243,1241,10
493,0.6074127,1.0,7243,7239,10
494,0.57990354,0.0,7956,7235,10
495,0.6123515,0.0,12567,12575,10
496,0.6209248,0.0,12575,1241,10
497,0.6117993,0.0,12575,12567,10
498,0.53900695,0.0,228,1991,11
499,0.55891514,1.0,425,426,11
500,0.5619242,1.0,425,427,11
501,0.6182811,1.0,426,425,11
502,0.556521,1.0,426,428,11
503,0.6125295,0.0,426,429,11
504,0.49507666,0.0,426,430,11
505,0.55950916,1.0,426,1994,11
506,0.619816,1.0,427,425,11
507,0.55457616,1.0,427,428,11
508,0.5986379,1.0,427,431,11
509,0.57645595,1.0,428,426,11
510,0.57816833,1.0,428,427,11
511,0.6169599,1.0,428,431,11
512,0.60963345,0.0,428,437,11
513,0.51773614,0.0,428,438,11
514,0.5937866,0.0,428,439,11
515,0.5809221,0.0,428,440,11
516,0.5667688,0.0,429,426,11
517,0.52383155,0.0,430,426,11
518,0.55927706,1.0,431,427,11
519,0.5508491,1.0,431,428,11
520,0.5105106,0.0,437,428,11
521,0.6030018,0.0,438,428,11
522,0.5601651,0.0,439,428,11
523,0.4876976,0.0,440,428,11
524,0.5676546,0.0,1082,1991,11
525,0.5327216,1.0,1985,1986,11
526,0.5643065,1.0,1985,1987,11
527,0.5863895,1.0,1986,1985,11
528,0.53658336,1.0,1986,1991,11
529,0.6191618,1.0,1987,1985,11
530,0.57657945,1.0,1987,1991,11
531,0.60244435,1.0,1987,1992,11
532,0.6112564,0.0,1987,4736,11
533,0.5841044,0.0,1987,10487,11
534,0.58562976,0.0,1991,228,11
535,0.6596307,0.0,1991,1082,11
536,0.5558982,1.0,1991,1986,11
537,0.5910481,1.0,1991,1987,11
538,0.62058204,1.0,1991,1992,11
539,0.57280964,0.0,1991,1993,11
540,0.65204275,0.0,1991,5959,11
541,0.5823104,1.0,1992,1987,11
542,0.5797185,1.0,1992,1991,11
543,0.59882796,1.0,1992,1994,11
544,0.483175,0.0,1993,1991,11
545,0.56727356,1.0,1994,426,11
546,0.5846177,1.0,1994,1992,11
547,0.54481703,0.0,4736,1987,11
548,0.3950107,0.0,5959,1991,11
549,0.5860126,0.0,10487,1987,11
550,0.60703534,0.0,74,10597,12
551,0.5924116,1.0,6550,6551,12
552,0.6182286,1.0,6550,6552,12
553,0.5739039,1.0,6551,6550,12
554,0.60641956,1.0,6551,6558,12
555,0.65195996,0.0,6551,7509,12
556,0.5565447,1.0,6552,6550,12
557,0.5837295,1.0,6552,6558,12
558,0.59609276,1.0,6552,6559,12
559,0.5508358,0.0,6552,6560,12
560,0.5603484,1.0,6558,6551,12
561,0.59461486,1.0,6558,6552,12
562,0.58828896,1.0,6558,6559,12
563,0.57330275,0.0,6558,6561,12
564,0.5993259,0.0,6558,10597,12
565,0.56998074,1.0,6558,11376,12
566,0.5566005,1.0,6559,6552,12
567,0.5470547,1.0,6559,6558,12
568,0.5418412,0.0,6559,6562,12
569,0.60477024,0.0,6560,6552,12
570,0.6234579,0.0,6561,6558,12
571,0.47761118,0.0,6562,6559,12
572,0.5166209,0.0,7509,6551,12
573,0.59399456,0.0,8824,11375,12
574,0.5840145,0.0,10591,10597,12
575,0.59108466,0.0,10597,74,12
576,0.59269553,0.0,10597,6558,12
577,0.52819353,0.0,10597,10591,12
578,0.63677233,1.0,11372,11373,12
579,0.5855619,1.0,11372,11374,12
580,0.61946666,1.0,11373,11372,12
581,0.5498472,1.0,11373,11375,12
582,0.5664916,1.0,11373,11376,12
583,0.6145796,1.0,11374,11372,12
584,0.54384875,1.0,11374,11375,12
585,0.6042039,1.0,11374,11377,12
586,0.5757858,0.0,11375,8824,12
587,0.5861921,1.0,11375,11373,12
588,0.5388409,1.0,11375,11374,12
589,0.5538099,1.0,11375,11377,12
590,0.5198639,0.0,11375,11379,12
591,0.5106336,0.0,11375,11380,12
592,0.6231339,1.0,11376,6558,12
593,0.678632,1.0,11376,11373,12
594,0.56019825,1.0,11377,11374,12
595,0.5168912,1.0,11377,11375,12
596,0.5682828,0.0,11379,11375,12
597,0.573192,0.0,11380,11375,12
598,0.5637815,1.0,866,867,13
599,0.55920345,1.0,866,868,13
600,0.6093856,1.0,867,866,13
601,0.54814255,1.0,867,869,13
602,0.6153717,1.0,868,866,13
603,0.5531323,1.0,868,869,13
604,0.54665196,1.0,868,871,13
605,0.57586527,0.0,868,9144,13
606,0.5399618,1.0,869,867,13
607,0.5333976,1.0,869,868,13
608,0.557999,1.0,869,871,13
609,0.66843927,0.0,869,872,13
610,0.5646083,1.0,871,868,13
611,0.6011272,1.0,871,869,13
612,0.5801663,0.0,871,10323,13
613,0.587246,1.0,871,12760,13
614,0.5205038,0.0,872,869,13
615,0.6086625,0.0,1677,12759,13
616,0.62324524,0.0,6135,12759,13
617,0.53291786,0.0,9144,868,13
618,0.5340415,0.0,10319,10323,13
619,0.5349285,0.0,10323,871,13
620,0.5393557,0.0,10323,10319,13
621,0.5870596,1.0,12756,12757,13
622,0.57679605,1.0,12756,12758,13
623,0.61764693,1.0,12757,12756,13
624,0.61800826,1.0,12757,12759,13
625,0.5739529,1.0,12757,12760,13
626,0.6281721,1.0,12758,12756,13
627,0.62474173,1.0,12758,12759,13
628,0.61800915,1.0,12758,12761,13
629,0.6016396,0.0,12759,1677,13
630,0.5307059,0.0,12759,6135,13
631,0.59255826,1.0,12759,12757,13
632,0.57139236,1.0,12759,12758,13
633,0.5593004,1.0,12759,12761,13
634,0.6040247,0.0,12759,12762,13
635,0.53867316,0.0,12759,12763,13
636,0.6018103,1.0,12760,871,13
637,0.6470441,1.0,12760,12757,13
638,0.5803856,1.0,12761,12758,13
639,0.5692768,1.0,12761,12759,13
640,0.58470154,0.0,12762,12759,13
641,0.61912024,0.0,12763,12759,13
642,0.56027853,1.0,1240,1241,14
643,0.5259301,1.0,1240,1242,14
644,0.6312955,1.0,1241,1240,14
645,0.62444896,1.0,1241,1243,14
646,0.6831677,0.0,1241,1244,14
647,0.56802696,1.0,1241,7243,14
648,0.61066777,0.0,1241,12575,14
649,0.56750154,1.0,1242,1240,14
650,0.564576,1.0,1242,1243,14
651,0.53676134,1.0,1242,1245,14
652,0.58208025,1.0,1243,1241,14
653,0.5397958,1.0,1243,1242,14
654,0.59457517,1.0,1243,1245,14
655,0.61242586,0.0,1243,1667,14
656,0.54327804,0.0,1244,1241,14
657,0.5607883,1.0,1245,1242,14
658,0.6396073,1.0,1245,1243,14
659,0.63056755,0.0,1667,1243,14
660,0.59340674,1.0,7232,7233,14
661,0.5373032,1.0,7232,7234,14
662,0.5682012,1.0,7233,7232,14
663,0.5263524,1.0,7233,7235,14
664,0.58673054,1.0,7234,7232,14
665,0.5584408,1.0,7234,7235,14
666,0.7183336,1.0,7234,7239,14
667,0.63134426,0.0,7234,7240,14
668,0.6130446,0.0,7234,7241,14
669,0.60428005,1.0,7235,7233,14
670,0.5475749,1.0,7235,7234,14
671,0.67158633,1.0,7235,7239,14
672,0.5903176,0.0,7235,7242,14
673,0.611574,0.0,7235,7956,14
674,0.5900278,1.0,7239,7234,14
675,0.5422152,1.0,7239,7235,14
676,0.5915862,1.0,7239,7243,14
677,0.5809253,0.0,7240,7234,14
678,0.56132066,0.0,7241,7234,14
679,0.43816802,0.0,7242,7235,14
680,0.53375167,1.0,7243,1241,14
681,0.64303815,1.0,7243,7239,14
682,0.48736426,0.0,7956,7235,14
683,0.6008021,0.0,12567,12575,14
684,0.53827536,0.0,12575,1241,14
685,0.559334,0.0,12575,12567,14
686,0.6095308,1.0,10528,10529,15
687,0.5478361,1.0,10528,10530,15
688,0.58679384,0.0,10528,10531,15
689,0.5545139,0.0,10528,10532,15
690,0.7112315,0.0,10528,10533,15
691,0.6163949,0.0,10528,10534,15
692,0.54796803,1.0,10529,10528,15
693,0.56088597,1.0,10529,10535,15
694,0.6652022,0.0,10529,10536,15
695,0.59490657,1.0,10529,10537,15
696,0.57386196,1.0,10530,10528,15
697,0.5829262,1.0,10530,10535,15
698,0.5982595,1.0,10530,10538,15
699,0.5418754,0.0,10531,10528,15
700,0.5904447,0.0,10532,10528,15
701,0.4900941,0.0,10533,10528,15
702,0.6096141,0.0,10534,10528,15
703,0.5748963,1.0,10535,10529,15
704,0.5172019,1.0,10535,10530,15
705,0.5786011,1.0,10535,10538,15
706,0.52216613,0.0,10535,10539,15
707,0.5531678,0.0,10535,10540,15
