,Probability,GT,P1,P2,Run
425,0.5471826,0.0,9314,9325,14
426,0.52356046,0.0,9314,9326,14
427,0.52690256,0.0,9314,10632,14
428,0.5365914,1.0,9321,9313,14
429,0.5822918,1.0,9321,9314,14
430,0.5426627,1.0,9321,9324,14
431,0.58249617,1.0,9321,9327,14
432,0.59283507,0.0,9321,9328,14
433,0.4537415,0.0,9322,9313,14
434,0.4942334,0.0,9323,9313,14
435,0.5740017,1.0,9324,9314,14
436,0.54676414,1.0,9324,9321,14
437,0.58409625,0.0,9324,9329,14
438,0.4418788,0.0,9325,9314,14
439,0.5551141,0.0,9326,9314,14
440,0.5108239,1.0,9327,9321,14
441,0.5230109,1.0,9327,10840,14
442,0.51174384,0.0,9328,9321,14
443,0.49801332,0.0,9328,12674,14
444,0.4801289,0.0,9329,9324,14
445,0.56583077,0.0,10632,9314,14
446,0.5236844,0.0,10756,9313,14
447,0.510092,1.0,10836,10837,14
448,0.50083214,1.0,10836,10838,14
449,0.54669946,1.0,10837,10836,14
450,0.55426943,1.0,10837,10840,14
451,0.6023534,0.0,10838,1638,14
452,0.5993591,0.0,10838,4560,14
453,0.56839484,0.0,10838,8893,14
454,0.61469686,1.0,10838,10836,14
455,0.61448884,1.0,10838,10840,14
456,0.58769643,1.0,10838,10841,14
457,0.5407624,0.0,10838,10842,14
458,0.54822505,0.0,10838,10843,14
459,0.5432834,0.0,10840,1427,14
460,0.5986691,1.0,10840,9327,14
461,0.57525605,1.0,10840,10837,14
462,0.5724424,1.0,10840,10838,14
463,0.5564601,1.0,10840,10841,14
464,0.5126152,0.0,10840,10844,14
465,0.53290856,1.0,10841,10838,14
466,0.52854246,1.0,10841,10840,14
467,0.49031317,0.0,10842,10838,14
468,0.59254944,0.0,10843,10838,14
469,0.5405437,0.0,10844,7268,14
470,0.5090898,0.0,10844,10840,14
471,0.57341707,0.0,12674,9328,14
472,0.56975883,1.0,12996,12997,15
473,0.51055896,1.0,12996,12998,15
474,0.5439623,1.0,12997,12996,15
475,0.5197834,1.0,12997,13001,15
476,0.5513457,1.0,12998,12996,15
477,0.5238715,1.0,12998,13001,15
478,0.5400639,1.0,12998,13002,15
479,0.49155453,0.0,12998,13003,15
480,0.58111745,1.0,13001,12997,15
481,0.5269619,1.0,13001,12998,15
482,0.58082926,1.0,13001,13002,15
483,0.5061176,1.0,13002,12998,15
484,0.54886776,1.0,13002,13001,15
485,0.6102341,1.0,13002,13004,15
486,0.4851501,0.0,13003,12998,15
487,0.59713775,1.0,13004,13002,15
488,0.4958668,0.0,1297,12673,16
489,0.58563715,0.0,5706,12669,16
490,0.5683166,0.0,6583,12673,16
491,0.5175085,1.0,9312,9313,16
492,0.55727655,1.0,9312,9314,16
493,0.5412623,1.0,9313,9312,16
494,0.5349457,1.0,9313,9321,16
495,0.61534905,0.0,9313,9322,16
496,0.56261164,0.0,9313,9323,16
497,0.50892293,0.0,9313,10756,16
498,0.60190016,1.0,9314,9312,16
499,0.59770787,1.0,9314,9321,16
500,0.6169824,1.0,9314,9324,16
501,0.6122665,0.0,9314,9325,16
502,0.55629534,0.0,9314,9326,16
503,0.58756465,0.0,9314,10632,16
504,0.55803365,1.0,9321,9313,16
505,0.5979204,1.0,9321,9314,16
506,0.570901,1.0,9321,9324,16
507,0.5756619,0.0,9321,9327,16
508,0.58985263,1.0,9321,9328,16
509,0.49714985,0.0,9322,9313,16
510,0.47953027,0.0,9323,9313,16
511,0.5766791,1.0,9324,9314,16
512,0.54106057,1.0,9324,9321,16
513,0.46248072,0.0,9324,9329,16
514,0.60484314,0.0,9325,9314,16
515,0.5732268,0.0,9326,9314,16
516,0.5470218,0.0,9327,9321,16
517,0.5518763,0.0,9327,10840,16
518,0.5040957,1.0,9328,9321,16
519,0.56285423,1.0,9328,12674,16
520,0.58604676,0.0,9329,9324,16
521,0.6059582,0.0,9833,12669,16
522,0.5052431,0.0,10632,9314,16
523,0.5342751,0.0,10756,9313,16
524,0.5538885,0.0,10840,9327,16
525,0.5986454,1.0,12667,12668,16
526,0.56714785,1.0,12667,12669,16
527,0.5216259,1.0,12668,12667,16
528,0.5049181,1.0,12668,12673,16
529,0.52221566,0.0,12669,5706,16
530,0.5834194,0.0,12669,9833,16
531,0.5445951,1.0,12669,12667,16
532,0.5268357,1.0,12669,12673,16
533,0.6165834,1.0,12669,12674,16
534,0.54192317,0.0,12669,12675,16
535,0.53069025,0.0,12673,1297,16
536,0.5493871,0.0,12673,6583,16
537,0.5915191,1.0,12673,12668,16
538,0.565679,1.0,12673,12669,16
539,0.5890815,1.0,12673,12674,16
540,0.5307675,0.0,12673,12676,16
541,0.6154325,1.0,12674,9328,16
542,0.6037791,1.0,12674,12669,16
543,0.5473635,1.0,12674,12673,16
544,0.5177538,0.0,12675,12669,16
545,0.491307,0.0,12676,12673,16
546,0.5484906,0.0,636,2621,17
547,0.5342196,0.0,806,812,17
548,0.62551534,0.0,812,806,17
549,0.6105279,0.0,812,2623,17
550,0.526706,1.0,2614,2615,17
551,0.5254049,1.0,2614,2616,17
552,0.5892227,1.0,2615,2614,17
553,0.56885105,1.0,2615,2621,17
554,0.5359357,1.0,2616,2614,17
555,0.521323,1.0,2616,2621,17
556,0.5615329,1.0,2616,2623,17
557,0.51841754,0.0,2621,636,17
558,0.5367974,1.0,2621,2615,17
559,0.53485596,1.0,2621,2616,17
560,0.590839,1.0,2621,2623,17
561,0.5762039,0.0,2623,812,17
562,0.5607613,1.0,2623,2616,17
563,0.5797674,1.0,2623,2621,17
564,0.6073797,1.0,2623,2624,17
565,0.58831036,0.0,2623,2625,17
566,0.55035305,1.0,2624,2623,17
567,0.5100436,1.0,2624,8219,17
568,0.5884864,0.0,2625,2623,17
569,0.5074317,0.0,2625,8157,17
570,0.5825252,0.0,2922,8221,17
571,0.533242,0.0,8157,2625,17
572,0.5663884,1.0,8219,2624,17
573,0.51778716,1.0,8219,8220,17
574,0.519546,1.0,8219,8221,17
575,0.5198707,0.0,8219,8222,17
576,0.5862801,1.0,8220,8219,17
577,0.58749276,1.0,8220,8223,17
578,0.6440463,0.0,8220,13104,17
579,0.49427775,0.0,8221,2922,17
580,0.5166697,1.0,8221,8219,17
581,0.5192332,1.0,8221,8223,17
582,0.5094371,1.0,8221,8224,17
583,0.5178213,0.0,8221,11256,17
584,0.4724521,0.0,8222,8219,17
585,0.5282408,1.0,8223,8220,17
586,0.5239805,1.0,8223,8221,17
587,0.53295106,1.0,8223,8224,17
588,0.5464914,1.0,8224,8221,17
589,0.5657271,1.0,8224,8223,17
590,0.55597115,0.0,11256,8221,17
591,0.549898,0.0,13104,8220,17
592,0.5518483,0.0,23,4327,18
593,0.5453866,1.0,4325,4326,18
594,0.52146184,1.0,4325,4327,18
595,0.5697122,1.0,4325,4328,18
596,0.55330133,1.0,4326,4325,18
597,0.55547804,1.0,4326,4329,18
598,0.49449903,0.0,4327,23,18
599,0.5643841,1.0,4327,4325,18
600,0.56845915,1.0,4327,4329,18
601,0.5154202,1.0,4327,4330,18
602,0.5710783,1.0,4328,4325,18
603,0.56775916,1.0,4329,4326,18
604,0.5475066,1.0,4329,4327,18
605,0.5188247,1.0,4329,4330,18
606,0.5615489,1.0,4330,4327,18
607,0.57173365,1.0,4330,4329,18
608,0.5529119,0.0,1745,5724,19
609,0.5278779,0.0,1933,5718,19
610,0.5021453,0.0,5718,1933,19
611,0.55394316,1.0,5718,5719,19
612,0.5636857,1.0,5718,5720,19
613,0.47675478,0.0,5718,5721,19
614,0.5442519,0.0,5718,5722,19
615,0.5663975,0.0,5718,5723,19
616,0.57051057,1.0,5719,5718,19
617,0.55238014,1.0,5719,5724,19
618,0.53900105,1.0,5719,5725,19
619,0.5408615,0.0,5719,5726,19
620,0.56420535,1.0,5720,5718,19
621,0.54867107,1.0,5720,5724,19
622,0.529595,1.0,5720,5727,19
623,0.5272665,0.0,5721,5718,19
624,0.58651495,0.0,5722,5718,19
625,0.49896255,0.0,5723,5718,19
626,0.56411684,0.0,5724,1745,19
627,0.57814294,1.0,5724,5719,19
628,0.577178,1.0,5724,5720,19
629,0.5356456,1.0,5724,5727,19
630,0.5859018,0.0,5724,5731,19
631,0.5360889,0.0,5724,5732,19
632,0.6071708,1.0,5725,5719,19
633,0.611554,1.0,5725,12308,19
634,0.61074317,0.0,5726,5719,19
635,0.5829183,0.0,5726,9625,19
636,0.54599524,1.0,5727,5720,19
637,0.51412076,1.0,5727,5724,19
638,0.5307842,0.0,5731,5724,19
639,0.5018237,0.0,5732,5724,19
640,0.5246883,0.0,9625,5726,19
641,0.5926379,1.0,12308,5725,19
642,0.59895,1.0,12308,12309,19
643,0.57510126,1.0,12308,12310,19
644,0.5407694,1.0,12309,12308,19
645,0.5128186,1.0,12309,12311,19
646,0.4979874,0.0,12309,12312,19
647,0.611716,1.0,12310,12308,19
648,0.5891156,1.0,12310,12311,19
649,0.5770003,1.0,12310,12313,19
650,0.599735,0.0,12310,12314,19
651,0.56085354,1.0,12311,12309,19
652,0.53127766,1.0,12311,12310,19
653,0.5710271,1.0,12311,12313,19
654,0.54587156,0.0,12312,12309,19
655,0.5171047,1.0,12313,12310,19
656,0.56717956,1.0,12313,12311,19
657,0.44013032,0.0,12314,12310,19
658,0.5980599,1.0,7678,7679,20
659,0.5458445,1.0,7678,7680,20
660,0.54947376,1.0,7679,7678,20
661,0.6433155,1.0,7679,7683,20
662,0.54664904,1.0,7680,7678,20
663,0.6408652,1.0,7680,7683,20
664,0.6228376,1.0,7680,7685,20
665,0.5666346,1.0,7683,7679,20
666,0.5107331,1.0,7683,7680,20
667,0.56364906,1.0,7683,7685,20
668,0.5790763,1.0,7685,7680,20
669,0.65756565,1.0,7685,7683,20
670,0.55376184,1.0,7685,7686,20
671,0.6354474,1.0,7686,7685,20
672,0.5886812,1.0,7633,7634,21
673,0.6029419,1.0,7633,7635,21
674,0.5822913,1.0,7634,7633,21
675,0.5716463,1.0,7634,7636,21
676,0.5542065,1.0,7634,7637,21
677,0.55018455,0.0,7634,10855,21
678,0.53737444,1.0,7635,7633,21
679,0.5269921,1.0,7635,7636,21
680,0.53797483,1.0,7635,7638,21
681,0.5591978,1.0,7636,7634,21
682,0.5731713,1.0,7636,7635,21
683,0.57540923,1.0,7636,7638,21
684,0.5228378,1.0,7637,7634,21
685,0.51634413,1.0,7638,7635,21
686,0.5095669,1.0,7638,7636,21
687,0.49886924,0.0,10852,10855,21
688,0.45348087,0.0,10855,7634,21
689,0.4270709,0.0,10855,10852,21
690,0.5415502,1.0,7678,7679,22
691,0.6121825,1.0,7678,7680,22
692,0.5794034,1.0,7679,7678,22
693,0.5837835,1.0,7679,7683,22
694,0.56558084,1.0,7680,7678,22
695,0.57971734,1.0,7680,7683,22
696,0.5724764,1.0,7680,7685,22
697,0.5337266,1.0,7683,7679,22
698,0.60981,1.0,7683,7680,22
699,0.5531411,1.0,7683,7685,22
