Probability,GT,P1,P2,Run
0.50226426,0,9841,9836,6
0.5022598,1,9842,9839,6
0.4958105,0,10413,9836,6
0.49825191,0,11266,9836,6
0.49654034,1,185,186,7
0.5023213,1,185,187,7
0.49962217,0,185,188,7
0.49979505,0,185,189,7
0.49802312,0,185,2051,7
0.5062332,1,186,185,7
0.5024224,1,186,190,7
0.50161046,1,186,191,7
0.4950916,0,186,192,7
0.5015856,0,186,4251,7
0.5015575,1,187,185,7
0.50500953,1,187,190,7
0.49318603,1,187,193,7
0.49379614,0,188,185,7
0.5031524,0,189,185,7
0.50304896,1,190,186,7
0.5012639,1,190,187,7
0.497384,1,190,193,7
0.49597314,0,190,4216,7
0.4977571,0,190,13078,7
0.5028039,1,191,186,7
0.49678916,0,192,186,7
0.49895725,0,192,11630,7
0.4931619,0,192,12388,7
0.5041881,1,193,187,7
0.5014304,1,193,190,7
0.4959121,0,2051,185,7
0.4994206,0,4216,190,7
0.49735686,0,4248,4251,7
0.49868804,0,4251,186,7
0.5046667,0,4251,4248,7
0.49617356,0,11630,192,7
0.49654475,0,12388,192,7
0.49829406,0,13078,190,7
0.50193685,0,7318,7319,8
0.49987248,0,7318,7320,8
0.5035268,0,7318,7321,8
0.503177,0,7318,7322,8
0.5006073,0,7319,7318,8
0.49701163,0,7320,7318,8
0.4995795,0,7321,7318,8
0.49773294,0,7321,9582,8
0.5051379,0,7322,7318,8
0.5015672,1,9573,9574,8
0.49911803,1,9573,9575,8
0.5005776,1,9574,9573,8
0.50070983,1,9574,9578,8
0.497421,0,9574,9579,8
0.49924037,1,9575,9573,8
0.5030628,1,9575,9578,8
0.50466007,1,9575,9580,8
0.49369192,0,9575,9581,8
0.500023,1,9578,9574,8
0.5007843,1,9578,9575,8
0.5033781,1,9578,9580,8
0.50453377,1,9578,9582,8
0.50157195,0,9579,9574,8
0.50131583,1,9580,9575,8
0.49968192,1,9580,9578,8
0.49477783,0,9581,9575,8
0.4994061,0,9582,7321,8
0.50567734,1,9582,9578,8
0.50216633,1,3134,3135,9
0.5029977,1,3134,3136,9
0.4965369,0,3134,3137,9
0.50143826,1,3134,3138,9
0.5005344,1,3135,3134,9
0.5015899,1,3135,3139,9
0.49684748,0,3135,3140,9
0.4986195,1,3136,3134,9
0.5010615,1,3136,3139,9
0.5001826,1,3136,3141,9
0.4983306,0,3137,3134,9
0.49615455,1,3138,3134,9
0.49885845,1,3139,3135,9
0.50449634,1,3139,3136,9
0.49748135,1,3139,3141,9
0.49794307,0,3140,3135,9
0.5056185,1,3141,3136,9
0.49513507,1,3141,3139,9
0.500516,0,391,7667,10
0.49737522,1,7662,7663,10
0.502785,1,7662,7664,10
0.5016774,0,7662,7665,10
0.49612644,0,7662,7666,10
0.49577627,1,7663,7662,10
0.5002011,1,7663,7667,10
0.50000954,1,7663,7668,10
0.5006162,0,7663,7669,10
0.5031005,1,7664,7662,10
0.49771693,1,7664,7667,10
0.5010878,1,7664,7670,10
0.499441,0,7665,7662,10
0.50128645,0,7666,7662,10
0.49874112,0,7667,391,10
0.5038862,1,7667,7663,10
0.50288427,1,7667,7664,10
0.5025676,1,7667,7670,10
0.5028129,0,7667,7673,10
0.50264364,1,7668,7663,10
0.49951577,0,7669,7663,10
0.5079545,1,7670,7664,10
0.50371915,1,7670,7667,10
0.49083474,0,7673,7667,10
0.49841958,0,7494,8063,11
0.50351614,1,8061,8062,11
0.5018757,1,8061,8063,11
0.49902877,0,8061,8064,11
0.5002856,1,8061,8065,11
0.50138754,1,8062,8061,11
0.50456226,1,8062,8066,11
0.5053932,0,8062,8067,11
0.4992619,0,8062,8068,11
0.49710652,0,8062,8069,11
0.49805045,0,8063,7494,11
0.5001826,1,8063,8061,11
0.5059961,1,8063,8066,11
0.50244397,1,8063,8070,11
0.4981735,0,8063,8071,11
0.49543312,0,8063,8072,11
0.50395703,0,8064,8061,11
0.49788243,1,8065,8061,11
0.50086373,1,8066,8062,11
0.5026032,1,8066,8063,11
0.49536085,1,8066,8070,11
0.5040335,0,8067,8062,11
0.49865603,0,8068,8062,11
0.49877846,0,8069,8062,11
0.49909493,1,8070,8063,11
0.4953106,1,8070,8066,11
0.49671626,0,8071,8063,11
0.4958731,0,8072,8063,11
0.4956017,0,118,121,12
0.49877,0,119,121,12
0.49994135,0,119,123,12
0.49700832,0,121,118,12
0.49823067,0,121,119,12
0.4964577,0,121,123,12
0.49364,0,121,125,12
0.49932706,0,121,5638,12
0.5014376,0,121,5700,12
0.4925575,0,121,6000,12
0.49321428,0,121,10763,12
0.49807647,0,123,119,12
0.50141513,0,123,121,12
0.49915007,0,125,121,12
0.5012375,0,5638,121,12
0.49632323,1,5638,5639,12
0.50471175,1,5638,5640,12
0.49723977,1,5638,5641,12
0.50020313,1,5639,5638,12
0.50149566,1,5639,5642,12
0.49943334,0,5639,8919,12
0.5010746,1,5640,5638,12
0.50343436,1,5640,5642,12
0.49780607,1,5640,5643,12
0.49646217,0,5640,5644,12
0.49876887,0,5640,11948,12
0.49842647,0,5640,12254,12
0.5063052,1,5641,5638,12
0.5046449,1,5642,5639,12
0.50126445,1,5642,5640,12
0.5019156,1,5642,5643,12
0.5028094,1,5643,5640,12
0.5043848,1,5643,5642,12
0.5001694,0,5644,5640,12
0.50234437,0,5700,121,12
0.4997197,0,6000,121,12
0.4981529,0,8919,5639,12
0.5022808,0,10763,121,12
0.49929255,0,11948,5640,12
0.50077426,0,12254,5640,12
0.5033883,0,5235,5236,13
0.5015556,0,5236,5235,13
0.49841827,0,5236,5239,13
0.49911892,0,5236,9005,13
0.4974345,0,5239,5236,13
0.5007835,1,9000,9001,13
0.5103777,1,9000,9002,13
0.49778146,1,9001,9000,13
0.50576127,1,9001,9005,13
0.49426273,0,9001,9006,13
0.49844548,0,9001,9007,13
0.5003868,1,9002,9000,13
0.50053155,1,9002,9005,13
0.49594024,1,9002,9008,13
0.4970988,0,9002,9009,13
0.49660128,0,9002,9010,13
0.49891114,0,9005,5236,13
0.49911335,1,9005,9001,13
0.50488776,1,9005,9002,13
0.5004089,1,9005,9008,13
0.5014157,1,9005,9011,13
0.4962325,0,9006,9001,13
0.49638972,0,9007,9001,13
0.5001134,1,9008,9002,13
0.5035222,1,9008,9005,13
0.50292206,0,9009,9002,13
0.4990047,0,9010,9002,13
0.4965059,1,9011,9005,13
0.49684808,0,3656,11092,14
0.49394125,0,4413,11092,14
0.4952999,1,11091,11092,14
0.50010836,1,11091,11093,14
0.5037107,1,11091,11094,14
0.49746558,0,11092,3656,14
0.5000566,0,11092,4413,14
0.5001546,1,11092,11091,14
0.50628066,1,11092,11095,14
0.49730846,1,11093,11091,14
0.50246364,1,11093,11095,14
0.49973902,1,11093,11096,14
0.5010221,1,11094,11091,14
0.4977248,1,11095,11092,14
0.49667203,1,11095,11093,14
0.5019545,1,11095,11096,14
0.5046645,1,11096,11093,14
0.5029714,1,11096,11095,14
0.5031488,1,6261,6262,15
0.5040158,1,6261,6263,15
0.49772397,0,6261,6264,15
0.50176674,1,6261,6265,15
0.5037731,1,6262,6261,15
0.5037553,1,6262,6266,15
0.50139356,1,6263,6261,15
0.5050609,1,6263,6266,15
0.50163305,1,6263,6267,15
0.49717778,0,6263,9944,15
0.4980216,0,6264,6261,15
0.4953718,1,6265,6261,15
0.50342435,1,6266,6262,15
0.49853292,1,6266,6263,15
0.5002727,1,6266,6267,15
0.5002931,1,6267,6263,15
0.49499822,1,6267,6266,15
0.5045903,0,9944,6263,15
0.49768275,0,3656,11092,16
0.50228757,0,4413,11092,16
0.5006464,1,11091,11092,16
0.50058556,1,11091,11093,16
0.5006899,1,11091,11094,16
0.5007277,0,11092,3656,16
0.496775,0,11092,4413,16
0.49670744,1,11092,11091,16
0.5005362,1,11092,11095,16
0.49938053,1,11093,11091,16
0.5033752,1,11093,11095,16
0.50761116,1,11093,11096,16
0.49733987,1,11094,11091,16
0.5009376,1,11095,11092,16
0.49748063,1,11095,11093,16
0.5018944,1,11095,11096,16
0.50380427,1,11096,11093,16
0.50153315,1,11096,11095,16
0.49987867,0,1012,12560,17
0.49818254,0,5455,5463,17
0.49765062,0,5463,5455,17
0.50174534,0,5463,12558,17
0.4922816,0,12558,5463,17
0.49816018,1,12558,12559,17
0.5047893,1,12558,12560,17
0.50148547,1,12558,12561,17
0.5016203,1,12559,12558,17
0.49901512,1,12559,12562,17
0.49651134,0,12559,12563,17
0.49897778,0,12559,12564,17
0.49972662,0,12560,1012,17
0.50307,1,12560,12558,17
0.5049055,1,12560,12562,17
0.5019248,1,12560,12565,17
0.49805242,0,12560,12566,17
0.50298315,1,12561,12558,17
0.49852496,1,12562,12559,17
0.50367343,1,12562,12560,17
0.50231695,1,12562,12565,17
0.49422342,0,12563,12559,17
0.50157076,0,12564,12559,17
0.5035369,1,12565,12560,17
0.50135195,1,12565,12562,17
0.49590442,0,12566,12560,17
0.50056547,1,5016,5017,18
0.5031365,1,5016,5018,18
0.5047102,1,5016,5019,18
0.5034029,1,5017,5016,18
0.5028573,1,5017,5020,18
0.5044699,0,5017,5668,18
0.49904624,1,5018,5016,18
0.50042856,1,5018,5020,18
0.5019329,1,5018,5021,18
0.4983237,0,5018,5022,18
0.49955258,1,5019,5016,18
0.5051985,1,5020,5017,18
0.49974075,1,5020,5018,18
0.49618354,1,5020,5021,18
0.5015051,1,5021,5018,18
0.50191474,1,5021,5020,18
0.499972,0,5022,5018,18
0.49628788,0,5668,5017,18
0.50076044,1,3134,3135,19
0.5004059,1,3134,3136,19
0.50151575,1,3134,3137,19
0.4957605,0,3134,3138,19
0.5015252,1,3135,3134,19
0.5062227,1,3135,3139,19
0.49482384,0,3135,3140,19
0.50432515,1,3136,3134,19
0.5042401,1,3136,3139,19
0.5048148,1,3136,3141,19
0.50477153,1,3137,3134,19
0.50348455,0,3138,3134,19
0.49636456,1,3139,3135,19
0.5000822,1,3139,3136,19
0.49673593,1,3139,3141,19
0.5003,0,3140,3135,19
0.4952397,1,3141,3136,19
0.49646592,1,3141,3139,19
0.4961029,0,3573,3574,20
0.5013116,0,3573,3575,20
0.49826214,0,3573,3576,20
0.49916336,0,3573,3577,20
0.4969584,0,3573,5129,20
0.5009726,0,3574,3573,20
0.5001186,0,3575,3573,20
0.4980857,0,3576,3573,20
0.5016938,0,3577,3573,20
0.49848932,0,4551,5132,20
0.49825415,1,5126,5127,20
0.50255823,1,5126,5128,20
0.5016139,1,5127,5126,20
0.5024109,1,5127,5129,20
0.49856177,0,5127,6994,20
0.4993262,0,5127,7151,20
0.5004998,1,5128,5126,20
0.5036606,1,5128,5129,20
0.50357854,1,5128,5130,20
0.5020558,0,5129,3573,20
0.50109816,1,5129,5127,20
0.50682724,1,5129,5128,20
0.50217086,1,5129,5130,20
0.5042671,1,5129,5131,20
0.5018848,0,5129,5132,20
0.501582,1,5130,5128,20
0.49838915,1,5130,5129,20
0.49453038,0,5130,5133,20
0.4994557,0,5130,5134,20
0.50206834,0,5130,5135,20
0.4966064,0,5130,5136,20
0.49655092,1,5131,5129,20
0.49724808,0,5132,4551,20
0.4993797,0,5132,5129,20
0.49512267,0,5132,12791,20
0.502262,0,5133,5130,20
0.5077106,0,5134,5130,20
0.504137,0,5135,5130,20
0.49490815,0,5136,5130,20
0.5002662,0,6994,5127,20
0.4982398,0,7151,5127,20
0.50268316,0,12791,5132,20
0.49600175,0,3902,3903,21
0.49906412,0,3902,3904,21
0.49728292,0,3902,7393,21
0.4959016,0,3902,12492,21
0.50018865,0,3903,3902,21
0.49509493,0,3904,3902,21
0.4978381,0,4011,7398,21
0.49776402,1,7392,7393,21
0.4971404,1,7392,7394,21
0.5011725,0,7392,7395,21
0.49928498,0,7392,12794,21
0.5006741,0,7393,3902,21
0.50334626,1,7393,7392,21
0.5001816,1,7393,7396,21
0.49801236,1,7393,7397,21
0.49723935,0,7393,7398,21
0.5032888,1,7394,7392,21
0.5039945,1,7394,7396,21
0.5012543,1,7394,7399,21
0.49888733,0,7395,7392,21
0.50028515,1,7396,7393,21
0.5006626,1,7396,7394,21
0.5056533,1,7396,7399,21
0.501356,1,7397,7393,21
0.50368655,0,7398,4011,21
0.4968832,0,7398,7393,21
0.50067663,1,7399,7394,21
0.504965,1,7399,7396,21
0.5022261,0,12492,3902,21
0.5032047,0,12794,7392,21
0.50089407,1,9833,9834,22
0.5037914,1,9833,9835,22
0.50308305,1,9834,9833,22
0.49795875,1,9834,9836,22
0.49915814,1,9835,9833,22
0.50149167,1,9835,9836,22
0.5005211,1,9835,9839,22
0.504722,1,9835,9840,22
0.50450236,1,9836,9834,22
0.500653,1,9836,9835,22
0.5024872,1,9836,9839,22
0.4929169,0,9836,9841,22
0.5003083,0,9836,10413,22
0.4965107,0,9836,11266,22
0.49741286,1,9839,9835,22
0.50236386,1,9839,9836,22
0.4991289,0,9839,9842,22
0.503117,1,9840,9835,22
0.4988029,0,9841,9836,22
0.4986057,0,9842,9839,22
0.500336,0,10413,9836,22
0.49737763,0,11266,9836,22
0.50331265,1,1623,1624,23
0.50209343,1,1623,1625,23
0.4961752,1,1624,1623,23
0.49857605,1,1624,1629,23
0.49824807,0,1624,5433,23
0.50020814,1,1625,1623,23
0.50147027,1,1625,1629,23
0.5020742,1,1625,1630,23
0.5015502,0,1625,1631,23
0.49735367,0,1625,1632,23
0.50303286,0,1625,1633,23
0.49914542,0,1625,3903,23
0.50145763,1,1629,1624,23
0.50520205,1,1629,1625,23
0.5058366,1,1629,1630,23
0.5050826,1,1629,1634,23
0.5034477,1,1630,1625,23
0.500125,1,1630,1629,23
0.49599496,0,1631,1625,23
0.4935334,0,1632,1625,23
0.50238305,0,1633,1625,23
0.5017412,1,1634,1629,23
0.4974495,0,3903,1625,23
0.49998438,0,5433,1624,23
0.49871632,1,3134,3135,24
0.50150204,1,3134,3136,24
0.49900633,1,3134,3137,24
0.4955792,0,3134,3138,24
0.4977366,1,3135,3134,24
0.5004125,1,3135,3139,24
0.49383256,0,3135,3140,24
0.4960591,1,3136,3134,24
0.5077901,1,3136,3139,24
0.5058089,1,3136,3141,24
0.50222844,1,3137,3134,24
0.49615425,0,3138,3134,24
0.5030329,1,3139,3135,24
0.4967197,1,3139,3136,24
0.49633738,1,3139,3141,24
0.4938387,0,3140,3135,24
0.50205344,1,3141,3136,24
0.50117064,1,3141,3139,24
