Probability,GT,P1,P2,Run
0.58541864,0,12932,12935,5
0.6195456,1,12933,12932,5
0.58545786,1,12933,12936,5
0.6318259,1,12933,12937,5
0.5707966,1,12934,12932,5
0.53766924,1,12934,12936,5
0.57919455,1,12934,12938,5
0.599403,0,12935,12932,5
0.5995042,0,12936,6302,5
0.6399327,1,12936,12933,5
0.6044845,1,12936,12934,5
0.5945111,1,12936,12938,5
0.64315,0,12936,12940,5
0.6509296,1,12937,12933,5
0.59246325,1,12938,12934,5
0.5244163,1,12938,12936,5
0.3753166,0,12940,12936,5
0.55107576,0,1095,10518,6
0.5570786,0,4770,10518,6
0.57749397,0,6807,8399,6
0.5344904,0,8399,6807,6
0.64244777,1,8399,8400,6
0.5691828,1,8399,8401,6
0.5032188,0,8399,8402,6
0.5320493,0,8399,8403,6
0.520673,1,8400,8399,6
0.53939295,1,8400,8404,6
0.5126999,1,8400,10531,6
0.60221475,1,8401,8399,6
0.6219993,1,8401,8404,6
0.594241,1,8401,8405,6
0.5302417,0,8402,8399,6
0.61831707,0,8403,8399,6
0.70150393,1,8404,8400,6
0.64154834,1,8404,8401,6
0.5979637,1,8404,8405,6
0.61828375,1,8405,8401,6
0.6014727,1,8405,8404,6
0.61991286,1,10516,10517,6
0.57586807,1,10516,10518,6
0.5737152,1,10517,10516,6
0.5767497,1,10517,10522,6
0.51823574,0,10518,1095,6
0.54471374,0,10518,4770,6
0.5337331,1,10518,10516,6
0.531004,1,10518,10522,6
0.511081,1,10518,10525,6
0.5673806,0,10518,10526,6
0.547967,0,10518,10527,6
0.5951232,0,10518,10528,6
0.4871017,0,10518,10529,6
0.5544796,0,10518,10530,6
0.5750782,1,10522,10517,6
0.5202024,1,10522,10518,6
0.52693725,1,10522,10525,6
0.55332714,0,10522,12729,6
0.58937293,1,10525,10518,6
0.6127736,1,10525,10522,6
0.60119236,1,10525,10531,6
0.5490291,0,10526,10518,6
0.55494446,0,10527,10518,6
0.48042563,0,10528,10518,6
0.48532504,0,10529,10518,6
0.5245407,0,10530,10518,6
0.6608781,1,10531,8400,6
0.54584265,1,10531,10525,6
0.5987688,0,12729,10522,6
0.5988011,0,4883,7129,7
0.6274411,0,4916,6835,7
0.55193216,0,6835,4916,7
0.6124515,1,6835,6836,7
0.5438974,1,6835,6837,7
0.57093674,1,6836,6835,7
0.5175291,1,6836,6838,7
0.547458,1,6836,6839,7
0.6087367,1,6837,6835,7
0.5598948,1,6837,6838,7
0.6112282,1,6837,6840,7
0.6532531,1,6838,6836,7
0.59380215,1,6838,6837,7
0.60539,1,6838,6840,7
0.6515171,0,6838,6843,7
0.6658813,1,6839,6836,7
0.6377299,1,6839,7128,7
0.6276029,1,6840,6837,7
0.5693928,1,6840,6838,7
0.5508763,0,6843,6838,7
0.59025145,0,6959,7130,7
0.5742066,1,7128,6839,7
0.5895655,1,7128,7129,7
0.62974733,1,7128,7130,7
0.5910027,0,7129,4883,7
0.5957936,1,7129,7128,7
0.5689607,1,7129,7131,7
0.53073853,0,7129,7132,7
0.5401824,0,7129,7133,7
0.5250975,0,7129,8747,7
0.5667094,0,7129,9794,7
0.56897384,0,7130,6959,7
0.60026485,1,7130,7128,7
0.56513476,1,7130,7131,7
0.52535206,1,7130,7134,7
0.5591262,1,7131,7129,7
0.5916292,1,7131,7130,7
0.5181464,1,7131,7134,7
0.57449657,0,7132,7129,7
0.6014168,0,7133,7129,7
0.5803239,1,7134,7130,7
0.5604077,1,7134,7131,7
0.57362384,0,8747,7129,7
0.5561178,0,9794,7129,7
0.5409717,1,12856,12857,8
0.56781083,1,12856,12858,8
0.64917284,1,12856,12859,8
0.5696788,1,12857,12856,8
0.6211388,1,12857,12860,8
0.5175011,1,12858,12856,8
0.5723289,1,12858,12860,8
0.5696126,1,12858,12861,8
0.56135243,0,12858,12862,8
0.5173549,1,12859,12856,8
0.5352136,1,12860,12857,8
0.5628388,1,12860,12858,8
0.5800647,1,12860,12861,8
0.5870207,1,12861,12858,8
0.6094875,1,12861,12860,8
0.57339066,0,12862,12858,8
0.55737424,1,6076,6077,9
0.5316787,1,6076,6078,9
0.6331408,1,6077,6076,9
0.66086817,1,6077,6079,9
0.6341121,1,6077,6080,9
0.5909984,1,6078,6076,9
0.62185884,1,6078,6079,9
0.52280515,1,6078,6081,9
0.6102958,1,6079,6077,9
0.59136987,1,6079,6078,9
0.5361044,1,6079,6081,9
0.4972213,0,6079,6087,9
0.528427,0,6079,8366,9
0.61014366,1,6080,6077,9
0.6082927,1,6081,6078,9
0.657103,1,6081,6079,9
0.58770007,0,6087,6079,9
0.62886584,0,8366,6079,9
0.55975,1,12856,12857,10
0.5903494,1,12856,12858,10
0.61661494,1,12856,12859,10
0.5919281,1,12857,12856,10
0.6242248,1,12857,12860,10
0.60226315,1,12858,12856,10
0.6344584,1,12858,12860,10
0.5869179,1,12858,12861,10
0.60185176,0,12858,12862,10
0.53442925,1,12859,12856,10
0.60153913,1,12860,12857,10
0.63277966,1,12860,12858,10
0.58519334,1,12860,12861,10
0.6249547,1,12861,12858,10
0.6205994,1,12861,12860,10
0.58004934,0,12862,12858,10
0.48914447,0,63,72,11
0.59354967,1,71,72,11
0.6409444,1,71,73,11
0.6105452,0,72,63,11
0.5898909,1,72,71,11
0.65264267,1,72,78,11
0.57846904,1,73,71,11
0.6400539,1,73,78,11
0.6262597,1,73,79,11
0.59250176,0,73,5250,11
0.5424684,1,78,72,11
0.58858454,1,78,73,11
0.5704199,1,78,79,11
0.5512622,1,78,80,11
0.51928765,1,79,73,11
0.5241708,1,79,78,11
0.61110467,1,80,78,11
0.63055295,0,5250,73,11
0.57555014,0,1962,8607,12
0.6043562,1,4552,4553,12
0.5746376,1,4552,4554,12
0.60913974,1,4552,4555,12
0.57729346,1,4553,4552,12
0.55422044,1,4553,4556,12
0.5304668,0,4553,4557,12
0.56870013,0,4553,4558,12
0.5818908,1,4554,4552,12
0.55398095,1,4554,4556,12
0.57392323,1,4554,4559,12
0.58901995,0,4554,11535,12
0.5832283,1,4555,4552,12
0.5255665,1,4555,8605,12
0.6062579,1,4556,4553,12
0.5777674,1,4556,4554,12
0.5857493,1,4556,4559,12
0.54854083,0,4557,4553,12
0.60722214,0,4558,4553,12
0.57605463,1,4559,4554,12
0.56787294,1,4559,4556,12
0.5923297,0,4987,8606,12
0.6290503,1,8605,4555,12
0.5396434,1,8605,8606,12
0.6177456,1,8605,8607,12
0.5774162,0,8606,4987,12
0.5368051,1,8606,8605,12
0.5921662,1,8606,8608,12
0.5897807,0,8607,1962,12
0.51820934,1,8607,8605,12
0.5863946,1,8607,8608,12
0.5563353,1,8607,8609,12
0.58474827,0,8607,10612,12
0.513212,1,8608,8606,12
0.5796833,1,8608,8607,12
0.5463561,1,8608,8609,12
0.5650211,1,8609,8607,12
0.5662378,1,8609,8608,12
0.6384785,0,10612,8607,12
0.616999,0,11535,4554,12
0.6563961,1,12856,12857,13
0.63451296,1,12856,12858,13
0.7542226,1,12856,12859,13
0.54005945,1,12857,12856,13
0.6014409,1,12857,12860,13
0.515978,1,12858,12856,13
0.5620954,1,12858,12860,13
0.5619491,1,12858,12861,13
0.52982044,0,12858,12862,13
0.5679541,1,12859,12856,13
0.5830938,1,12860,12857,13
0.5655673,1,12860,12858,13
0.5479385,1,12860,12861,13
0.5737632,1,12861,12858,13
0.56873304,1,12861,12860,13
0.633991,0,12862,12858,13
0.53177494,1,12856,12857,14
0.61948586,1,12856,12858,14
0.60348254,1,12856,12859,14
0.5738554,1,12857,12856,14
0.58781034,1,12857,12860,14
0.51592743,1,12858,12856,14
0.53052175,1,12858,12860,14
0.5938467,1,12858,12861,14
0.5399663,0,12858,12862,14
0.5066091,1,12859,12856,14
0.5651022,1,12860,12857,14
0.6419507,1,12860,12858,14
0.6280238,1,12860,12861,14
0.63472265,1,12861,12858,14
0.554323,1,12861,12860,14
0.6527288,0,12862,12858,14
0.5468687,1,12856,12857,15
0.55060565,1,12856,12858,15
0.5650099,1,12856,12859,15
0.58906335,1,12857,12856,15
0.5635985,1,12857,12860,15
0.61889064,1,12858,12856,15
0.5955517,1,12858,12860,15
0.5923674,1,12858,12861,15
0.62978464,0,12858,12862,15
0.5811426,1,12859,12856,15
0.56277394,1,12860,12857,15
0.5546549,1,12860,12858,15
0.5397534,1,12860,12861,15
0.56015533,1,12861,12858,15
0.53464544,1,12861,12860,15
0.46586782,0,12862,12858,15
0.5940373,1,10729,10730,16
0.5809326,1,10729,10731,16
0.6102398,0,10729,10732,16
0.5285178,1,10730,10729,16
0.51168346,1,10730,10733,16
0.62070394,1,10730,10734,16
0.5461877,1,10731,10729,16
0.51803386,1,10731,10733,16
0.5352582,1,10731,10735,16
0.5856254,0,10732,10729,16
0.6181485,1,10733,10730,16
0.6111296,1,10733,10731,16
0.587748,1,10733,10735,16
0.62166864,0,10733,12526,16
0.6284525,1,10734,10730,16
0.5504799,1,10735,10731,16
0.50348496,1,10735,10733,16
0.5531766,0,12526,10733,16
0.47243497,0,4883,7129,17
0.6237366,0,4916,6835,17
0.6127409,0,6835,4916,17
0.58431345,1,6835,6836,17
0.5600724,1,6835,6837,17
0.60044014,1,6836,6835,17
0.5695861,1,6836,6838,17
0.5429564,1,6836,6839,17
0.64092577,1,6837,6835,17
0.6091777,1,6837,6838,17
0.63401455,1,6837,6840,17
0.5391391,1,6838,6836,17
0.5181319,1,6838,6837,17
0.564229,1,6838,6840,17
0.5676173,0,6838,6843,17
0.56536514,1,6839,6836,17
0.5720503,1,6839,7128,17
0.51602256,1,6840,6837,17
0.5401767,1,6840,6838,17
0.53591114,0,6843,6838,17
0.5634177,0,6959,7130,17
0.5730527,1,7128,6839,17
0.54771435,1,7128,7129,17
0.57574123,1,7128,7130,17
0.5989571,0,7129,4883,17
0.55647296,1,7129,7128,17
0.5350646,1,7129,7131,17
0.53581315,0,7129,7132,17
0.5077584,0,7129,7133,17
0.5851023,0,7129,8747,17
0.55497205,0,7129,9794,17
0.53563,0,7130,6959,17
0.52038556,1,7130,7128,17
0.50065655,1,7130,7131,17
0.5162652,1,7130,7134,17
0.53594095,1,7131,7129,17
0.56931204,1,7131,7130,17
0.58120364,1,7131,7134,17
0.52670795,0,7132,7129,17
0.5278273,0,7133,7129,17
0.56759363,1,7134,7130,17
0.56082386,1,7134,7131,17
0.59473044,0,8747,7129,17
0.5010911,0,9794,7129,17
0.58614504,1,710,711,18
0.5925599,1,710,712,18
0.5640571,1,711,710,18
0.6676769,1,711,716,18
0.5363995,1,712,710,18
0.63895684,1,712,716,18
0.54162145,1,712,718,18
0.5377244,0,712,11103,18
0.5452116,0,712,12780,18
0.56861013,1,716,711,18
0.5713825,1,716,712,18
0.5644389,1,716,718,18
0.58290106,0,716,719,18
0.5756163,1,718,712,18
0.6595472,1,718,716,18
0.57022834,1,718,6886,18
0.6572299,0,719,716,18
0.65135276,0,1350,6885,18
0.5517733,0,1594,6884,18
0.43681562,0,3058,6884,18
0.56683546,0,4531,6881,18
0.57984227,0,6881,4531,18
0.66472995,1,6881,6882,18
0.56076336,1,6881,6883,18
0.58531386,1,6882,6881,18
0.57285714,1,6882,6884,18
0.6619061,0,6882,6885,18
0.5793212,1,6882,6886,18
0.6220456,1,6883,6881,18
0.609703,1,6883,6884,18
0.5834194,1,6883,6887,18
0.5329986,0,6884,1594,18
0.5601877,0,6884,3058,18
0.6524537,1,6884,6882,18
0.5526768,1,6884,6883,18
0.5338146,1,6884,6887,18
0.5560193,0,6884,6890,18
0.49533623,0,6885,1350,18
0.62838495,0,6885,6882,18
0.56309485,1,6886,718,18
0.65008557,1,6886,6882,18
0.51504195,1,6887,6883,18
0.529059,1,6887,6884,18
0.5953329,0,6890,6884,18
0.6003305,0,11103,712,18
0.5933086,0,12780,712,18
0.67240053,1,12856,12857,19
0.5916738,1,12856,12858,19
0.62981397,1,12856,12859,19
0.56907797,1,12857,12856,19
0.559282,1,12857,12860,19
0.62605983,1,12858,12856,19
0.617418,1,12858,12860,19
0.6234966,1,12858,12861,19
0.60310584,0,12858,12862,19
0.6425994,1,12859,12856,19
0.6603229,1,12860,12857,19
0.5713678,1,12860,12858,19
0.620302,1,12860,12861,19
0.5886331,1,12861,12858,19
0.63019776,1,12861,12860,19
0.5103725,0,12862,12858,19
0.6511936,1,10729,10730,20
0.56717014,1,10729,10731,20
0.6328827,0,10729,10732,20
0.62225115,1,10730,10729,20
0.55448866,1,10730,10733,20
0.56462264,1,10730,10734,20
0.618752,1,10731,10729,20
0.55718327,1,10731,10733,20
0.5892808,1,10731,10735,20
0.5490537,0,10732,10729,20
0.621608,1,10733,10730,20
0.53652734,1,10733,10731,20
0.52517474,1,10733,10735,20
0.49363148,0,10733,12526,20
0.64262134,1,10734,10730,20
0.5839539,1,10735,10731,20
0.5437338,1,10735,10733,20
0.5504288,0,12526,10733,20
0.61026543,0,9027,13111,21
0.63326967,0,12464,13105,21
0.55799824,0,13105,12464,21
0.58976203,1,13105,13106,21
0.55594134,1,13105,13107,21
0.5429597,1,13106,13105,21
0.53893435,1,13106,13108,21
0.6074011,1,13107,13105,21
0.60324895,1,13107,13108,21
0.5721861,1,13107,13110,21
0.62397623,0,13107,13111,21
0.64360017,1,13107,13112,21
0.61656654,1,13108,13106,21
0.57776564,1,13108,13107,21
0.6053501,1,13108,13110,21
0.5053437,1,13110,13107,21
0.55057746,1,13110,13108,21
0.5936802,0,13111,9027,21
0.56458145,0,13111,13107,21
0.60274005,1,13112,13107,21
0.56020296,1,12856,12857,22
0.5190407,1,12856,12858,22
0.5835327,1,12856,12859,22
0.595263,1,12857,12856,22
0.54121107,1,12857,12860,22
0.6677382,1,12858,12856,22
0.6098631,1,12858,12860,22
0.6169612,1,12858,12861,22
0.6453942,0,12858,12862,22
0.6137099,1,12859,12856,22
0.58833724,1,12860,12857,22
0.54903466,1,12860,12858,22
0.5799727,1,12860,12861,22
0.5288456,1,12861,12858,22
0.5417517,1,12861,12860,22
0.5376275,0,12862,12858,22
0.55711174,0,1962,8607,23
0.6488588,1,4552,4553,23
0.6451284,1,4552,4554,23
0.6066248,1,4552,4555,23
0.5302202,1,4553,4552,23
0.5630146,1,4553,4556,23
0.5433747,0,4553,4557,23
0.5854159,0,4553,4558,23
0.5487001,1,4554,4552,23
0.5714845,1,4554,4556,23
0.5797364,1,4554,4559,23
0.55446595,0,4554,11535,23
0.5516291,1,4555,4552,23
0.5537127,1,4555,8605,23
0.5470029,1,4556,4553,23
0.54895437,1,4556,4554,23
0.5586445,1,4556,4559,23
0.5390129,0,4557,4553,23
0.5902977,0,4558,4553,23
0.56626016,1,4559,4554,23
0.56432414,1,4559,4556,23
0.60748816,0,4987,8606,23
0.5580417,1,8605,4555,23
0.61972547,1,8605,8606,23
0.5375995,1,8605,8607,23
0.5806323,0,8606,4987,23
0.6088759,1,8606,8605,23
0.64193845,1,8606,8608,23
0.58975136,0,8607,1962,23
0.54958737,1,8607,8605,23
0.58507437,1,8607,8608,23
0.5438872,1,8607,8609,23
0.5307775,0,8607,10612,23
0.5957219,1,8608,8606,23
0.5179471,1,8608,8607,23
0.5531769,1,8608,8609,23
0.52752906,1,8609,8607,23
0.5858253,1,8609,8608,23
0.5681575,0,10612,8607,23
0.6346269,0,11535,4554,23
0.59474105,0,9020,11179,24
0.56813633,1,11175,11176,24
0.5577348,1,11175,11177,24
0.6073294,0,11175,11178,24
0.63952523,1,11176,11175,24
0.6616708,1,11176,11179,24
0.6324352,1,11176,11180,24
0.6371871,1,11177,11175,24
0.6589282,1,11177,11179,24
0.61675954,1,11177,11181,24
0.51939505,0,11178,11175,24
0.59478647,0,11179,9020,24
0.57667786,1,11179,11176,24
0.56415063,1,11179,11177,24
0.57447183,1,11179,11181,24
0.50684494,1,11180,11176,24
0.55737746,1,11181,11177,24
0.6172874,1,11181,11179,24
