Probability,GT,P1,P2,Run
0.4932027,0,4036,12446,3
0.63707674,0,4610,12442,3
0.543914,1,5421,5422,3
0.5546084,1,5421,5423,3
0.5665642,0,5421,9150,3
0.50768524,1,5422,5421,3
0.5604937,1,5422,5424,3
0.54804814,1,5423,5421,3
0.5918047,1,5423,5424,3
0.54880565,1,5423,5427,3
0.50139266,1,5423,5428,3
0.5779913,1,5424,5422,3
0.5953291,1,5424,5423,3
0.52663034,1,5424,5427,3
0.60433143,1,5427,5423,3
0.575647,1,5427,5424,3
0.5718434,0,5427,7573,3
0.5686166,1,5428,5423,3
0.55971503,1,5428,12444,3
0.54911053,0,5644,12446,3
0.50917596,0,7573,5427,3
0.45713407,0,9150,5421,3
0.46276283,0,12442,4610,3
0.57806987,1,12442,12443,3
0.52917147,1,12442,12444,3
0.56157774,1,12443,12442,3
0.5150462,1,12443,12445,3
0.53392833,1,12444,5428,3
0.6431395,1,12444,12442,3
0.5999337,1,12444,12445,3
0.5954192,1,12444,12446,3
0.5952547,1,12445,12443,3
0.54492605,1,12445,12444,3
0.5058543,1,12445,12446,3
0.5614743,0,12445,12447,3
0.5144731,0,12445,12448,3
0.51854616,0,12446,298,3
0.5501685,0,12446,4036,3
0.5281544,0,12446,5644,3
0.5738953,1,12446,12444,3
0.5477581,1,12446,12445,3
0.59334236,0,12446,12449,3
0.5675471,0,12446,12450,3
0.50078696,0,12446,12832,3
0.5179873,0,12447,12445,3
0.52785325,0,12448,12445,3
0.49613497,0,12449,12446,3
0.4701516,0,12450,12446,3
0.554791,0,12832,12446,3
0.56619895,0,1404,7436,4
0.64461684,1,7429,7430,4
0.59801126,1,7429,7431,4
0.5729087,1,7430,7429,4
0.58902335,1,7430,7434,4
0.5918015,0,7430,7435,4
0.6021898,1,7431,7429,4
0.61868626,1,7431,7434,4
0.5975889,1,7431,7436,4
0.58277434,0,7431,7437,4
0.56810987,0,7431,7438,4
0.6250769,1,7434,7430,4
0.5796224,1,7434,7431,4
0.52370965,1,7434,7436,4
0.56983405,1,7434,7439,4
0.5656518,0,7435,7430,4
0.5210789,0,7436,1404,4
0.5665604,1,7436,7431,4
0.5377521,1,7436,7434,4
0.58255,0,7437,7431,4
0.5657567,0,7438,7431,4
0.58338124,1,7439,7434,4
0.48382246,0,179,11110,5
0.55224764,0,954,11114,5
0.59983397,0,1650,9642,5
0.5516868,0,2532,11114,5
0.57095814,0,2535,9641,5
0.6332801,0,2591,11116,5
0.6341444,0,3987,11116,5
0.52366316,0,5030,5031,5
0.6108486,0,5030,5032,5
0.59047854,0,5031,5030,5
0.6111686,0,5031,5032,5
0.49301484,0,5032,5030,5
0.41784844,0,5032,5031,5
0.47929564,0,5032,11113,5
0.60466164,0,7602,11114,5
0.62192976,0,7912,11116,5
0.6334073,1,9639,9640,5
0.55744445,1,9639,9641,5
0.5934719,0,9639,9642,5
0.55863947,1,9639,9643,5
0.564769,1,9640,9639,5
0.510835,1,9640,9644,5
0.62751174,0,9641,2535,5
0.59423304,1,9641,9639,5
0.5427149,1,9641,9644,5
0.5140088,1,9641,9645,5
0.5800586,0,9641,12165,5
0.54057145,0,9642,1650,5
0.56896955,0,9642,9639,5
0.62246317,1,9643,9639,5
0.5875891,1,9643,11113,5
0.62166506,1,9644,9640,5
0.5484197,1,9644,9641,5
0.51086295,1,9644,9645,5
0.5115491,1,9645,9641,5
0.50245106,1,9645,9644,5
0.6336414,1,11109,11110,5
0.6678614,1,11109,11111,5
0.48967382,0,11110,179,5
0.53450495,1,11110,11109,5
0.5183413,1,11110,11113,5
0.5316738,1,11111,11109,5
0.50503767,1,11111,11113,5
0.54831266,1,11111,11114,5
0.49008843,0,11111,11115,5
0.5029854,0,11111,13043,5
0.57450575,0,11113,5032,5
0.531285,1,11113,9643,5
0.5561145,1,11113,11110,5
0.5809479,1,11113,11111,5
0.56999135,1,11113,11114,5
0.6151765,0,11113,11116,5
0.45822734,0,11114,954,5
0.46406117,0,11114,2532,5
0.48140118,0,11114,7602,5
0.5558748,1,11114,11111,5
0.5142771,1,11114,11113,5
0.5888462,0,11115,11111,5
0.5687301,0,11116,2591,5
0.52799124,0,11116,3987,5
0.5471326,0,11116,7912,5
0.57393867,0,11116,11113,5
0.5192506,0,12165,9641,5
0.5162835,0,13043,11111,5
0.5712762,1,5016,5017,6
0.5255428,1,5016,5018,6
0.59531844,1,5016,5019,6
0.5485808,1,5017,5016,6
0.51828665,1,5017,5020,6
0.511939,0,5017,5668,6
0.5948153,1,5018,5016,6
0.5597976,1,5018,5020,6
0.5157664,1,5018,5021,6
0.5108139,0,5018,5022,6
0.5295417,1,5019,5016,6
0.5985746,1,5020,5017,6
0.55312335,1,5020,5018,6
0.54272413,1,5020,5021,6
0.5405674,1,5021,5018,6
0.56906486,1,5021,5020,6
0.44684443,0,5022,5018,6
0.52484065,0,5668,5017,6
0.5632103,0,1057,1431,7
0.56576777,0,1170,1422,7
0.53113866,1,1420,1421,7
0.51891047,1,1420,1422,7
0.5874869,1,1421,1420,7
0.54650193,1,1421,1423,7
0.5305859,0,1422,1170,7
0.6137954,1,1422,1420,7
0.57716364,1,1422,1423,7
0.5724549,1,1422,1427,7
0.58974105,0,1422,1428,7
0.60398865,0,1422,1429,7
0.56666267,0,1422,6185,7
0.5347334,1,1423,1421,7
0.5226377,1,1423,1422,7
0.5190546,1,1423,1427,7
0.4847036,0,1423,1430,7
0.53894,0,1423,9948,7
0.55742365,1,1427,1422,7
0.5547001,1,1427,1423,7
0.5958962,0,1427,1431,7
0.5188703,1,1427,3481,7
0.51353997,0,1428,1422,7
0.5348825,0,1429,1422,7
0.50154716,0,1430,1423,7
0.56105304,0,1431,1057,7
0.5257674,0,1431,1427,7
0.55052364,1,3473,3474,7
0.5507467,1,3473,3475,7
0.52122897,0,3473,10018,7
0.5753163,1,3474,3473,7
0.54369724,1,3474,3476,7
0.55430263,1,3475,3473,7
0.5305641,1,3475,3476,7
0.64121056,1,3475,3480,7
0.5166263,1,3475,3481,7
0.5764002,0,3475,3482,7
0.63483113,0,3475,3483,7
0.54894733,1,3476,3474,7
0.5464561,1,3476,3475,7
0.6373387,1,3476,3480,7
0.48651278,0,3476,3484,7
0.52548087,1,3480,3475,7
0.50081396,1,3480,3476,7
0.51373684,0,3480,3485,7
0.62075764,1,3481,1427,7
0.61934733,1,3481,3475,7
0.5642823,0,3482,3475,7
0.55563295,0,3482,11621,7
0.56944716,0,3483,3475,7
0.4970017,0,3484,3476,7
0.611563,0,3485,3480,7
0.44092196,0,6185,1422,7
0.53966606,0,9948,1423,7
0.60377467,0,10018,3473,7
0.6037597,0,11621,3482,7
0.54535365,0,2244,6370,8
0.5053702,1,6367,6368,8
0.53783655,1,6367,6369,8
0.5252819,1,6368,6367,8
0.50646055,1,6368,6370,8
0.6030122,1,6369,6367,8
0.5818687,1,6369,6370,8
0.5326514,1,6369,6373,8
0.61622316,0,6369,6374,8
0.5635391,0,6369,8848,8
0.5014124,0,6370,2244,8
0.5408019,1,6370,6368,8
0.5744126,1,6370,6369,8
0.53701824,1,6370,6373,8
0.53025407,0,6370,8909,8
0.533794,1,6373,6369,8
0.54291236,1,6373,6370,8
0.5474119,1,6373,6375,8
0.49286127,0,6373,10670,8
0.47525653,0,6373,12278,8
0.4690206,0,6374,6369,8
0.5188172,1,6375,6373,8
0.6606277,1,6375,12238,8
0.6603653,0,7736,12239,8
0.52178234,0,8848,6369,8
0.61974365,0,8909,6370,8
0.49183404,0,10667,10670,8
0.53692937,0,10670,6373,8
0.55285466,0,10670,10667,8
0.5740562,1,12238,6375,8
0.58113664,1,12238,12239,8
0.5664271,1,12238,12240,8
0.5405963,0,12239,7736,8
0.6791801,1,12239,12238,8
0.5462649,1,12239,12241,8
0.5262384,0,12239,12242,8
0.62250715,0,12239,12243,8
0.6621808,1,12240,12238,8
0.5441002,1,12240,12241,8
0.5542101,1,12240,12244,8
0.5715581,1,12241,12239,8
0.555333,1,12241,12240,8
0.5368677,1,12241,12244,8
0.5515205,0,12242,12239,8
0.55476946,0,12243,12239,8
0.5735537,1,12244,12240,8
0.53984916,1,12244,12241,8
0.5177117,0,12273,12274,8
0.48939386,0,12273,12278,8
0.56878066,0,12274,12273,8
0.4602129,0,12274,12278,8
0.48058954,0,12278,6373,8
0.5686295,0,12278,12273,8
0.49439755,0,12278,12274,8
0.48178458,0,12278,12281,8
0.47592655,0,12281,12278,8
0.5915359,1,3134,3135,9
0.5634035,1,3134,3136,9
0.59350973,0,3134,3137,9
0.56758547,1,3134,3138,9
0.5994422,1,3135,3134,9
0.51454574,1,3135,3139,9
0.55856013,0,3135,3140,9
0.6431384,1,3136,3134,9
0.55886865,1,3136,3139,9
0.63573223,1,3136,3141,9
0.6087688,0,3137,3134,9
0.5248282,1,3138,3134,9
0.59751904,1,3139,3135,9
0.5647787,1,3139,3136,9
0.63620746,1,3139,3141,9
0.56334203,0,3140,3135,9
0.5406155,1,3141,3136,9
0.52475506,1,3141,3139,9
0.63543797,1,3134,3135,10
0.6322423,1,3134,3136,10
0.5472292,1,3134,3137,10
0.4823773,0,3134,3138,10
0.5429658,1,3135,3134,10
0.4965362,1,3135,3139,10
0.5385295,0,3135,3140,10
0.5847112,1,3136,3134,10
0.5361212,1,3136,3139,10
0.57617384,1,3136,3141,10
0.56592596,1,3137,3134,10
0.43331143,0,3138,3134,10
0.63545996,1,3139,3135,10
0.63347167,1,3139,3136,10
0.5891057,1,3139,3141,10
0.57639533,0,3140,3135,10
0.5867427,1,3141,3136,10
0.51067466,1,3141,3139,10
0.5414468,0,9655,10652,11
0.5435436,1,10648,10649,11
0.5663607,1,10648,10650,11
0.5574356,1,10649,10648,11
0.5574132,1,10649,10651,11
0.49495104,0,10649,10652,11
0.52032655,1,10649,10653,11
0.59846354,1,10650,10648,11
0.60452145,1,10650,10651,11
0.5699111,1,10650,10654,11
0.5361613,1,10651,10649,11
0.5579583,1,10651,10650,11
0.55378807,1,10651,10654,11
0.5434687,0,10651,10660,11
0.54057986,0,10652,9655,11
0.5126207,0,10652,10649,11
0.533692,1,10653,10649,11
0.5515447,1,10654,10650,11
0.5735576,1,10654,10651,11
0.48566774,0,10660,10651,11
0.54763526,0,1312,11533,12
0.58000284,1,11531,11532,12
0.5736714,1,11531,11533,12
0.5162587,1,11531,11534,12
0.51306975,1,11532,11531,12
0.52484006,1,11532,11535,12
0.60919166,0,11533,1312,12
0.560033,1,11533,11531,12
0.5697131,1,11533,11535,12
0.5577328,1,11533,11536,12
0.5058517,1,11534,11531,12
0.6110101,1,11535,11532,12
0.6092156,1,11535,11533,12
0.5423131,1,11535,11536,12
0.56594616,1,11536,11533,12
0.5156501,1,11536,11535,12
0.4978575,0,9655,10652,13
0.6225887,1,10648,10649,13
0.5766331,1,10648,10650,13
0.596862,1,10649,10648,13
0.6209413,1,10649,10651,13
0.54165167,0,10649,10652,13
0.5599731,1,10649,10653,13
0.5554242,1,10650,10648,13
0.576662,1,10650,10651,13
0.56737036,1,10650,10654,13
0.6085434,1,10651,10649,13
0.5567034,1,10651,10650,13
0.568037,1,10651,10654,13
0.5364854,0,10651,10660,13
0.5561268,0,10652,9655,13
0.633522,0,10652,10649,13
0.58093625,1,10653,10649,13
0.6245621,1,10654,10650,13
0.6477513,1,10654,10651,13
0.56640846,0,10660,10651,13
0.53787744,1,9067,9068,14
0.5639982,1,9067,9069,14
0.6664152,1,9067,9070,14
0.59362686,1,9068,9067,14
0.6459752,1,9068,9071,14
0.5593001,1,9069,9067,14
0.6154374,1,9069,9071,14
0.555329,1,9069,9072,14
0.49937728,0,9069,9073,14
0.613072,1,9070,9067,14
0.5511006,1,9071,9068,14
0.5790352,1,9071,9069,14
0.5858434,1,9071,9072,14
0.59321153,1,9072,9069,14
0.6564842,1,9072,9071,14
0.5537561,0,9073,9069,14
0.46573624,0,1404,7436,15
0.5039587,1,7429,7430,15
0.513546,1,7429,7431,15
0.54380095,1,7430,7429,15
0.547642,1,7430,7434,15
0.5343259,0,7430,7435,15
0.56139445,1,7431,7429,15
0.56091213,1,7431,7434,15
0.5029039,1,7431,7436,15
0.45779932,0,7431,7437,15
0.5740925,0,7431,7438,15
0.5601975,1,7434,7430,15
0.58603066,1,7434,7431,15
0.53392047,1,7434,7436,15
0.5690961,1,7434,7439,15
0.51701957,0,7435,7430,15
0.5666894,0,7436,1404,15
0.54881966,1,7436,7431,15
0.5571682,1,7436,7434,15
0.46450502,0,7437,7431,15
0.6060128,0,7438,7431,15
0.58878696,1,7439,7434,15
0.56781137,0,3161,12845,16
0.633297,0,4591,4598,16
0.47851363,0,4598,4591,16
0.509363,0,4598,7218,16
0.50616884,0,4598,12839,16
0.51671475,0,5587,10229,16
0.6310856,0,6377,6382,16
0.5325454,0,6382,6377,16
0.4750062,0,6382,12839,16
0.5006336,0,6782,12845,16
0.6247982,0,7218,4598,16
0.536579,0,9804,12843,16
0.62404823,0,10068,12842,16
0.5541791,1,10225,10226,16
0.538094,1,10225,10227,16
0.59759396,1,10226,10225,16
0.5989745,1,10226,10228,16
0.5472676,0,10226,10229,16
0.6249172,1,10226,12844,16
0.5863604,1,10227,10225,16
0.5871072,1,10227,10228,16
0.5595677,1,10227,10230,16
0.5656451,1,10228,10226,16
0.54369295,1,10228,10227,16
0.56825155,1,10228,10230,16
0.48745897,0,10229,5587,16
0.50969577,0,10229,10226,16
0.57803303,1,10230,10227,16
0.6212146,1,10230,10228,16
0.58931106,0,12839,4598,16
0.64193946,0,12839,6382,16
0.55349886,1,12839,12840,16
0.56069314,1,12839,12841,16
0.58960056,0,12839,12842,16
0.52557343,0,12839,12843,16
0.5773683,1,12839,12844,16
0.51116896,0,12839,12845,16
0.54675657,1,12840,12839,16
0.56085324,1,12840,12846,16
0.4917625,0,12840,12847,16
0.53888035,1,12841,12839,16
0.5473958,1,12841,12846,16
0.5868397,1,12841,12848,16
0.49314404,0,12841,12849,16
0.5374439,0,12842,10068,16
0.5317829,0,12842,12839,16
0.612604,0,12843,9804,16
0.6197381,0,12843,12839,16
0.5093761,1,12844,10226,16
0.53329724,1,12844,12839,16
0.5753707,0,12845,3161,16
0.57840323,0,12845,6782,16
0.5849346,0,12845,12839,16
0.57291806,1,12846,12840,16
0.57763577,1,12846,12841,16
0.5996465,1,12846,12848,16
0.4812313,0,12847,12840,16
0.5332794,1,12848,12841,16
0.53046614,1,12848,12846,16
0.60369414,0,12849,12841,16
0.58999425,0,1846,12963,17
0.5741348,0,2129,12961,17
0.58330286,1,12958,12959,17
0.56322753,1,12958,12960,17
0.571574,1,12959,12958,17
0.5383928,1,12959,12961,17
0.5249052,1,12959,12962,17
0.56847185,0,12959,12963,17
0.55793345,1,12960,12958,17
0.53046566,1,12960,12961,17
0.54299116,1,12960,12964,17
0.54603904,0,12961,2129,17
0.5428971,1,12961,12959,17
0.5296808,1,12961,12960,17
0.55466706,1,12961,12964,17
0.53938544,0,12961,12966,17
0.59036183,1,12962,12959,17
0.4421271,0,12963,1846,17
0.45490634,0,12963,12959,17
0.5437944,1,12964,12960,17
0.5446438,1,12964,12961,17
0.5729674,0,12966,12961,17
0.49526727,0,684,3176,18
0.5273216,0,1813,3169,18
0.54525113,1,3167,3168,18
0.5491602,1,3167,3169,18
0.5336214,1,3168,3167,18
0.5081079,1,3168,3170,18
0.5080861,0,3169,1813,18
0.5241731,1,3169,3167,18
0.5024969,1,3169,3170,18
0.50326556,1,3169,3173,18
0.49460566,0,3169,3174,18
0.5154663,0,3169,8093,18
0.56438386,1,3170,3168,18
0.5673261,1,3170,3169,18
0.5310967,1,3170,3173,18
0.5804222,0,3170,11388,18
0.5893224,1,3173,3169,18
0.54504037,1,3173,3170,18
0.6053371,1,3173,3175,18
0.5823334,0,3173,3176,18
0.59304416,0,3173,3177,18
0.551226,0,3174,3169,18
0.50449324,1,3175,3173,18
0.5668501,1,3175,11814,18
0.5500391,0,3176,684,18
0.5519687,0,3176,3173,18
0.5441597,0,3176,12752,18
0.4947685,0,3177,3173,18
0.5498854,0,5378,11810,18
0.5176582,0,5752,11813,18
0.50035584,0,8093,3169,18
0.49000943,0,11388,3170,18
0.6084342,1,11808,11809,18
0.59374607,1,11808,11810,18
0.50482213,1,11809,11808,18
0.5035636,1,11809,11813,18
0.5111916,0,11810,5378,18
0.5207454,1,11810,11808,18
0.5157648,1,11810,11813,18
0.5570126,1,11810,11814,18
0.46992204,0,11810,11815,18
0.5520175,0,11810,11816,18
0.57915926,0,11810,11817,18
0.53210706,0,11810,11818,18
0.4955495,0,11813,5752,18
0.5639351,1,11813,11809,18
0.5382757,1,11813,11810,18
0.5506733,1,11813,11814,18
0.51810926,0,11813,11819,18
0.62571365,1,11814,3175,18
0.61695325,1,11814,11810,18
0.57706803,1,11814,11813,18
0.5838139,0,11815,11810,18
0.5334183,0,11816,11810,18
0.49911368,0,11817,11810,18
0.60343,0,11818,11810,18
0.5133395,0,11819,11813,18
0.49761406,0,12752,3176,18
0.53569734,0,881,8526,19
0.61052626,0,2666,8526,19
0.47277138,0,3022,7534,19
0.54139555,1,7532,7533,19
0.56986165,1,7532,7534,19
0.55172336,1,7532,8535,19
0.56253046,1,7533,7532,19
0.5355201,1,7533,7535,19
0.55753535,0,7534,3022,19
0.59413296,1,7534,7532,19
0.57309836,1,7534,7535,19
0.51385176,1,7534,7536,19
0.5673681,0,7534,7537,19
0.5311343,0,7534,7538,19
0.5625363,0,7534,7539,19
0.5444743,0,7534,7540,19
0.5056518,0,7534,7541,19
0.5345621,1,7535,7533,19
0.56752753,1,7535,7534,19
0.5339146,1,7535,7536,19
0.544426,1,7536,7534,19
0.5652573,1,7536,7535,19
0.53436625,0,7537,7534,19
0.54673123,0,7538,7534,19
0.524088,0,7539,7534,19
0.5023707,0,7540,7534,19
0.52232206,0,7541,7534,19
0.51338625,1,8524,8525,19
0.5651641,1,8524,8526,19
0.52539563,1,8525,8524,19
0.55291605,1,8525,8527,19
0.5521627,0,8526,881,19
0.58863705,0,8526,2666,19
0.50418603,1,8526,8524,19
0.5361034,1,8526,8527,19
0.579894,1,8526,8531,19
0.55024785,0,8526,8532,19
0.53061104,1,8527,8525,19
0.5661119,1,8527,8526,19
0.5700269,1,8527,8531,19
0.5503312,0,8527,8533,19
0.5270833,0,8527,8534,19
0.63838243,1,8531,8526,19
0.592863,1,8531,8527,19
0.59716916,1,8531,8535,19
0.5469035,0,8532,8526,19
0.5222202,0,8533,8527,19
0.49225137,0,8534,8527,19
0.6365655,1,8535,7532,19
0.6132236,1,8535,8531,19
0.4688277,0,3015,9403,20
0.57865405,0,4342,9403,20
0.5273464,1,9401,9402,20
0.5725746,1,9401,9403,20
0.5064114,1,9402,9401,20
0.5419089,1,9402,9405,20
0.438254,0,9403,3015,20
0.5117834,0,9403,4342,20
0.51095504,1,9403,9401,20
0.54482234,1,9403,9405,20
0.5324141,1,9403,9407,20
0.43664843,0,9403,9408,20
0.47235695,0,9403,9409,20
0.5415697,0,9403,9410,20
0.52994925,1,9405,9402,20
0.5759943,1,9405,9403,20
0.58650684,1,9405,9407,20
0.55924314,1,9407,9403,20
0.5786642,1,9407,9405,20
0.59771985,1,9407,9411,20
0.4930338,0,9408,9403,20
0.48226684,0,9409,9403,20
0.54560155,0,9410,9403,20
0.50992686,1,9411,9407,20
0.5108312,0,2196,2197,21
0.42079252,0,2197,2196,21
0.47756925,0,2197,2201,21
0.57886404,0,2197,9324,21
0.48516992,0,2201,2197,21
0.6793644,0,7246,10047,21
0.5664064,0,8649,9015,21
0.61151606,1,9012,9013,21
0.52375025,1,9012,9014,21
0.5827786,0,9012,9244,21
0.525878,1,9013,9012,21
0.5709727,1,9013,9015,21
0.5478668,1,9013,9327,21
0.6336621,0,9013,10047,21
0.54940134,1,9014,9012,21
0.58436286,1,9014,9015,21
0.53100103,1,9014,9016,21
0.5571111,0,9015,8649,21
0.6386993,1,9015,9013,21
0.5398731,1,9015,9014,21
0.5156489,1,9015,9016,21
0.55032176,0,9015,9018,21
0.5290178,1,9016,9014,21
0.56743205,1,9016,9015,21
0.48483932,0,9018,9015,21
0.5551565,0,9244,9012,21
0.5401334,0,9324,2197,21
0.5393066,1,9324,9325,21
0.5291395,1,9324,9326,21
0.5781252,1,9324,9327,21
0.6129559,1,9325,9324,21
0.50910574,1,9325,9328,21
0.58725864,0,9325,13197,21
0.6574789,1,9326,9324,21
0.55430967,1,9326,9328,21
0.5573721,1,9326,9329,21
0.56821126,0,9326,9330,21
0.52965325,0,9326,9331,21
0.58573395,0,9326,9332,21
0.6056219,1,9327,9013,21
0.6235418,1,9327,9324,21
0.5407239,1,9328,9325,21
0.5334076,1,9328,9326,21
0.57983077,1,9328,9329,21
0.5201677,1,9329,9326,21
0.54757655,1,9329,9328,21
0.515913,0,9330,9326,21
0.5528811,0,9331,9326,21
0.49446163,0,9332,9326,21
0.6390312,0,10041,10047,21
0.6009737,0,10047,7246,21
0.5596901,0,10047,9013,21
0.44837162,0,10047,10041,21
0.38108528,0,13197,9325,21
0.55366963,1,1398,1399,22
0.5318821,1,1398,1400,22
0.57806194,0,1398,1401,22
0.53951263,0,1398,1402,22
0.5494776,0,1398,3836,22
0.5854887,1,1399,1398,22
0.52461666,1,1399,1403,22
0.57465196,1,1399,1404,22
0.524279,0,1399,5336,22
0.5695799,0,1399,11655,22
0.58135694,1,1400,1398,22
0.5104636,1,1400,1403,22
0.51205105,1,1400,1405,22
0.5812486,0,1401,1398,22
0.5468203,0,1402,1398,22
0.5635334,1,1403,1399,22
0.54134506,1,1403,1400,22
0.5151257,1,1403,1405,22
0.5347895,0,1403,1408,22
0.5242438,0,1403,7319,22
0.57095444,1,1404,1399,22
0.62710345,1,1404,7436,22
0.5637398,1,1405,1400,22
0.55215335,1,1405,1403,22
0.527357,0,1408,1403,22
0.55655974,0,3836,1398,22
0.5630921,0,5333,5336,22
0.53842694,0,5334,5336,22
0.57893836,0,5334,5337,22
0.49915323,0,5336,1399,22
0.4704147,0,5336,5333,22
0.45638382,0,5336,5334,22
0.508737,0,5336,5337,22
0.4763772,0,5337,5334,22
0.47772095,0,5337,5336,22
0.4735925,0,7319,1403,22
0.5352493,1,7429,7430,22
0.50747067,1,7429,7431,22
0.6458187,1,7430,7429,22
0.6048826,1,7430,7434,22
0.56014174,1,7431,7429,22
0.52140385,1,7431,7434,22
0.5910146,1,7431,7436,22
0.4849563,0,7431,7437,22
0.4896269,0,7431,7438,22
0.584547,1,7434,7430,22
0.5552572,1,7434,7431,22
0.61993486,1,7434,7436,22
0.5807599,0,7434,7439,22
0.5447278,1,7436,1404,22
0.5251701,1,7436,7431,22
0.50998414,1,7436,7434,22
0.54186404,0,7437,7431,22
0.52156514,0,7438,7431,22
0.60037714,0,7439,7434,22
0.5452124,0,11652,11655,22
0.51699126,0,11655,1399,22
0.55352306,0,11655,11652,22
0.47449306,0,2157,2162,23
0.4947253,0,2162,2157,23
0.50564665,0,2162,4932,23
0.45893627,0,4131,10981,23
0.5025088,0,4932,2162,23
0.5095932,1,4932,4933,23
0.5200077,1,4932,4934,23
0.5258437,1,4932,4935,23
0.55221945,1,4933,4932,23
0.5929464,1,4933,4936,23
0.5470369,0,4933,4937,23
0.5561765,1,4934,4932,23
0.5841083,1,4934,4936,23
0.5945259,1,4934,4938,23
0.5260404,0,4934,4939,23
0.67752385,0,4934,4940,23
0.5222321,1,4935,4932,23
0.5498619,1,4935,12947,23
0.5285544,1,4936,4933,23
0.5471282,1,4936,4934,23
0.61002356,1,4936,4938,23
0.4465693,0,4937,4933,23
0.50962484,1,4938,4934,23
0.5692157,1,4938,4936,23
0.47128466,0,4939,4934,23
0.53497314,0,4940,4934,23
0.47333446,0,9755,12952,23
0.50910985,0,10980,10981,23
0.5330396,0,10981,4131,23
0.526697,0,10981,10980,23
0.53968126,0,10981,10984,23
0.5859077,0,10981,12947,23
0.45835397,0,10984,10981,23
0.563877,0,11210,12951,23
0.58104676,1,12946,12947,23
0.5981014,1,12946,12948,23
0.5745041,0,12946,12949,23
0.5787143,0,12946,12950,23
0.5745067,1,12947,4935,23
0.5293359,0,12947,10981,23
0.5776233,1,12947,12946,23
0.6249596,1,12947,12951,23
0.5768984,0,12947,12952,23
0.5124324,1,12948,12946,23
0.5489004,1,12948,12951,23
0.5139782,1,12948,12953,23
0.4507282,0,12949,12946,23
0.5193866,0,12950,12946,23
0.5441334,0,12951,11210,23
0.6044474,1,12951,12947,23
0.62208426,1,12951,12948,23
0.5655246,1,12951,12953,23
0.6051295,0,12951,12955,23
0.553753,0,12952,9755,23
0.5745698,0,12952,12947,23
0.5586404,1,12953,12948,23
0.54488504,1,12953,12951,23
0.625296,0,12955,12951,23
0.6011605,0,1864,1870,24
0.533922,0,1870,1864,24
0.5180058,0,1870,10542,24
0.5543581,0,2329,10544,24
0.6379217,1,5349,5350,24
0.5949218,1,5349,5351,24
