,Probability,GT,P1,P2,Run
77,0.5018087,1.0,11511,11515,2
78,0.49827486,0.0,11512,10261,2
79,0.49495202,1.0,11512,11510,2
80,0.50270224,1.0,11512,11511,2
81,0.5007743,1.0,11512,11515,2
82,0.49865133,0.0,11513,1913,2
83,0.49765623,0.0,11513,11510,2
84,0.5010851,0.0,11513,13062,2
85,0.5000538,1.0,11514,11510,2
86,0.4930622,1.0,11515,11511,2
87,0.50552285,1.0,11515,11512,2
88,0.49750224,0.0,11965,11509,2
89,0.49953493,0.0,13062,11513,2
90,0.4968539,0.0,63,72,3
91,0.5050703,1.0,71,72,3
92,0.49099365,1.0,71,73,3
93,0.5009379,0.0,72,63,3
94,0.5014763,1.0,72,71,3
95,0.50153774,1.0,72,78,3
96,0.49879768,1.0,73,71,3
97,0.5013486,1.0,73,78,3
98,0.5016408,1.0,73,79,3
99,0.4993332,0.0,73,5250,3
100,0.50251704,1.0,78,72,3
101,0.5026019,1.0,78,73,3
102,0.49774995,1.0,78,79,3
103,0.5051214,1.0,78,80,3
104,0.49804455,1.0,79,73,3
105,0.501259,1.0,79,78,3
106,0.49727678,1.0,80,78,3
107,0.49784696,0.0,5250,73,3
108,0.50198364,1.0,8324,8325,4
109,0.5018089,1.0,8324,8326,4
110,0.50752574,1.0,8324,8327,4
111,0.502862,1.0,8325,8324,4
112,0.5003614,1.0,8325,8328,4
113,0.49568212,0.0,8325,8329,4
114,0.49428287,0.0,8325,8330,4
115,0.4996405,0.0,8325,8331,4
116,0.4949443,1.0,8326,8324,4
117,0.49997103,1.0,8326,8328,4
118,0.49875078,1.0,8326,8332,4
119,0.4980365,1.0,8327,8324,4
120,0.502553,1.0,8328,8325,4
121,0.50042087,1.0,8328,8326,4
122,0.4975318,1.0,8328,8332,4
123,0.49571955,0.0,8329,8325,4
124,0.4979957,0.0,8330,8325,4
125,0.49566957,0.0,8331,8325,4
126,0.50092965,1.0,8332,8326,4
127,0.5046427,1.0,8332,8328,4
128,0.49377608,1.0,7886,7887,5
129,0.4938248,1.0,7886,7888,5
130,0.50479776,1.0,7887,7886,5
131,0.50164324,1.0,7887,7889,5
132,0.5003502,1.0,7888,7886,5
133,0.49977276,1.0,7888,7889,5
134,0.50199777,1.0,7888,7890,5
135,0.5008237,1.0,7889,7887,5
136,0.50115144,1.0,7889,7888,5
137,0.5018266,1.0,7889,7890,5
138,0.4936906,0.0,7889,7891,5
139,0.49816638,0.0,7889,7892,5
140,0.49375638,0.0,7889,7893,5
141,0.5011754,1.0,7890,7888,5
142,0.504226,1.0,7890,7889,5
143,0.49660423,0.0,7890,13119,5
144,0.5024552,0.0,7891,7889,5
145,0.49865514,0.0,7892,7889,5
146,0.49518183,0.0,7893,7889,5
147,0.49725175,0.0,13119,7890,5
148,0.49935943,1.0,2430,2431,6
149,0.50536025,1.0,2430,2432,6
150,0.5002456,1.0,2431,2430,6
151,0.5005504,1.0,2431,2434,6
152,0.50504816,1.0,2432,2430,6
153,0.50053996,1.0,2432,2434,6
154,0.5037209,1.0,2432,2435,6
155,0.4985846,0.0,2432,2436,6
156,0.49825564,0.0,2432,2437,6
157,0.50115484,0.0,2432,2438,6
158,0.495715,1.0,2434,2431,6
159,0.49642196,1.0,2434,2432,6
160,0.49811575,1.0,2434,2435,6
161,0.49971905,0.0,2434,12417,6
162,0.4990542,0.0,2434,12684,6
163,0.49806017,1.0,2435,2432,6
164,0.50205725,1.0,2435,2434,6
165,0.504929,1.0,2435,2439,6
166,0.498531,0.0,2435,2440,6
167,0.49889535,0.0,2435,4083,6
168,0.4986195,0.0,2436,2432,6
169,0.5007516,0.0,2437,2432,6
170,0.4988048,0.0,2438,2432,6
171,0.5000385,1.0,2439,2435,6
172,0.49806464,0.0,2440,2435,6
173,0.49816817,0.0,4081,4083,6
174,0.49822,0.0,4083,2435,6
175,0.4998521,0.0,4083,4081,6
176,0.49958104,0.0,4083,4084,6
177,0.4997452,0.0,4083,4086,6
178,0.49809766,0.0,4084,4083,6
179,0.49843156,0.0,4084,4086,6
180,0.49429697,0.0,4086,4083,6
181,0.49298337,0.0,4086,4084,6
182,0.4989154,0.0,12417,2434,6
183,0.4970205,0.0,12684,2434,6
184,0.5037442,0.0,1624,11165,7
185,0.49701458,0.0,2212,11165,7
186,0.5003903,0.0,3065,11165,7
187,0.49249116,1.0,11160,11161,7
188,0.49312103,1.0,11160,11162,7
189,0.50069433,1.0,11161,11160,7
190,0.50060433,1.0,11161,11165,7
191,0.5013345,1.0,11162,11160,7
192,0.5014337,1.0,11162,11165,7
193,0.5000641,1.0,11162,11167,7
194,0.504062,0.0,11162,11168,7
195,0.49967644,0.0,11165,1624,7
196,0.49952385,0.0,11165,2212,7
197,0.4984173,0.0,11165,3065,7
198,0.5024026,1.0,11165,11161,7
199,0.50088465,1.0,11165,11162,7
200,0.5016916,1.0,11165,11167,7
201,0.5000136,0.0,11165,11169,7
202,0.49613905,0.0,11165,11170,7
203,0.4935187,0.0,11165,11171,7
204,0.5032965,0.0,11165,11172,7
205,0.49897417,0.0,11165,11173,7
206,0.498456,0.0,11165,11735,7
207,0.50516516,1.0,11167,11162,7
208,0.50100344,1.0,11167,11165,7
209,0.502873,1.0,11167,11174,7
210,0.5011477,0.0,11168,11162,7
211,0.49843547,0.0,11169,11165,7
212,0.50249493,0.0,11170,11165,7
213,0.4982889,0.0,11171,11165,7
214,0.5010595,0.0,11172,11165,7
215,0.49932143,0.0,11173,11165,7
216,0.50879383,1.0,11174,11167,7
217,0.49864808,0.0,11735,11165,7
218,0.5002876,1.0,4026,4027,8
219,0.50143313,1.0,4026,4028,8
220,0.5030093,1.0,4026,4029,8
221,0.50304836,1.0,4027,4026,8
222,0.49594933,1.0,4027,4030,8
223,0.49491802,0.0,4027,4031,8
224,0.4986742,0.0,4027,7758,8
225,0.5028244,1.0,4028,4026,8
226,0.5000041,1.0,4028,4030,8
227,0.5029219,1.0,4028,4032,8
228,0.5007033,0.0,4028,4033,8
229,0.50147474,0.0,4028,4034,8
230,0.49801403,0.0,4028,10999,8
231,0.5004682,1.0,4029,4026,8
232,0.49878204,1.0,4030,4027,8
233,0.50192785,1.0,4030,4028,8
234,0.4993804,1.0,4030,4032,8
235,0.49669558,0.0,4031,4027,8
236,0.49887943,1.0,4032,4028,8
237,0.49852806,1.0,4032,4030,8
238,0.4968069,0.0,4033,4028,8
239,0.49571335,0.0,4034,4028,8
240,0.5030989,0.0,7758,4027,8
241,0.49465087,0.0,10999,4028,8
242,0.4999395,1.0,2274,2275,9
243,0.5015222,1.0,2274,2276,9
244,0.49733257,0.0,2274,2277,9
245,0.4982212,0.0,2274,6929,9
246,0.5019061,1.0,2275,2274,9
247,0.5001286,1.0,2275,2278,9
248,0.5057678,0.0,2275,2279,9
249,0.50311065,1.0,2275,2280,9
250,0.49498126,0.0,2275,4602,9
251,0.49595216,0.0,2275,7484,9
252,0.50045544,1.0,2276,2274,9
253,0.50054735,1.0,2276,2278,9
254,0.5005811,1.0,2276,2281,9
255,0.4952824,0.0,2277,2274,9
256,0.500684,1.0,2278,2275,9
257,0.5004026,1.0,2278,2276,9
258,0.5012381,1.0,2278,2281,9
259,0.49994528,0.0,2278,2284,9
260,0.49473146,0.0,2279,2275,9
261,0.5019736,1.0,2280,2275,9
262,0.5043398,1.0,2281,2276,9
263,0.49729472,1.0,2281,2278,9
264,0.4964806,0.0,2284,2278,9
265,0.49848136,0.0,4597,4602,9
266,0.49946818,0.0,4602,2275,9
267,0.50124747,0.0,4602,4597,9
268,0.49726266,0.0,6929,2274,9
269,0.4915034,0.0,7482,7484,9
270,0.5050928,0.0,7484,2275,9
271,0.49988094,0.0,7484,7482,9
272,0.5025299,0.0,7484,7485,9
273,0.49698094,0.0,7484,7487,9
274,0.49648473,0.0,7484,7488,9
275,0.49981838,0.0,7484,9448,9
276,0.49787298,0.0,7485,7484,9
277,0.4991238,0.0,7485,7487,9
278,0.50257874,0.0,7487,7484,9
279,0.5014039,0.0,7487,7485,9
280,0.5008579,0.0,7488,7484,9
281,0.49680546,0.0,9448,7484,9
282,0.496635,0.0,63,72,10
283,0.49490127,1.0,71,72,10
284,0.502182,1.0,71,73,10
285,0.49425194,0.0,72,63,10
286,0.4984899,1.0,72,71,10
287,0.5023685,1.0,72,78,10
288,0.5006577,1.0,73,71,10
289,0.4942788,1.0,73,78,10
290,0.5014172,1.0,73,79,10
291,0.49717364,0.0,73,5250,10
292,0.49861914,1.0,78,72,10
293,0.5025688,1.0,78,73,10
294,0.504618,1.0,78,79,10
295,0.49905005,1.0,78,80,10
296,0.50101274,1.0,79,73,10
297,0.49422234,1.0,79,78,10
298,0.5021703,1.0,80,78,10
299,0.4999975,0.0,5250,73,10
300,0.5003116,0.0,116,179,11
301,0.50156623,1.0,175,176,11
302,0.501369,1.0,175,177,11
303,0.50167173,1.0,176,175,11
304,0.5014197,1.0,176,179,11
305,0.50827134,1.0,177,175,11
306,0.50209445,1.0,177,179,11
307,0.5009393,1.0,177,183,11
308,0.4999177,0.0,177,184,11
309,0.49982744,0.0,177,1320,11
310,0.49754524,0.0,177,2946,11
311,0.49539858,0.0,177,5110,11
312,0.49271807,0.0,177,7552,11
313,0.5024807,0.0,179,116,11
314,0.49322668,1.0,179,176,11
315,0.50457644,1.0,179,177,11
316,0.5044192,1.0,179,183,11
317,0.5066309,1.0,183,177,11
318,0.49930584,1.0,183,179,11
319,0.50357527,1.0,183,185,11
320,0.49908972,0.0,184,177,11
321,0.4979548,1.0,185,183,11
322,0.49851882,0.0,1320,177,11
323,0.49639848,0.0,2946,177,11
324,0.4992451,0.0,5110,177,11
325,0.4956942,0.0,7552,177,11
326,0.5001658,0.0,490,3860,12
327,0.49401745,1.0,869,870,12
328,0.50264645,1.0,869,871,12
329,0.5001088,1.0,870,869,12
330,0.50071484,1.0,870,877,12
331,0.50488454,1.0,871,869,12
332,0.50489485,1.0,871,877,12
333,0.5013905,1.0,871,879,12
334,0.5016644,0.0,871,6751,12
335,0.5001456,1.0,877,870,12
336,0.50050396,1.0,877,871,12
337,0.5018294,1.0,877,879,12
338,0.50296533,0.0,877,880,12
339,0.49677393,0.0,877,881,12
340,0.4958005,0.0,877,8572,12
341,0.504439,1.0,879,871,12
342,0.5006122,1.0,879,877,12
343,0.50122213,1.0,879,882,12
344,0.5072074,0.0,879,3860,12
345,0.49255428,0.0,880,877,12
346,0.50135165,0.0,881,877,12
347,0.4957266,1.0,882,879,12
348,0.4991877,0.0,3857,3860,12
349,0.49642938,0.0,3860,490,12
350,0.49939075,0.0,3860,879,12
351,0.4987761,0.0,3860,3857,12
352,0.504005,0.0,6751,871,12
353,0.49743897,0.0,8572,877,12
354,0.49908364,0.0,63,72,13
355,0.5063052,1.0,71,72,13
356,0.49743155,1.0,71,73,13
357,0.50037,0.0,72,63,13
358,0.49733835,1.0,72,71,13
359,0.5046372,1.0,72,78,13
360,0.5028931,1.0,73,71,13
361,0.5002957,1.0,73,78,13
362,0.49957806,1.0,73,79,13
363,0.49456763,0.0,73,5250,13
364,0.4992155,1.0,78,72,13
365,0.50085384,1.0,78,73,13
366,0.49595204,1.0,78,79,13
367,0.50049746,1.0,78,80,13
368,0.50000113,1.0,79,73,13
369,0.50126636,1.0,79,78,13
370,0.49714735,1.0,80,78,13
371,0.49632412,0.0,5250,73,13
372,0.49654785,0.0,5504,9938,14
373,0.50121266,0.0,8392,9937,14
374,0.49847153,1.0,9936,9937,14
375,0.50037175,1.0,9936,9938,14
376,0.500024,1.0,9936,9939,14
377,0.497517,0.0,9937,8392,14
378,0.50149626,1.0,9937,9936,14
379,0.5026977,1.0,9937,9940,14
380,0.49772522,0.0,9937,9941,14
381,0.49925,0.0,9937,9942,14
382,0.4991749,0.0,9938,5504,14
383,0.5028836,1.0,9938,9936,14
384,0.4964174,1.0,9938,9940,14
385,0.5013575,1.0,9938,9943,14
386,0.50103146,0.0,9938,9944,14
387,0.49831364,0.0,9938,9945,14
388,0.5001869,0.0,9938,9946,14
389,0.49785092,0.0,9938,9947,14
390,0.5010486,0.0,9938,11949,14
391,0.4995621,1.0,9939,9936,14
392,0.5037982,1.0,9940,9937,14
393,0.5002038,1.0,9940,9938,14
394,0.50180876,1.0,9940,9943,14
395,0.49812606,0.0,9941,9937,14
396,0.50501776,0.0,9942,9937,14
397,0.50161093,1.0,9943,9938,14
398,0.50091684,1.0,9943,9940,14
399,0.49998254,0.0,9944,9938,14
400,0.4963329,0.0,9945,9938,14
401,0.5001413,0.0,9946,9938,14
402,0.4999981,0.0,9947,9938,14
403,0.49816757,0.0,11949,9938,14
404,0.49968305,0.0,1531,6056,15
405,0.49463516,0.0,4662,6057,15
406,0.50207967,1.0,6054,6055,15
407,0.5009585,1.0,6054,6056,15
408,0.5040849,1.0,6055,6054,15
409,0.5030702,1.0,6055,6057,15
410,0.5039236,0.0,6056,1531,15
411,0.50161403,1.0,6056,6054,15
412,0.5052123,1.0,6056,6057,15
413,0.4984783,1.0,6056,6058,15
414,0.4999659,0.0,6056,6059,15
415,0.49671328,0.0,6057,4662,15
416,0.49889904,1.0,6057,6055,15
417,0.49909922,1.0,6057,6056,15
418,0.5018915,1.0,6057,6058,15
419,0.49751014,0.0,6057,6060,15
420,0.4977222,0.0,6057,6061,15
421,0.49915183,0.0,6057,12139,15
422,0.49991798,1.0,6058,6056,15
423,0.50286746,1.0,6058,6057,15
424,0.5019227,1.0,6058,6062,15
425,0.4930424,0.0,6059,6056,15
426,0.49788716,0.0,6060,6057,15
427,0.5040164,0.0,6061,6057,15
428,0.50218725,1.0,6062,6058,15
429,0.4960602,0.0,12139,6057,15
430,0.50080204,0.0,6302,12936,16
431,0.5028265,1.0,12932,12933,16
432,0.4955812,1.0,12932,12934,16
433,0.49782357,0.0,12932,12935,16
434,0.50353736,1.0,12933,12932,16
435,0.5026935,1.0,12933,12936,16
436,0.5007368,1.0,12933,12937,16
437,0.5003324,1.0,12934,12932,16
438,0.50039333,1.0,12934,12936,16
439,0.50122154,1.0,12934,12938,16
440,0.50128716,0.0,12935,12932,16
441,0.49379703,0.0,12936,6302,16
442,0.50112027,1.0,12936,12933,16
443,0.4998182,1.0,12936,12934,16
444,0.5013947,1.0,12936,12938,16
445,0.49904186,0.0,12936,12940,16
446,0.50262666,1.0,12937,12933,16
447,0.5002555,1.0,12938,12934,16
448,0.49589,1.0,12938,12936,16
449,0.49415144,0.0,12940,12936,16
450,0.49722657,0.0,2902,5888,17
451,0.49929944,0.0,4024,5890,17
452,0.5034473,1.0,5886,5887,17
453,0.50488544,1.0,5886,5888,17
454,0.50200164,1.0,5887,5886,17
455,0.50583416,1.0,5887,5890,17
456,0.5001383,0.0,5888,2902,17
457,0.500414,1.0,5888,5886,17
458,0.5012153,1.0,5888,5890,17
459,0.5024756,1.0,5888,5893,17
460,0.49725604,0.0,5888,5894,17
461,0.5019695,0.0,5888,5895,17
462,0.50082517,0.0,5888,10381,17
463,0.4995185,0.0,5890,4024,17
464,0.50242084,1.0,5890,5887,17
465,0.49575102,1.0,5890,5888,17
466,0.5039442,1.0,5890,5893,17
467,0.50411445,1.0,5893,5888,17
468,0.49790543,1.0,5893,5890,17
469,0.4961187,1.0,5893,5896,17
470,0.49398267,0.0,5894,5888,17
471,0.49628758,0.0,5895,5888,17
472,0.5011373,1.0,5896,5893,17
473,0.49797902,0.0,10381,5888,17
474,0.4988289,0.0,650,2237,18
475,0.5033346,1.0,2232,2233,18
476,0.5018627,1.0,2232,2234,18
477,0.49106464,0.0,2232,2235,18
478,0.49959514,0.0,2232,2236,18
479,0.5009742,1.0,2233,2232,18
480,0.49685803,1.0,2233,2237,18
481,0.50357395,1.0,2233,2238,18
482,0.49884403,0.0,2233,2239,18
483,0.49555662,0.0,2233,2240,18
484,0.50215656,1.0,2234,2232,18
485,0.50188816,1.0,2234,2237,18
486,0.50244075,1.0,2234,2241,18
487,0.50032586,0.0,2235,2232,18
488,0.49562466,0.0,2236,2232,18
489,0.49633044,0.0,2237,650,18
490,0.5010255,1.0,2237,2233,18
491,0.5069665,1.0,2237,2234,18
492,0.5026673,1.0,2237,2241,18
493,0.5041202,0.0,2237,2246,18
494,0.5043421,1.0,2238,2233,18
495,0.50084233,0.0,2239,2233,18
496,0.49835244,0.0,2239,5296,18
497,0.4968415,0.0,2240,2233,18
498,0.49510643,0.0,2240,12853,18
499,0.5039609,1.0,2241,2234,18
500,0.49398434,1.0,2241,2237,18
501,0.49975753,0.0,2246,2237,18
502,0.4958329,0.0,5296,2239,18
503,0.5025684,0.0,12853,2240,18
504,0.5075441,1.0,10729,10730,19
505,0.5023413,1.0,10729,10731,19
506,0.4995184,0.0,10729,10732,19
507,0.50515985,1.0,10730,10729,19
508,0.49922848,1.0,10730,10733,19
509,0.5008691,1.0,10730,10734,19
510,0.5040296,1.0,10731,10729,19
511,0.49656355,1.0,10731,10733,19
512,0.49460396,1.0,10731,10735,19
513,0.4934655,0.0,10732,10729,19
514,0.5024645,1.0,10733,10730,19
515,0.49911797,1.0,10733,10731,19
516,0.5016478,1.0,10733,10735,19
517,0.49954772,0.0,10733,12526,19
518,0.4978702,1.0,10734,10730,19
519,0.4924951,1.0,10735,10731,19
520,0.50216717,1.0,10735,10733,19
521,0.49677876,0.0,12526,10733,19
522,0.4941396,0.0,6288,9590,20
523,0.49646205,1.0,9585,9586,20
524,0.49857914,1.0,9585,9587,20
525,0.50214005,1.0,9586,9585,20
526,0.49099118,1.0,9586,9588,20
527,0.5022425,0.0,9586,9589,20
528,0.5018003,0.0,9586,9590,20
529,0.50189924,1.0,9586,9591,20
530,0.49941978,1.0,9587,9585,20
531,0.4949432,1.0,9587,9588,20
532,0.50103265,1.0,9587,9592,20
533,0.49746636,1.0,9588,9586,20
534,0.5009818,1.0,9588,9587,20
535,0.5005954,1.0,9588,9592,20
536,0.4950363,0.0,9588,9598,20
537,0.49998564,0.0,9588,9599,20
538,0.4963963,0.0,9588,9600,20
539,0.49840584,0.0,9588,9601,20
540,0.49636757,0.0,9589,9586,20
541,0.4992986,0.0,9590,6288,20
542,0.49674875,0.0,9590,9586,20
543,0.5000816,1.0,9591,9586,20
544,0.5036382,1.0,9592,9587,20
545,0.5053997,1.0,9592,9588,20
546,0.4965529,0.0,9598,9588,20
547,0.49989608,0.0,9599,9588,20
548,0.49867773,0.0,9600,9588,20
549,0.49929273,0.0,9601,9588,20
550,0.5000481,1.0,496,497,21
551,0.50183,1.0,496,498,21
552,0.5017217,1.0,497,496,21
553,0.502379,1.0,497,499,21
554,0.50222725,1.0,498,496,21
555,0.4983095,1.0,498,499,21
556,0.50208485,1.0,498,501,21
557,0.49983674,0.0,498,502,21
558,0.49728152,0.0,498,3136,21
559,0.5005766,0.0,498,3180,21
560,0.5032089,1.0,499,497,21
561,0.4962507,1.0,499,498,21
562,0.50175107,1.0,499,501,21
563,0.49777937,0.0,499,503,21
564,0.49708813,0.0,499,504,21
565,0.49428898,0.0,499,2711,21
566,0.4970866,1.0,501,498,21
567,0.5013133,1.0,501,499,21
568,0.49839133,0.0,501,505,21
569,0.5015452,1.0,501,506,21
570,0.50186586,0.0,501,507,21
571,0.50009376,0.0,502,498,21
572,0.49937892,0.0,503,499,21
573,0.49729183,0.0,504,499,21
574,0.49960643,0.0,505,501,21
575,0.5024423,1.0,506,501,21
576,0.49794313,0.0,507,501,21
577,0.49762902,0.0,507,12842,21
578,0.4973656,0.0,2711,499,21
579,0.4951203,0.0,3136,498,21
580,0.49637216,0.0,3180,498,21
581,0.5004886,0.0,12842,507,21
582,0.4965237,0.0,938,1863,22
583,0.5042598,1.0,1861,1862,22
584,0.5003547,1.0,1861,1863,22
585,0.49955896,0.0,1861,1864,22
586,0.5015679,1.0,1861,1865,22
587,0.50155723,1.0,1862,1861,22
588,0.49953586,1.0,1862,1866,22
589,0.5034073,0.0,1862,1867,22
590,0.4987292,0.0,1862,1868,22
591,0.4971047,0.0,1862,11414,22
592,0.49917078,0.0,1862,12542,22
593,0.49524382,0.0,1863,938,22
594,0.5005698,1.0,1863,1861,22
595,0.5000097,1.0,1863,1866,22
596,0.49940228,1.0,1863,1869,22
597,0.4988538,0.0,1863,1870,22
598,0.50108266,0.0,1863,1871,22
599,0.49907938,0.0,1863,1872,22
600,0.49687234,0.0,1863,12322,22
601,0.50061315,0.0,1864,1861,22
602,0.5084034,1.0,1865,1861,22
603,0.50025827,1.0,1866,1862,22
604,0.5035354,1.0,1866,1863,22
605,0.5054233,1.0,1866,1869,22
606,0.4972344,0.0,1867,1862,22
607,0.4979052,0.0,1868,1862,22
608,0.5052924,1.0,1869,1863,22
609,0.4971403,1.0,1869,1866,22
610,0.49785867,0.0,1870,1863,22
611,0.49635312,0.0,1871,1863,22
612,0.49757636,0.0,1872,1863,22
613,0.4968392,0.0,11414,1862,22
614,0.4981741,0.0,12322,1863,22
615,0.50237215,0.0,12542,1862,22
616,0.5018432,0.0,10841,12520,23
617,0.4984581,1.0,12518,12519,23
618,0.50237757,1.0,12518,12520,23
619,0.5036672,1.0,12518,12521,23
620,0.5013781,1.0,12519,12518,23
621,0.5054747,1.0,12519,12522,23
622,0.49531212,0.0,12520,10841,23
623,0.50114644,1.0,12520,12518,23
624,0.49951953,1.0,12520,12522,23
625,0.5057369,1.0,12520,12523,23
626,0.49661958,0.0,12520,12524,23
627,0.5023126,0.0,12520,12525,23
628,0.496453,1.0,12521,12518,23
629,0.5004429,1.0,12522,12519,23
630,0.5015531,1.0,12522,12520,23
631,0.5001913,1.0,12522,12523,23
632,0.4959892,1.0,12523,12520,23
633,0.50184685,1.0,12523,12522,23
634,0.498698,0.0,12524,12520,23
635,0.497974,0.0,12525,12520,23
636,0.5012469,1.0,924,925,24
637,0.50581986,1.0,924,926,24
638,0.50176895,1.0,925,924,24
639,0.50304794,1.0,925,927,24
640,0.50256884,1.0,925,928,24
641,0.49880385,0.0,925,2452,24
642,0.49799,0.0,925,5529,24
643,0.5007243,1.0,926,924,24
644,0.5014699,1.0,926,927,24
645,0.49797323,1.0,926,929,24
646,0.49770826,1.0,927,925,24
647,0.50199664,1.0,927,926,24
648,0.50545216,1.0,927,929,24
649,0.49953434,0.0,927,933,24
650,0.49819416,0.0,927,6313,24
651,0.50357276,1.0,928,925,24
652,0.50287545,1.0,929,926,24
653,0.5093974,1.0,929,927,24
654,0.49443477,0.0,933,927,24
655,0.49327976,0.0,1144,5529,24
656,0.49848214,0.0,2450,2452,24
657,0.49900422,0.0,2452,925,24
658,0.49640164,0.0,2452,2450,24
659,0.50065476,0.0,2452,2453,24
660,0.49949571,0.0,2452,2455,24
661,0.5014577,0.0,2453,2452,24
662,0.50256646,0.0,2453,2455,24
663,0.5023789,0.0,2455,2452,24
664,0.5027318,0.0,2455,2453,24
665,0.4989325,0.0,5526,5529,24
666,0.50325096,0.0,5529,925,24
667,0.50072926,0.0,5529,1144,24
668,0.49649838,0.0,5529,5526,24
669,0.49767542,0.0,6313,927,24
