Probability,GT,P1,P2,Run
0.5060051,0,5544,9087,2
0.49970883,0,8424,9080,2
0.500819,1,9078,9079,2
0.50259584,1,9078,9080,2
0.50287485,1,9079,9078,2
0.50098616,1,9079,9084,2
0.49783245,0,9080,5536,2
0.49816552,0,9080,8424,2
0.49637458,1,9080,9078,2
0.5036868,1,9080,9084,2
0.5040475,1,9080,9085,2
0.49600914,0,9080,9086,2
0.50155216,1,9084,9079,2
0.5026361,1,9084,9080,2
0.5051837,1,9084,9085,2
0.49884716,0,9084,12569,2
0.5004117,1,9085,9080,2
0.5012137,1,9085,9084,2
0.4927769,0,9085,9087,2
0.502817,1,9085,9088,2
0.49250486,0,9086,9080,2
0.49864197,0,9087,5544,2
0.50207144,0,9087,9085,2
0.50202453,0,9087,10701,2
0.4990543,0,9088,2986,2
0.50041556,1,9088,9085,2
0.4989275,0,10513,2980,2
0.49612743,0,10701,9087,2
0.49635166,0,12569,9084,2
0.49780655,0,57,12999,3
0.5003562,0,3406,13003,3
0.50171655,0,6697,13003,3
0.5007902,0,6890,12999,3
0.5014267,1,12997,12998,3
0.50029445,1,12997,12999,3
0.4995524,1,12998,12997,3
0.50140005,1,12998,13003,3
0.49844214,0,12999,57,3
0.49972072,0,12999,6890,3
0.5031478,1,12999,12997,3
0.49818233,1,12999,13003,3
0.5009003,1,12999,13005,3
0.49547303,0,12999,13006,3
0.50186425,0,12999,13007,3
0.49906766,0,13003,3406,3
0.49506107,0,13003,6697,3
0.500432,1,13003,12998,3
0.502211,1,13003,12999,3
0.50164306,1,13003,13005,3
0.4984687,0,13003,13008,3
0.5030622,0,13003,13009,3
0.4972785,1,13005,12999,3
0.50021845,1,13005,13003,3
0.5073631,1,13005,13010,3
0.49875796,0,13006,12999,3
0.50204086,0,13007,12999,3
0.49930242,0,13008,13003,3
0.4967883,0,13009,13003,3
0.5015924,1,13010,13005,3
0.4951519,0,498,9772,4
0.49936607,0,1542,9772,4
0.49987265,1,9768,9769,4
0.50012463,1,9768,9770,4
0.5005204,1,9768,9771,4
0.5030408,0,9768,9772,4
0.5040098,1,9769,9768,4
0.50186753,1,9769,9773,4
0.50084496,1,9770,9768,4
0.49341106,1,9770,9773,4
0.49556398,1,9770,9774,4
0.50196546,0,9770,9775,4
0.495131,0,9770,9776,4
0.5008168,1,9771,9768,4
0.4988995,0,9772,498,4
0.50105655,0,9772,1542,4
0.4975976,0,9772,9768,4
0.50053173,1,9773,9769,4
0.49270812,1,9773,9770,4
0.50225896,1,9773,9774,4
0.5056897,1,9774,9770,4
0.50364953,1,9774,9773,4
0.50180304,0,9775,9770,4
0.5016006,0,9776,9770,4
0.4973771,0,1007,12337,5
0.49611762,0,1283,12337,5
0.49793833,0,2390,12336,5
0.5034752,1,12334,12335,5
0.50432354,1,12334,12336,5
0.49625224,1,12335,12334,5
0.50260556,1,12335,12337,5
0.4985142,0,12336,2390,5
0.50138974,1,12336,12334,5
0.5028454,1,12336,12337,5
0.49768725,1,12336,12340,5
0.4985482,0,12336,12341,5
0.49447745,0,12337,1007,5
0.49553707,0,12337,1283,5
0.5014625,1,12337,12335,5
0.49581578,1,12337,12336,5
0.50140136,1,12337,12340,5
0.5070482,0,12337,12342,5
0.49908093,0,12337,12343,5
0.5018839,0,12337,12344,5
0.4964932,0,12337,12345,5
0.4985872,1,12340,12336,5
0.5030717,1,12340,12337,5
0.50038666,0,12340,12346,5
0.50439966,1,12340,12347,5
0.4977176,0,12341,12336,5
0.49891356,0,12342,12337,5
0.49918452,0,12343,12337,5
0.49918094,0,12344,12337,5
0.49822983,0,12345,12337,5
0.49896765,0,12346,12340,5
0.4963903,0,12346,12915,5
0.49841514,1,12347,12340,5
0.49384388,0,12915,12346,5
0.50367105,1,12170,12171,6
0.50318086,1,12170,12172,6
0.498641,0,12170,12173,6
0.5014076,1,12171,12170,6
0.50143987,1,12171,12174,6
0.49807057,1,12171,12175,6
0.502052,1,12172,12170,6
0.5026403,1,12172,12174,6
0.50111645,1,12172,12176,6
0.49358875,0,12173,12170,6
0.50106585,1,12174,12171,6
0.5004064,1,12174,12172,6
0.50101215,1,12174,12176,6
0.503514,1,12175,12171,6
0.49873364,1,12176,12172,6
0.5013265,1,12176,12174,6
0.50501037,1,1803,1804,7
0.5004688,1,1803,1805,7
0.50145364,1,1803,1806,7
0.49844062,0,1803,5567,7
0.49969333,1,1804,1803,7
0.50025934,1,1804,1807,7
0.50187224,0,1804,1808,7
0.5012618,1,1805,1803,7
0.5020011,1,1805,1807,7
0.5037282,1,1805,1809,7
0.50336695,1,1806,1803,7
0.49102545,1,1807,1804,7
0.4983178,1,1807,1805,7
0.50078046,1,1807,1809,7
0.4998993,0,1808,1804,7
0.5024852,1,1809,1805,7
0.5002623,1,1809,1807,7
0.4989607,0,5562,5567,7
0.4931085,0,5567,1803,7
0.49932927,0,5567,5562,7
0.50039756,0,5567,6274,7
0.49609515,0,6274,5567,7
0.4981247,0,543,8093,8
0.49664363,0,2377,8097,8
0.49996018,0,3828,8093,8
0.49858174,0,5439,8089,8
0.4971239,0,8089,5439,8
0.50000316,1,8089,8090,8
0.5036024,1,8089,8091,8
0.5071261,0,8089,8092,8
0.5033797,1,8090,8089,8
0.5028087,1,8090,8093,8
0.4944089,1,8091,8089,8
0.49725515,1,8091,8093,8
0.5052491,1,8091,8095,8
0.505241,0,8091,8096,8
0.5076582,0,8091,8097,8
0.5038644,1,8091,8098,8
0.49672204,0,8092,8089,8
0.50048214,0,8093,543,8
0.5028641,0,8093,3828,8
0.50460273,1,8093,8090,8
0.501647,1,8093,8091,8
0.5024778,1,8093,8095,8
0.5010965,1,8095,8091,8
0.50002515,1,8095,8093,8
0.49949875,0,8095,8099,8
0.4973563,0,8095,8100,8
0.5007787,0,8096,8091,8
0.5009717,0,8096,10518,8
0.4959254,0,8097,2377,8
0.5007643,0,8097,8091,8
0.49661735,1,8098,8091,8
0.49599004,0,8099,8095,8
0.49704656,0,8100,8095,8
0.4968632,0,10518,8096,8
0.49807954,0,3059,8033,9
0.5013857,0,6559,8033,9
0.49408537,0,6564,8034,9
0.5071134,1,8031,8032,9
0.49540257,1,8031,8033,9
0.5004893,1,8032,8031,9
0.50024164,1,8032,8034,9
0.50377744,0,8033,3059,9
0.4933723,0,8033,6559,9
0.5007097,1,8033,8031,9
0.5006104,1,8033,8034,9
0.5008356,1,8033,8035,9
0.4966474,0,8033,8036,9
0.49758202,0,8034,6564,9
0.50306594,1,8034,8032,9
0.5031111,1,8034,8033,9
0.4984206,1,8034,8035,9
0.5066725,0,8034,8037,9
0.49673516,0,8034,8038,9
0.5013285,1,8035,8033,9
0.4956721,1,8035,8034,9
0.49809954,0,8035,8039,9
0.5020082,1,8035,8040,9
0.5021621,0,8036,8033,9
0.49482968,0,8037,8034,9
0.5022228,0,8038,8034,9
0.49894097,0,8039,8035,9
0.50590813,1,8040,8035,9
0.49931642,1,3617,3618,10
0.5008254,1,3617,3619,10
0.5039438,0,3617,3620,10
0.49896342,0,3617,3621,10
0.49442148,0,3617,6778,10
0.50553405,1,3618,3617,10
0.5007012,1,3618,3622,10
0.5002091,1,3618,3623,10
0.49734762,1,3619,3617,10
0.49848387,1,3619,3622,10
0.5037922,1,3619,3624,10
0.49645054,0,3620,3617,10
0.49469724,0,3621,3617,10
0.504937,1,3622,3618,10
0.5011523,1,3622,3619,10
0.50283915,1,3622,3624,10
0.50079656,0,3622,3634,10
0.4987319,1,3623,3618,10
0.50275034,1,3624,3619,10
0.50453514,1,3624,3622,10
0.5011581,0,3634,3622,10
0.49848375,0,6778,3617,10
0.49772006,0,6375,9243,11
0.50244665,0,9078,9238,11
0.50208366,1,9237,9238,11
0.5012641,1,9237,9239,11
0.49730882,0,9238,9078,11
0.5015365,1,9238,9237,11
0.49449217,1,9238,9242,11
0.5014748,1,9239,9237,11
0.5068188,1,9239,9242,11
0.4935517,1,9239,9243,11
0.50033224,0,9239,9244,11
0.50167567,1,9242,9238,11
0.5021057,1,9242,9239,11
0.5001099,1,9242,9243,11
0.4929197,1,9242,9245,11
0.50194263,0,9242,9246,11
0.49923995,0,9243,6375,11
0.49597442,1,9243,9239,11
0.50062335,1,9243,9242,11
0.500468,0,9243,9247,11
0.49380794,0,9244,9239,11
0.5027529,1,9245,9242,11
0.49995673,0,9246,9242,11
0.4964423,0,9246,13141,11
0.496502,0,9247,9243,11
0.4991267,0,13141,9246,11
0.50319004,0,1312,11726,12
0.50112915,1,11724,11725,12
0.50422883,1,11724,11726,12
0.4962465,1,11725,11724,12
0.49791345,1,11725,11730,12
0.5036349,0,11726,1312,12
0.49548993,1,11726,11724,12
0.5015923,1,11726,11730,12
0.50125086,1,11726,11732,12
0.5022515,1,11730,11725,12
0.50118303,1,11730,11726,12
0.5008685,1,11730,11732,12
0.5002209,1,11732,11726,12
0.50029,1,11732,11730,12
0.50232416,1,11732,11733,12
0.49824935,0,11732,12900,12
0.50071824,1,11733,11732,12
0.4986908,0,12898,12900,12
0.50061744,0,12899,12900,12
0.4979115,0,12899,12901,12
0.49836653,0,12900,11732,12
0.49575043,0,12900,12898,12
0.49355286,0,12900,12899,12
0.50649977,0,12900,12901,12
0.498321,0,12900,12903,12
0.4959905,0,12900,12904,12
0.5053268,0,12901,12899,12
0.50005317,0,12901,12900,12
0.4976256,0,12903,12900,12
0.4973978,0,12904,12900,12
0.5078388,1,2522,2523,13
0.4961245,1,2522,2524,13
0.5062203,1,2523,2522,13
0.49818978,1,2523,2528,13
0.4949738,0,2523,4744,13
0.50152224,1,2524,2522,13
0.50344944,1,2524,2528,13
0.50128317,1,2524,2529,13
0.49778906,0,2524,2530,13
0.50546485,0,2524,9565,13
0.500053,1,2528,2523,13
0.50026876,1,2528,2524,13
0.501192,1,2528,2529,13
0.500663,1,2528,2531,13
0.5045282,1,2529,2524,13
0.5008588,1,2529,2528,13
0.49843565,0,2529,2532,13
0.50155175,0,2530,2524,13
0.5012436,1,2531,2528,13
0.49772227,1,2531,4244,13
0.49770376,0,2532,2529,13
0.5009841,1,4239,4240,13
0.497143,1,4239,4241,13
0.50226456,1,4240,4239,13
0.50526327,1,4240,4242,13
0.49813813,1,4241,4239,13
0.5009972,1,4241,4242,13
0.49743012,1,4241,4244,13
0.5005904,0,4241,4245,13
0.4971208,0,4241,4246,13
0.5027061,1,4242,4240,13
0.5007561,1,4242,4241,13
0.49953458,1,4242,4244,13
0.5036602,0,4242,6803,13
0.4988893,0,4242,12055,13
0.50098825,1,4244,2531,13
0.50078785,1,4244,4241,13
0.49712366,1,4244,4242,13
0.5022216,0,4244,4247,13
0.50134414,0,4244,4248,13
0.49513423,0,4244,4249,13
0.5088614,0,4245,4241,13
0.50518245,0,4246,4241,13
0.5018273,0,4247,4244,13
0.4986223,0,4247,6123,13
0.4957711,0,4248,4244,13
0.50183386,0,4249,4244,13
0.49655432,0,4249,7839,13
0.49912286,0,4744,2523,13
0.50228345,0,6123,4247,13
0.5036679,0,6803,4242,13
0.4967537,0,7839,4249,13
0.4981011,0,9565,2524,13
0.49869147,0,12055,4242,13
0.49690306,0,1968,1972,14
0.5004188,0,1972,1968,14
0.49270165,0,1972,11635,14
0.50214875,0,7492,11637,14
0.5004165,0,11635,1972,14
0.50261736,1,11635,11636,14
0.5031522,1,11635,11637,14
0.50386626,1,11635,11638,14
0.5030725,1,11636,11635,14
0.5048227,1,11636,11639,14
0.50045544,0,11636,11640,14
0.50065655,0,11636,11641,14
0.50403416,0,11637,7492,14
0.500889,1,11637,11635,14
0.50222355,1,11637,11639,14
0.49636674,1,11637,11642,14
0.5006767,1,11638,11635,14
0.49888632,1,11639,11636,14
0.5006413,1,11639,11637,14
0.5024846,1,11639,11642,14
0.49569285,0,11640,11636,14
0.4926871,0,11641,11636,14
0.5048367,1,11642,11637,14
0.50242233,1,11642,11639,14
0.5040899,1,684,685,15
0.5014851,1,684,686,15
0.5002228,1,684,687,15
0.49657938,0,684,688,15
0.4996024,0,684,2899,15
0.49933332,0,684,8628,15
0.49870494,1,685,684,15
0.50112444,1,685,689,15
0.4984915,0,685,690,15
0.5002931,0,685,3260,15
0.5027986,1,686,684,15
0.49629086,1,686,689,15
0.5005719,1,686,691,15
0.49509135,0,686,692,15
0.5004253,1,687,684,15
0.49587956,0,688,684,15
0.4953829,0,688,2196,15
0.50011855,1,689,685,15
0.4950903,1,689,686,15
0.5002823,1,689,691,15
0.499269,0,690,685,15
0.50121886,1,691,686,15
0.5007158,1,691,689,15
0.49632058,0,692,686,15
0.49863604,0,2196,688,15
0.50047475,0,2768,8628,15
0.4969902,0,2895,2898,15
0.4962207,0,2895,2899,15
0.501525,0,2898,2895,15
0.50210124,0,2898,2899,15
0.50579363,0,2899,684,15
0.4971515,0,2899,2895,15
0.49959603,0,2899,2898,15
0.5038596,0,3260,685,15
0.4996769,0,6339,8628,15
0.50105494,0,8623,8628,15
0.49686396,0,8628,684,15
0.4990371,0,8628,2768,15
0.49657336,0,8628,6339,15
0.50342655,0,8628,8623,15
0.49664658,0,8628,13111,15
0.49752796,0,13111,8628,15
0.49781305,0,1100,1367,16
0.5026601,1,1363,1364,16
0.5015219,1,1363,1365,16
0.5000269,0,1363,1366,16
0.49639136,0,1363,9479,16
0.49576643,1,1364,1363,16
0.50085104,1,1364,1367,16
0.5039539,1,1365,1363,16
0.4984558,1,1365,1367,16
0.509023,1,1365,1369,16
0.5072272,1,1365,1370,16
0.4975994,0,1365,1371,16
0.49841526,0,1365,4083,16
0.49934688,0,1366,1363,16
0.5009863,0,1367,1100,16
0.4975321,1,1367,1364,16
0.5003757,1,1367,1365,16
0.5011315,1,1367,1369,16
0.49867228,0,1367,1372,16
0.50362045,1,1369,1365,16
0.5022046,1,1369,1367,16
0.49502754,0,1369,4139,16
0.49572542,0,1369,6382,16
0.50139517,1,1370,1365,16
0.4989398,0,1371,1365,16
0.4968921,0,1372,1367,16
0.49574083,0,4080,4083,16
0.49724507,0,4083,1365,16
0.49970597,0,4083,4080,16
0.49404585,0,4083,5235,16
0.49901056,0,4139,1369,16
0.49734095,0,5235,4083,16
0.4979263,0,6382,1369,16
0.50132877,0,9479,1363,16
0.5003062,1,3617,3618,17
0.50325364,1,3617,3619,17
0.49542013,0,3617,3620,17
0.50069207,0,3617,3621,17
0.49816108,0,3617,6778,17
0.50274813,1,3618,3617,17
0.502727,1,3618,3622,17
0.5000241,1,3618,3623,17
0.5039114,1,3619,3617,17
0.50249636,1,3619,3622,17
0.50126755,1,3619,3624,17
0.4983069,0,3620,3617,17
0.5046537,0,3621,3617,17
0.5011991,1,3622,3618,17
0.497746,1,3622,3619,17
0.5011918,1,3622,3624,17
0.50004494,0,3622,3634,17
0.5041644,1,3623,3618,17
0.49700403,1,3624,3619,17
0.4967151,1,3624,3622,17
0.5016643,0,3634,3622,17
0.4998321,0,6778,3617,17
0.501474,0,499,5679,18
0.49227232,1,5677,5678,18
0.49319896,1,5677,5679,18
0.49841598,1,5678,5677,18
0.50048673,1,5678,5681,18
0.49850282,0,5678,11599,18
0.5003659,0,5679,499,18
0.5001462,1,5679,5677,18
0.50253874,1,5679,5681,18
0.5008272,1,5679,5682,18
0.5025227,1,5681,5678,18
0.50258726,1,5681,5679,18
0.501482,1,5681,5682,18
0.49767715,0,5681,5683,18
0.5021825,1,5681,5684,18
0.49706388,0,5681,5685,18
0.49778163,0,5681,5686,18
0.4998265,0,5681,5687,18
0.4972597,0,5681,9638,18
0.50360096,1,5682,5679,18
0.50046706,1,5682,5681,18
0.49897784,0,5682,5688,18
0.49690512,0,5683,5681,18
0.5005081,1,5684,5681,18
0.4971665,0,5685,5681,18
0.4988671,0,5685,8416,18
0.4941846,0,5685,11366,18
0.500067,0,5686,5681,18
0.4979685,0,5687,5681,18
0.50296426,0,5687,10902,18
0.4976171,0,5688,5682,18
0.49970365,0,8416,5685,18
0.49673057,0,9633,9638,18
0.497281,0,9638,5681,18
0.49455976,0,9638,9633,18
0.50074935,0,10902,5687,18
0.5006109,0,11366,5685,18
0.5049263,0,11599,5678,18
0.49673408,0,8169,10763,19
0.50671357,0,9102,10761,19
0.49623233,0,10468,10761,19
0.49819136,1,10759,10760,19
0.5019266,1,10759,10761,19
0.5028412,1,10760,10759,19
0.5013238,1,10760,10763,19
0.50341135,0,10761,9102,19
0.49957478,0,10761,10468,19
0.5012261,1,10761,10759,19
0.50394857,1,10761,10763,19
0.5011412,1,10761,10766,19
0.50093436,0,10761,10767,19
0.49706984,0,10761,10768,19
0.49702483,0,10761,10769,19
0.5016281,0,10763,8169,19
0.49847555,1,10763,10760,19
0.5020754,1,10763,10761,19
0.5017271,1,10763,10766,19
0.50209457,0,10763,10770,19
0.49924445,0,10763,10771,19
0.5043278,1,10766,10761,19
0.5010674,1,10766,10763,19
0.50057214,1,10766,10772,19
0.49430215,0,10767,10761,19
0.49874288,0,10768,10761,19
0.50083715,0,10769,10761,19
0.4982701,0,10770,10763,19
0.49921256,0,10771,10763,19
0.49886575,1,10772,10766,19
0.502478,1,7343,7344,20
0.5016863,1,7343,7345,20
0.5022253,1,7343,7346,20
0.5051673,1,7344,7343,20
0.5002885,1,7344,7347,20
0.49809766,0,7344,7348,20
0.4986045,0,7344,13050,20
0.49713558,1,7345,7343,20
0.4933362,1,7345,7347,20
0.49755895,1,7345,7349,20
0.4993266,0,7345,7350,20
0.5000216,0,7345,7351,20
0.5060964,0,7345,8652,20
0.501136,1,7346,7343,20
0.50144047,1,7347,7344,20
0.5015334,1,7347,7345,20
0.50161886,1,7347,7349,20
0.4995365,0,7348,7344,20
0.5039039,1,7349,7345,20
0.50163394,1,7349,7347,20
0.49540028,0,7350,7345,20
0.5063832,0,7351,7345,20
0.5043746,0,8652,7345,20
0.49739859,0,13050,7344,20
0.5013494,0,5354,12084,21
0.49877882,0,6645,12083,21
0.49912047,0,8754,12081,21
0.50247777,1,12079,12080,21
0.5006652,1,12079,12081,21
0.5026073,1,12079,12082,21
0.49997765,0,12079,12083,21
0.49799234,0,12079,12084,21
0.4986789,0,12079,12760,21
0.50301665,1,12080,12079,21
0.50375813,1,12080,12085,21
0.49619868,0,12080,12086,21
0.5011687,0,12081,8754,21
0.5023101,1,12081,12079,21
0.5019551,1,12081,12085,21
0.49435854,1,12081,12087,21
0.4939285,0,12081,12088,21
0.5010758,1,12082,12079,21
0.49801886,0,12083,6645,21
0.5019534,0,12083,12079,21
0.49982876,0,12083,12756,21
0.50154066,0,12084,5354,21
0.49914566,0,12084,12079,21
0.4941192,1,12085,12080,21
0.5011478,1,12085,12081,21
0.50299495,1,12085,12087,21
0.49958026,0,12086,12080,21
0.49882522,1,12087,12081,21
0.5029368,1,12087,12085,21
0.5046999,0,12088,12081,21
0.49853802,0,12756,12083,21
0.49767223,0,12759,12760,21
0.49909464,0,12760,12079,21
0.50686723,0,12760,12759,21
0.4996738,0,12760,12763,21
0.4964381,0,12760,12764,21
0.4996143,0,12760,12765,21
0.49545276,0,12763,12760,21
0.49773803,0,12764,12760,21
0.49302435,0,12765,12760,21
0.50034654,1,343,344,22
0.50099677,1,343,345,22
0.50254446,0,343,346,22
0.50259125,1,343,347,22
0.50101084,1,344,343,22
0.50034004,1,344,348,22
0.49307498,0,344,349,22
0.4979166,0,344,9612,22
0.5033732,1,345,343,22
0.49592236,1,345,348,22
0.502538,1,345,350,22
0.49573344,0,345,351,22
0.49703082,0,345,352,22
0.49883816,0,345,353,22
0.49650964,0,345,354,22
0.50865287,0,345,355,22
0.49974132,0,345,5108,22
0.49512067,0,346,343,22
0.5029798,1,347,343,22
0.50376946,1,348,344,22
0.5030206,1,348,345,22
0.50617933,1,348,350,22
0.49868396,0,349,344,22
0.50125986,1,350,345,22
0.49867937,1,350,348,22
0.4970611,0,351,345,22
0.499342,0,352,345,22
0.49174654,0,353,345,22
0.49227348,0,354,345,22
0.5036629,0,355,345,22
0.4988404,0,5108,345,22
0.4979433,0,9612,344,22
0.5054771,1,3124,3125,23
0.4992308,1,3124,3126,23
0.4972229,0,3124,3127,23
0.5013003,0,3124,3128,23
0.49884883,0,3124,9402,23
0.50263464,1,3125,3124,23
0.5020977,1,3125,3129,23
0.49642932,1,3125,3130,23
0.49863884,0,3125,3388,23
0.5010549,1,3126,3124,23
0.49547383,1,3126,3129,23
0.5015451,1,3126,3131,23
0.49520242,0,3127,3124,23
0.49275473,0,3128,3124,23
0.5030328,1,3129,3125,23
0.5000534,1,3129,3126,23
0.5015423,1,3129,3131,23
0.49762464,0,3129,3134,23
0.50232446,0,3129,3135,23
0.50254494,0,3129,6216,23
0.49888918,1,3130,3125,23
0.5040265,1,3131,3126,23
0.5000657,1,3131,3129,23
0.49951863,0,3134,3129,23
0.49659136,0,3135,3129,23
0.49557197,0,3380,3388,23
0.4961839,0,3388,3125,23
0.4990244,0,3388,3380,23
0.5007729,0,6216,3129,23
0.49877065,0,9402,3124,23
0.50215137,1,1172,1173,24
0.496324,1,1172,1174,24
0.50524986,1,1173,1172,24
0.5054156,1,1173,1175,24
0.5032467,1,1174,1172,24
0.5014004,1,1174,1175,24
0.50054234,1,1174,1179,24
0.497844,0,1174,1180,24
0.49776295,0,1174,1181,24
0.49825552,0,1174,1182,24
0.5013885,0,1174,1183,24
0.4975341,0,1174,1184,24
0.504202,1,1175,1173,24
0.5003308,1,1175,1174,24
0.50233865,1,1175,1179,24
0.4966043,0,1175,1185,24
0.49849322,0,1175,5645,24
0.49706912,0,1175,5985,24
0.49631807,0,1175,9844,24
0.50613797,1,1179,1174,24
0.4996537,1,1179,1175,24
0.5006816,1,1179,1186,24
0.49563062,0,1179,1187,24
0.49671757,0,1179,2621,24
0.4986658,0,1179,8032,24
0.5022394,0,1180,1174,24
0.4961809,0,1181,1174,24
0.50621134,0,1182,1174,24
0.4970991,0,1183,1174,24
0.49662066,0,1184,1174,24
0.49474236,0,1185,1175,24
0.5010177,1,1186,1179,24
0.50443876,0,1187,1179,24
0.49925753,0,1187,10806,24
0.5006648,0,2611,2621,24
0.50452673,0,2621,1179,24
0.50235087,0,2621,2611,24
0.50127494,0,5645,1175,24
0.49930063,0,5985,1175,24
0.49940622,0,8031,8032,24
0.50242746,0,8032,1179,24
0.5000877,0,8032,8031,24
0.49986354,0,8032,8034,24
0.5008287,0,8034,8032,24
0.49873406,0,9844,1175,24
0.49957615,0,10806,1187,24
