Probability,GT,P1,P2,Run
0.49996442,0,6567,6562,1
0.49817917,0,6767,70,1
0.5011474,0,6978,68,1
0.5005826,0,8696,6562,1
0.49268144,0,9164,68,1
0.5040473,0,10924,68,1
0.492807,0,668,10349,2
0.5042774,0,1578,10346,2
0.50021094,0,2459,2462,2
0.5027115,0,2462,2459,2
0.4997474,0,2462,10344,2
0.50311786,0,5292,10342,2
0.49643344,0,8130,8135,2
0.49779356,0,8135,8130,2
0.4972097,0,8135,10344,2
0.494612,0,9625,10342,2
0.4981245,0,10342,5292,2
0.49689093,0,10342,9625,2
0.5018987,1,10342,10343,2
0.49858448,1,10342,10344,2
0.49965918,0,10342,10345,2
0.49669123,1,10343,10342,2
0.5033361,1,10343,10346,2
0.49935162,0,10344,2462,2
0.50415015,0,10344,8135,2
0.5017911,1,10344,10342,2
0.49950102,1,10344,10346,2
0.5035874,1,10344,10349,2
0.49582645,1,10344,10350,2
0.49661723,0,10345,10342,2
0.49979827,0,10346,1578,2
0.5041005,1,10346,10343,2
0.50322413,1,10346,10344,2
0.5004887,1,10346,10349,2
0.49888733,0,10346,10351,2
0.5013509,0,10349,668,2
0.5050865,1,10349,10344,2
0.5007486,1,10349,10346,2
0.50355035,1,10350,10344,2
0.4988918,0,10351,10346,2
0.49628475,0,367,9871,3
0.4977528,1,9870,9871,3
0.5026416,1,9870,9872,3
0.5015532,1,9870,9873,3
0.50400466,0,9871,367,3
0.5007009,1,9871,9870,3
0.5052857,1,9871,9874,3
0.49964607,1,9872,9870,3
0.5008715,1,9872,9874,3
0.50011384,1,9872,9875,3
0.50143105,1,9873,9870,3
0.50475335,1,9874,9871,3
0.49654785,1,9874,9872,3
0.5016561,1,9874,9875,3
0.5029558,1,9875,9872,3
0.49908602,1,9875,9874,3
0.50215626,1,6715,6716,4
0.501817,1,6715,6717,4
0.5008989,0,6715,6718,4
0.4928487,1,6715,6719,4
0.5014574,1,6716,6715,4
0.50077325,1,6716,6720,4
0.49945694,0,6716,6721,4
0.5002959,1,6717,6715,4
0.50142235,1,6717,6720,4
0.4991099,1,6717,6722,4
0.49938345,0,6717,6723,4
0.4968389,0,6718,6715,4
0.49808583,0,6718,12894,4
0.49500218,1,6719,6715,4
0.50321376,1,6720,6716,4
0.5002571,1,6720,6717,4
0.50447696,1,6720,6722,4
0.49980208,0,6721,6716,4
0.50138575,1,6722,6717,4
0.4967567,1,6722,6720,4
0.49689847,0,6723,6717,4
0.5015536,0,12894,6718,4
0.49664828,0,228,9127,5
0.49948746,0,1336,9127,5
0.50115633,1,9125,9126,5
0.5041645,1,9125,9127,5
0.501985,1,9126,9125,5
0.50109947,1,9126,9129,5
0.4969515,0,9127,228,5
0.49390605,0,9127,1336,5
0.5013988,1,9127,9125,5
0.49739686,1,9127,9129,5
0.5018585,1,9127,9131,5
0.49839714,1,9129,9126,5
0.50491166,1,9129,9127,5
0.50085074,1,9129,9131,5
0.50102484,0,9129,9132,5
0.49377736,0,9129,9133,5
0.50078744,0,9129,9134,5
0.5016665,1,9131,9127,5
0.503565,1,9131,9129,5
0.49756455,0,9131,9135,5
0.50166154,1,9131,9136,5
0.5033236,0,9131,10040,5
0.4984026,0,9132,9129,5
0.49547923,0,9133,9129,5
0.49849418,0,9134,9129,5
0.4989163,0,9135,9131,5
0.504529,0,9135,9813,5
0.503059,1,9136,9131,5
0.49978408,0,9813,9135,5
0.49524742,0,10034,10039,5
0.500204,0,10034,10040,5
0.49813917,0,10039,10034,5
0.4968287,0,10039,10040,5
0.49914446,0,10040,9131,5
0.49442136,0,10040,10034,5
0.49879685,0,10040,10039,5
0.49345717,0,2427,3642,6
0.49577552,1,3639,3640,6
0.4975838,1,3639,3641,6
0.5032366,1,3640,3639,6
0.50367826,1,3640,3642,6
0.5023235,1,3641,3639,6
0.5000072,1,3641,3642,6
0.50515825,1,3641,3644,6
0.49928245,0,3641,3645,6
0.49805555,0,3641,3646,6
0.50221354,0,3642,2427,6
0.50126517,1,3642,3640,6
0.5035584,1,3642,3641,6
0.5024214,1,3642,3644,6
0.49705723,0,3642,3647,6
0.5036054,1,3644,3641,6
0.5026667,1,3644,3642,6
0.5039227,1,3644,3648,6
0.49990663,0,3644,7179,6
0.5002846,0,3645,3641,6
0.5031953,0,3646,3641,6
0.49967358,0,3647,3642,6
0.50322473,1,3648,3644,6
0.4973824,0,7173,7175,6
0.49856046,0,7173,7179,6
0.49683383,0,7175,7173,6
0.49611542,0,7175,7179,6
0.50101554,0,7179,3644,6
0.49848002,0,7179,7173,6
0.49902487,0,7179,7175,6
0.4970525,0,3839,8937,7
0.50067943,1,8933,8934,7
0.5027754,1,8933,8935,7
0.49763858,0,8933,8936,7
0.50090456,1,8934,8933,7
0.5014924,1,8934,8937,7
0.49988374,0,8934,8938,7
0.50371075,1,8934,8939,7
0.50166035,1,8935,8933,7
0.5014065,1,8935,8937,7
0.49591908,1,8935,8940,7
0.49931702,0,8936,8933,7
0.5011653,0,8937,3839,7
0.5000466,1,8937,8934,7
0.5028024,1,8937,8935,7
0.49973693,1,8937,8940,7
0.4982153,0,8937,8941,7
0.50115854,0,8938,8934,7
0.49708384,0,8938,10188,7
0.49750635,0,8938,12091,7
0.50355977,1,8939,8934,7
0.50499535,1,8940,8935,7
0.49892122,1,8940,8937,7
0.49576414,0,8941,8937,7
0.4946783,0,10188,8938,7
0.49861744,0,12091,8938,7
0.49519476,0,8138,11368,8
0.50291306,1,11364,11365,8
0.5051374,1,11364,11366,8
0.50479335,1,11365,11364,8
0.5028628,1,11365,11368,8
0.5016605,1,11366,11364,8
0.504051,1,11366,11368,8
0.50314116,1,11366,11373,8
0.49754438,0,11366,11374,8
0.49379924,0,11366,11375,8
0.49549434,0,11366,11376,8
0.49840057,0,11366,11377,8
0.50097233,0,11368,8138,8
0.49798512,1,11368,11365,8
0.5026723,1,11368,11366,8
0.49954057,1,11368,11373,8
0.5009907,1,11373,11366,8
0.5025955,1,11373,11368,8
0.50428164,1,11373,11378,8
0.4939936,0,11374,11366,8
0.50092524,0,11375,11366,8
0.504264,0,11376,11366,8
0.4968525,0,11377,11366,8
0.49729642,1,11378,11373,8
0.49813208,0,1403,4970,9
0.5009373,0,1956,4978,9
0.5026339,0,3502,4970,9
0.5039395,1,4968,4969,9
0.5002271,1,4968,4970,9
0.50141287,1,4969,4968,9
0.5001268,1,4969,4972,9
0.4985792,0,4970,1403,9
0.49978206,0,4970,3502,9
0.5009638,1,4970,4968,9
0.5022918,1,4970,4972,9
0.4945561,1,4970,4973,9
0.49770376,0,4970,4974,9
0.49814168,0,4970,4975,9
0.4958732,0,4970,8761,9
0.50204337,1,4972,4969,9
0.50421995,1,4972,4970,9
0.5008565,1,4972,4973,9
0.4955165,0,4972,4976,9
0.49725828,1,4973,4970,9
0.4987745,1,4973,4972,9
0.50089437,1,4973,4977,9
0.5035397,0,4973,4978,9
0.49406913,0,4974,4970,9
0.49773642,0,4975,4970,9
0.49682134,0,4976,4972,9
0.50197417,1,4977,4973,9
0.4985923,0,4978,1956,9
0.49965078,0,4978,4973,9
0.49985912,0,8761,4970,9
0.49139974,1,2333,2334,10
0.5019282,1,2333,2335,10
0.5010232,0,2333,2744,10
0.50135756,1,2334,2333,10
0.50363606,1,2334,2336,10
0.501831,1,2334,2337,10
0.49604225,0,2334,7986,10
0.50327563,1,2335,2333,10
0.50032926,1,2335,2336,10
0.50298995,1,2335,2338,10
0.5029399,1,2336,2334,10
0.50129837,1,2336,2335,10
0.5017207,1,2336,2338,10
0.49644077,0,2336,2339,10
0.49793622,0,2336,4887,10
0.49946657,0,2336,8474,10
0.49453142,0,2336,8572,10
0.49817485,1,2337,2334,10
0.50405926,1,2338,2335,10
0.5002255,1,2338,2336,10
0.50048095,0,2339,2336,10
0.4988782,0,2744,2333,10
0.5024578,0,4887,2336,10
0.50059086,0,7982,7986,10
0.501481,0,7983,7986,10
0.5014433,0,7983,7987,10
0.49581683,0,7986,2334,10
0.497803,0,7986,7982,10
0.4993404,0,7986,7983,10
0.5039402,0,7986,7987,10
0.49554685,0,7986,7988,10
0.49859348,0,7987,7983,10
0.5010249,0,7987,7986,10
0.49869758,0,7988,7986,10
0.49660918,0,8474,2336,10
0.49656785,0,8572,2336,10
0.4947702,0,2313,2367,11
0.50010705,1,2363,2364,11
0.5007954,1,2363,2365,11
0.50098026,0,2363,2366,11
0.50103796,0,2363,2801,11
0.50066555,1,2364,2363,11
0.5003538,1,2364,2367,11
0.5026542,0,2364,2368,11
0.5045626,1,2364,2369,11
0.5016796,0,2364,5934,11
0.5028007,1,2365,2363,11
0.49842414,1,2365,2367,11
0.500293,1,2365,2370,11
0.5004417,0,2366,2363,11
0.5014236,0,2367,2313,11
0.50114816,1,2367,2364,11
0.5027506,1,2367,2365,11
0.50093514,1,2367,2370,11
0.5069709,0,2367,2372,11
0.5007108,0,2367,6781,11
0.49265593,0,2368,2364,11
0.49754366,0,2368,2719,11
0.5020632,1,2369,2364,11
0.50005114,1,2370,2365,11
0.50089854,1,2370,2367,11
0.50207144,0,2372,2367,11
0.50357896,0,2719,2368,11
0.4910749,0,2801,2363,11
0.49887338,0,5932,5934,11
0.50248295,0,5933,5934,11
0.50259554,0,5933,5936,11
0.49673903,0,5934,2364,11
0.49345967,0,5934,5932,11
0.49721253,0,5934,5933,11
0.5053549,0,5934,5936,11
0.4997716,0,5936,5933,11
0.496627,0,5936,5934,11
0.5013923,0,6781,2367,11
0.49613953,1,1275,1276,12
0.50435287,1,1275,1277,12
0.49986157,0,1275,1278,12
0.49512362,1,1276,1275,12
0.50136185,1,1276,1279,12
0.50010574,1,1276,1280,12
0.49898058,1,1277,1275,12
0.5022504,1,1277,1279,12
0.50028205,1,1277,1281,12
0.5009217,0,1278,1275,12
0.50212675,1,1279,1276,12
0.5037667,1,1279,1277,12
0.5021737,1,1279,1281,12
0.4984229,0,1279,9838,12
0.4958039,1,1280,1276,12
0.5040203,1,1281,1277,12
0.50491136,1,1281,1279,12
0.49765983,0,9838,1279,12
0.4951071,0,4316,7178,13
0.50242317,0,5284,5288,13
0.5016752,0,5288,5284,13
0.49415156,0,5288,7172,13
0.5029887,0,5456,7175,13
0.49878073,1,7171,7172,13
0.49640357,1,7171,7173,13
0.49824473,0,7171,7174,13
0.4999037,0,7171,12901,13
0.49351344,0,7172,5288,13
0.49725804,1,7172,7171,13
0.50062096,1,7172,7175,13
0.50093746,1,7172,7176,13
0.49966538,0,7172,7177,13
0.49797866,0,7172,7178,13
0.5024435,1,7173,7171,13
0.5052479,1,7173,7175,13
0.5011664,1,7173,7179,13
0.49939954,0,7174,7171,13
0.49669346,0,7175,5456,13
0.50084955,1,7175,7172,13
0.50226563,1,7175,7173,13
0.50502515,1,7175,7179,13
0.5039458,1,7176,7172,13
0.50122833,0,7177,7172,13
0.4963462,0,7178,4316,13
0.4994864,0,7178,7172,13
0.5011381,1,7179,7173,13
0.50181025,1,7179,7175,13
0.49618107,0,12901,7171,13
0.49680582,0,4551,7885,14
0.50044465,1,7883,7884,14
0.49861816,1,7883,7885,14
0.50317687,1,7884,7883,14
0.49732715,1,7884,7886,14
0.50391054,0,7885,4551,14
0.5030936,1,7885,7883,14
0.5037298,1,7885,7886,14
0.5009153,1,7885,7892,14
0.4995686,1,7886,7884,14
0.49781707,1,7886,7885,14
0.5011488,1,7886,7892,14
0.4991134,0,7886,7893,14
0.4997299,0,7886,7894,14
0.49750796,0,7886,7895,14
0.49441624,0,7886,7896,14
0.50388354,1,7892,7885,14
0.5017425,1,7892,7886,14
0.50182015,1,7892,7897,14
0.50184053,0,7893,7886,14
0.4977945,0,7894,7886,14
0.4973107,0,7895,7886,14
0.50470454,0,7896,7886,14
0.50134873,1,7897,7892,14
0.5031951,1,886,887,15
0.50107706,1,886,888,15
0.505579,1,886,889,15
0.4980985,1,887,886,15
0.50317556,1,887,890,15
0.49998367,0,887,891,15
0.49826956,0,887,892,15
0.4968655,0,887,893,15
0.50236714,0,887,4164,15
0.5018541,0,887,10494,15
0.50046766,1,888,886,15
0.49501818,1,888,890,15
0.50027984,1,888,894,15
0.50077486,0,888,895,15
0.504823,0,888,896,15
0.49377656,0,888,1874,15
0.5028974,1,889,886,15
0.5013385,1,890,887,15
0.5015325,1,890,888,15
0.50153136,1,890,894,15
0.5037104,0,891,887,15
0.5016357,0,892,887,15
0.49850163,0,893,887,15
0.4962958,1,894,888,15
0.5010725,1,894,890,15
0.501839,0,895,888,15
0.4963127,0,896,888,15
0.49919426,0,1874,888,15
0.49849406,0,4164,887,15
0.49736714,0,10494,887,15
0.5019759,0,447,638,16
0.5016972,1,635,636,16
0.4992979,1,635,637,16
0.50186443,1,636,635,16
0.50053906,1,636,638,16
0.5027098,1,636,639,16
0.49784875,0,636,640,16
0.5016335,1,637,635,16
0.494418,1,637,638,16
0.49594817,1,637,641,16
0.4951594,0,638,447,16
0.5008371,1,638,636,16
0.50025314,1,638,637,16
0.4951011,1,638,641,16
0.5047251,0,638,643,16
0.49727044,0,638,644,16
0.50028735,1,639,636,16
0.49741066,0,640,636,16
0.49851513,0,640,8317,16
0.5005692,1,641,637,16
0.5026699,1,641,638,16
0.49898094,0,643,638,16
0.49775824,0,644,638,16
0.49889132,0,8317,640,16
0.49721584,0,4278,6532,17
0.50194365,0,6461,6538,17
0.5010438,1,6530,6531,17
0.50150365,1,6530,6532,17
0.500544,1,6531,6530,17
0.503083,1,6531,6538,17
0.50291854,0,6532,4278,17
0.5011812,1,6532,6530,17
0.50159925,1,6532,6538,17
0.49830619,1,6532,6540,17
0.49852344,0,6532,6541,17
0.49871916,0,6532,7075,17
0.49983746,0,6538,6461,17
0.50133544,1,6538,6531,17
0.49713346,1,6538,6532,17
0.5006995,1,6538,6540,17
0.50146174,1,6540,6532,17
0.5029655,1,6540,6538,17
0.5019332,1,6540,6542,17
0.5011129,0,6541,6532,17
0.4922305,1,6542,6540,17
0.49687856,0,7075,6532,17
0.5035646,0,3839,8937,18
0.5015635,1,8933,8934,18
0.49708432,1,8933,8935,18
0.49697652,0,8933,8936,18
0.5043827,1,8934,8933,18
0.50152266,1,8934,8937,18
0.5003936,0,8934,8938,18
0.5085264,1,8934,8939,18
0.49854696,1,8935,8933,18
0.50099254,1,8935,8937,18
0.5059304,1,8935,8940,18
0.49838826,0,8936,8933,18
0.49892586,0,8937,3839,18
0.50536525,1,8937,8934,18
0.4979335,1,8937,8935,18
0.50302243,1,8937,8940,18
0.49838346,0,8937,8941,18
0.5015459,0,8938,8934,18
0.49924678,0,8938,10188,18
0.5028984,0,8938,12091,18
0.50710315,1,8939,8934,18
0.5028757,1,8940,8935,18
0.50389826,1,8940,8937,18
0.4983852,0,8941,8937,18
0.5000659,0,10188,8938,18
0.49606887,0,12091,8938,18
0.49889272,0,3124,8357,19
0.49806017,1,8352,8353,19
0.50021434,1,8352,8354,19
0.49878976,0,8352,8355,19
0.50031185,0,8352,8356,19
0.5055687,1,8353,8352,19
0.5045278,1,8353,8357,19
0.4981304,1,8353,8358,19
0.5009223,0,8353,8359,19
0.50023067,1,8354,8352,19
0.49415255,1,8354,8357,19
0.5038258,1,8354,8360,19
0.4963461,0,8355,8352,19
0.49697736,0,8356,8352,19
0.49853754,0,8357,3124,19
0.5021704,1,8357,8353,19
0.5028058,1,8357,8354,19
0.50408113,1,8357,8360,19
0.5025459,1,8358,8353,19
0.49966508,0,8359,8353,19
0.50048554,0,8359,12881,19
0.5032424,1,8360,8354,19
0.5026829,1,8360,8357,19
0.50250363,0,12881,8359,19
0.49969667,0,9149,10010,20
0.50052565,0,9460,10007,20
0.4990048,1,10006,10007,20
0.50170654,1,10006,10008,20
0.500581,1,10006,10009,20
0.50081575,0,10006,10010,20
0.49614438,0,10007,9460,20
0.50318795,1,10007,10006,20
0.50009704,1,10007,10011,20
0.4959512,0,10007,10012,20
0.49899435,0,10007,10013,20
0.5012183,1,10008,10006,20
0.50456923,1,10008,10011,20
0.5041504,1,10008,10014,20
0.49886248,0,10008,10015,20
0.5022101,0,10008,10016,20
0.49576327,0,10008,11561,20
0.49684843,1,10009,10006,20
0.4963375,0,10010,9149,20
0.49475595,0,10010,10006,20
0.5036113,1,10011,10007,20
0.5011971,1,10011,10008,20
0.50148445,1,10011,10014,20
0.50119215,0,10012,10007,20
0.49655998,0,10013,10007,20
0.5032474,1,10014,10008,20
0.49362049,1,10014,10011,20
0.5005052,0,10015,10008,20
0.49637598,0,10016,10008,20
0.5030526,0,11561,10008,20
0.4994815,0,2165,11857,21
0.4981619,0,10401,11858,21
0.49908435,1,11853,11854,21
0.4988957,1,11853,11855,21
0.5033455,1,11853,11856,21
0.501593,0,11853,11857,21
0.4947894,0,11853,11858,21
0.503454,1,11854,11853,21
0.50230074,1,11854,11859,21
0.49771217,1,11855,11853,21
0.5025026,1,11855,11859,21
0.4988792,1,11855,11860,21
0.504688,1,11856,11853,21
0.4973898,0,11857,2165,21
0.50612366,0,11857,11853,21
0.49988273,0,11858,10401,21
0.5032795,0,11858,11853,21
0.5012022,1,11859,11854,21
0.5027581,1,11859,11855,21
0.50086284,1,11859,11860,21
0.50433373,1,11860,11855,21
0.50337374,1,11860,11859,21
0.498778,0,2742,4771,22
0.5017546,1,4762,4763,22
0.50224376,1,4762,4764,22
0.50211954,1,4763,4762,22
0.5008395,1,4763,4771,22
0.50109965,1,4764,4762,22
0.49678892,1,4764,4771,22
0.5019536,1,4764,4772,22
0.49946937,0,4764,4773,22
0.49482453,0,4771,2742,22
0.4981968,1,4771,4763,22
0.5026434,1,4771,4764,22
0.49944776,1,4771,4772,22
0.5051636,1,4772,4764,22
0.5020016,1,4772,4771,22
0.50109583,1,4772,4774,22
0.5014012,0,4773,4764,22
0.5035028,1,4774,4772,22
0.50156254,1,66,67,23
0.50399196,1,66,68,23
0.5001224,1,67,66,23
0.50250816,1,67,70,23
0.5031536,1,68,66,23
0.5011665,1,68,70,23
0.5004239,1,68,73,23
0.49784178,0,68,74,23
0.50311285,0,68,75,23
0.49815753,0,68,3370,23
0.49495807,0,68,6978,23
0.50199175,0,68,9164,23
0.50865394,0,68,10924,23
0.5006119,1,70,67,23
0.5004987,1,70,68,23
0.5030024,1,70,73,23
0.5018807,0,70,6767,23
0.5017511,1,73,68,23
0.50291497,1,73,70,23
0.49722078,0,73,76,23
0.5012661,1,73,77,23
0.49809635,0,73,6562,23
0.49399638,0,74,68,23
0.4981994,0,75,68,23
0.4990193,0,76,73,23
0.49962008,0,76,5580,23
0.50107753,1,77,73,23
0.5013742,0,3370,68,23
0.5024399,0,4514,6562,23
0.5022151,0,5580,76,23
0.49796423,0,6561,6562,23
0.5017918,0,6562,73,23
0.49756515,0,6562,4514,23
0.49784893,0,6562,6561,23
0.4983438,0,6562,6566,23
0.4983603,0,6562,6567,23
0.50292987,0,6562,8696,23
0.5025884,0,6566,6562,23
0.49706286,0,6567,6562,23
0.49705192,0,6767,70,23
0.49672005,0,6978,68,23
0.49589446,0,8696,6562,23
0.4974811,0,9164,68,23
0.5023016,0,10924,68,23
0.5025278,1,6715,6716,24
0.5047523,1,6715,6717,24
0.4980526,0,6715,6718,24
0.5015602,1,6715,6719,24
0.5002508,1,6716,6715,24
0.50117755,1,6716,6720,24
0.49997997,0,6716,6721,24
0.5022246,1,6717,6715,24
0.50003386,1,6717,6720,24
0.495981,1,6717,6722,24
0.49308866,0,6717,6723,24
0.49556938,0,6718,6715,24
0.5032168,0,6718,12894,24
0.50497115,1,6719,6715,24
0.5030223,1,6720,6716,24
0.50104445,1,6720,6717,24
0.49986902,1,6720,6722,24
0.49776876,0,6721,6716,24
0.5015951,1,6722,6717,24
0.50579995,1,6722,6720,24
0.5058283,0,6723,6717,24
0.50299156,0,12894,6718,24
