Source,Explainer,Probability,P1,P2,Run
Texas,Beta,0.48234078,15,22,1
Texas,Beta,0.50673074,15,165,1
Texas,Beta,0.47092232,15,16,1
Texas,Beta,0.502658,15,15,1
Texas,Beta,0.49351972,15,65,1
Texas,Beta,0.54310226,92,15,1
Texas,Beta,0.5488416,20,115,1
Texas,Beta,0.474321,20,16,1
Texas,Beta,0.5072159,20,15,1
Texas,Beta,0.4955465,20,5,1
Texas,Beta,0.48256359,174,15,1
Texas,Beta,0.5313613,75,116,1
Texas,Beta,0.50404817,41,84,1
Texas,Beta,0.5047495,41,104,1
Texas,Beta,0.5152809,41,118,1
Texas,Beta,0.4889392,41,66,1
Texas,Beta,0.4971435,162,66,1
Texas,Beta,0.5179404,162,29,1
Texas,Beta,0.59959865,101,5,1
Texas,Beta,0.54535466,29,97,1
Texas,Beta,0.5292468,29,17,1
Texas,Beta,0.5383035,29,162,1
Texas,Beta,0.4267953,102,58,1
Texas,Beta,0.4290332,102,66,1
Texas,Beta,0.43018666,102,102,1
Texas,Beta,0.53676915,88,102,1
Texas,Beta,0.5700665,130,24,1
Texas,Beta,0.47978556,81,58,1
Texas,Beta,0.48366478,56,84,2
Texas,Beta,0.5375022,56,39,2
Texas,Beta,0.5227867,56,9,2
Texas,Beta,0.44605294,56,77,2
Texas,Beta,0.5132438,56,89,2
Texas,Beta,0.52429223,56,61,2
Texas,Beta,0.4416351,56,125,2
Texas,Beta,0.49462846,56,94,2
Texas,Beta,0.5287939,56,64,2
Texas,Beta,0.53394496,56,52,2
Texas,Beta,0.44835,56,27,2
Texas,Beta,0.55685085,56,112,2
Texas,Beta,0.47675392,56,21,2
Texas,Beta,0.5142978,56,154,2
Texas,Beta,0.47815338,56,31,2
Texas,Beta,0.4956315,56,109,2
Texas,Beta,0.4672307,56,57,2
Texas,Beta,0.4861802,56,59,2
Texas,Beta,0.4760126,56,22,2
Texas,Beta,0.50848156,56,90,2
Texas,Beta,0.43146265,56,68,2
Texas,Beta,0.4978676,56,91,2
Texas,Beta,0.5203091,56,63,2
Texas,Beta,0.50231624,56,85,2
Texas,Beta,0.50726396,56,116,2
Texas,Beta,0.49535263,56,32,2
Texas,Beta,0.48835048,56,143,2
Texas,Beta,0.47411108,56,181,2
Texas,Beta,0.47450498,56,54,2
Texas,Beta,0.5433445,56,69,2
Texas,Beta,0.4589336,56,3,2
Texas,Beta,0.45337865,56,139,2
Texas,Beta,0.48568925,56,104,2
Texas,Beta,0.49988627,56,128,2
Texas,Beta,0.51500964,56,137,2
Texas,Beta,0.56099755,56,172,2
Texas,Beta,0.48321417,56,93,2
Texas,Beta,0.51647586,56,179,2
Texas,Beta,0.5051718,56,132,2
Texas,Beta,0.522117,56,134,2
Texas,Beta,0.52873176,56,178,2
Texas,Beta,0.53769124,56,144,2
Texas,Beta,0.53695124,56,74,2
Texas,Beta,0.4628292,56,46,2
Texas,Beta,0.502452,56,11,2
Texas,Beta,0.4976802,56,80,2
Texas,Beta,0.49353656,56,124,2
Texas,Beta,0.5469343,56,135,2
Texas,Beta,0.541026,56,97,2
Texas,Beta,0.52680135,56,98,2
Texas,Beta,0.561665,56,79,2
Texas,Beta,0.53568524,56,23,2
Texas,Beta,0.5008283,56,118,2
Texas,Beta,0.4903292,56,167,2
Texas,Beta,0.5489583,56,131,2
Texas,Beta,0.47502387,56,153,2
Texas,Beta,0.54739934,56,33,2
Texas,Beta,0.46192148,56,149,2
Texas,Beta,0.52423674,56,161,2
Texas,Beta,0.49687994,56,127,2
Texas,Beta,0.48838407,56,34,2
Texas,Beta,0.52625495,56,136,2
Texas,Beta,0.51219577,56,169,2
Texas,Beta,0.48568168,56,150,2
Texas,Beta,0.47496387,56,62,2
Texas,Beta,0.4788292,56,26,2
Texas,Beta,0.5085739,56,82,2
Texas,Beta,0.5052119,56,12,2
Texas,Beta,0.4697248,56,47,2
Texas,Beta,0.504713,56,166,2
Texas,Beta,0.43273312,56,171,2
Texas,Beta,0.47354546,56,6,2
Texas,Beta,0.50623685,56,17,2
Texas,Beta,0.53206855,56,53,2
Texas,Beta,0.49862295,56,117,2
Texas,Beta,0.49523377,56,87,2
Texas,Beta,0.5100348,56,146,2
Texas,Beta,0.48939005,56,49,2
Texas,Beta,0.4765689,56,159,2
Texas,Beta,0.53208834,56,119,2
Texas,Beta,0.51568455,56,170,2
Texas,Beta,0.49165702,56,38,2
Texas,Beta,0.49895155,56,55,2
Texas,Beta,0.51205844,56,30,2
Texas,Beta,0.5426827,56,165,2
Texas,Beta,0.44674122,56,103,2
Texas,Beta,0.5502143,56,155,2
Texas,Beta,0.51996255,56,110,2
Texas,Beta,0.4845302,56,16,2
Texas,Beta,0.5127572,56,44,2
Texas,Beta,0.47864282,56,75,2
Texas,Beta,0.5688702,56,41,2
Texas,Beta,0.5144768,56,29,2
Texas,Beta,0.51032084,56,35,2
Texas,Beta,0.4990713,56,65,2
Texas,Beta,0.5137047,56,19,2
Texas,Beta,0.4552756,56,142,2
Texas,Beta,0.48530582,56,129,2
Texas,Beta,0.43230122,56,37,2
Texas,Beta,0.54174477,56,24,2
Texas,Beta,0.5096523,56,43,2
Texas,Beta,0.47249174,56,5,2
Texas,Beta,0.47655883,56,81,2
Texas,Beta,0.5118575,56,147,2
Texas,Beta,0.45996666,84,31,2
Texas,Beta,0.5158303,84,23,2
Texas,Beta,0.45641488,84,153,2
Texas,Beta,0.47867256,84,127,2
Texas,Beta,0.4709125,84,34,2
Texas,Beta,0.45719317,84,62,2
Texas,Beta,0.45061216,84,47,2
Texas,Beta,0.49256432,84,147,2
Texas,Beta,0.5166758,39,140,2
Texas,Beta,0.53025866,106,9,2
Texas,Beta,0.50115985,89,151,2
Texas,Beta,0.48378414,61,84,2
Texas,Beta,0.48181105,114,49,2
Texas,Beta,0.55061466,83,39,2
Texas,Beta,0.5116854,83,140,2
Texas,Beta,0.44428492,83,37,2
Texas,Beta,0.42465708,125,54,2
Texas,Beta,0.45508647,64,82,2
Texas,Beta,0.43124908,10,108,2
Texas,Beta,0.53507125,182,29,2
Texas,Beta,0.5541007,140,39,2
Texas,Beta,0.43475068,140,83,2
Texas,Beta,0.5248714,140,90,2
Texas,Beta,0.5293204,45,45,2
Texas,Beta,0.51554185,45,108,2
Texas,Beta,0.49687052,108,45,2
Texas,Beta,0.50142056,108,11,2
Texas,Beta,0.5089122,108,72,2
Texas,Beta,0.4934049,73,73,2
Texas,Beta,0.45843214,73,158,2
Texas,Beta,0.5024691,73,66,2
Texas,Beta,0.4972498,158,73,2
Texas,Beta,0.47460118,107,108,2
Texas,Beta,0.5039339,126,18,2
Texas,Beta,0.49953988,126,16,2
Texas,Beta,0.52907366,126,29,2
Texas,Beta,0.46121573,57,22,2
Texas,Beta,0.5365155,57,67,2
Texas,Beta,0.50081223,57,170,2
Texas,Beta,0.52747846,57,165,2
Texas,Beta,0.5049162,57,110,2
Texas,Beta,0.4813578,57,15,2
Texas,Beta,0.484656,57,65,2
Texas,Beta,0.51891917,59,159,2
Texas,Beta,0.5281167,59,16,2
Texas,Beta,0.50717294,120,140,2
Texas,Beta,0.4910663,120,156,2
Texas,Beta,0.4894209,156,156,2
Texas,Beta,0.48206064,99,94,2
Texas,Beta,0.49272823,99,132,2
Texas,Beta,0.54814637,99,79,2
Texas,Beta,0.5106,90,140,2
Texas,Beta,0.5196087,90,90,2
Texas,Beta,0.45790118,63,58,2
Texas,Beta,0.433694,175,175,2
Texas,Beta,0.4732831,85,16,2
Texas,Beta,0.5903027,111,85,2
Texas,Beta,0.42137066,0,58,2
Texas,Beta,0.39380333,0,121,2
Texas,Beta,0.50076663,141,116,2
Texas,Beta,0.498504,141,48,2
Texas,Beta,0.40499347,116,76,2
Texas,Beta,0.39819154,54,125,2
Texas,Beta,0.51294595,139,18,2
Texas,Beta,0.50409883,18,126,2
Texas,Beta,0.5545724,172,113,2
Texas,Beta,0.4526058,1,80,2
Texas,Beta,0.49872217,148,148,2
Texas,Beta,0.5122345,148,146,2
Texas,Beta,0.4801176,148,159,2
Texas,Beta,0.5654433,134,134,2
Texas,Beta,0.5083778,144,82,2
Texas,Beta,0.5117178,105,144,2
Texas,Beta,0.4570769,180,84,2
Texas,Beta,0.48552042,180,180,2
Texas,Beta,0.44172543,180,47,2
Texas,Beta,0.4734495,180,66,2
Texas,Beta,0.44016805,60,21,2
Texas,Beta,0.4478524,60,16,2
Texas,Beta,0.46148905,36,21,2
Texas,Beta,0.43482432,36,60,2
Texas,Beta,0.48734516,74,22,2
Texas,Beta,0.5159436,74,48,2
Texas,Beta,0.528393,46,95,2
Texas,Beta,0.47344428,4,164,2
Texas,Beta,0.51119125,4,66,2
Texas,Beta,0.5209065,4,146,2
Texas,Beta,0.566061,164,146,2
Texas,Beta,0.5428676,11,94,2
Texas,Beta,0.5309937,11,108,2
Texas,Beta,0.5533225,80,66,2
Texas,Beta,0.4499755,176,80,2
Texas,Beta,0.48833945,28,80,2
Texas,Beta,0.50110227,28,146,2
Texas,Beta,0.5070534,122,167,2
Texas,Beta,0.44290733,163,163,2
Texas,Beta,0.45520303,163,58,2
Texas,Beta,0.46431172,79,82,2
Texas,Beta,0.51194483,23,127,2
Texas,Beta,0.5257205,23,147,2
Texas,Beta,0.50680614,151,89,2
Texas,Beta,0.49351972,151,66,2
Texas,Beta,0.53583175,151,152,2
Texas,Beta,0.5215991,133,64,2
Texas,Beta,0.52154535,133,178,2
Texas,Beta,0.50097334,133,82,2
Texas,Beta,0.47612217,133,16,2
Texas,Beta,0.5031763,173,84,2
Texas,Beta,0.5105353,173,96,2
Texas,Beta,0.48271972,173,175,2
Texas,Beta,0.5676166,173,131,2
Texas,Beta,0.5178478,173,55,2
Texas,Beta,0.5130747,173,145,2
Texas,Beta,0.53053015,173,8,2
Texas,Beta,0.47978824,131,84,2
Texas,Beta,0.4918065,131,138,2
Texas,Beta,0.47948402,131,168,2
Texas,Beta,0.4937296,131,100,2
Texas,Beta,0.49674913,131,66,2
Texas,Beta,0.5345764,168,131,2
Texas,Beta,0.5572268,100,131,2
Texas,Beta,0.4803626,51,116,2
Texas,Beta,0.5141685,161,116,2
Texas,Beta,0.4660718,2,8,2
Texas,Beta,0.47587964,127,84,2
Texas,Beta,0.4706804,127,31,2
Texas,Beta,0.52868855,127,23,2
Texas,Beta,0.46782887,127,153,2
Texas,Beta,0.46822736,127,62,2
Texas,Beta,0.4262478,127,171,2
Texas,Beta,0.49136102,127,55,2
Texas,Beta,0.47876313,127,129,2
Texas,Beta,0.48407128,34,84,2
Texas,Beta,0.48955062,34,34,2
Texas,Beta,0.5003954,34,66,2
Texas,Beta,0.48168555,42,93,2
Texas,Beta,0.48878178,42,34,2
Texas,Beta,0.42960337,7,14,2
Texas,Beta,0.43824288,7,34,2
Texas,Beta,0.5131373,78,34,2
Texas,Beta,0.53272736,78,146,2
Texas,Beta,0.45740312,50,68,2
Texas,Beta,0.516343,50,34,2
Texas,Beta,0.51285386,50,150,2
Texas,Beta,0.49911347,58,163,2
Texas,Beta,0.573956,58,119,2
Texas,Beta,0.5201755,58,13,2
Texas,Beta,0.552869,58,102,2
Texas,Beta,0.55028147,58,88,2
Texas,Beta,0.48982257,67,67,2
Texas,Beta,0.50634694,177,84,2
Texas,Beta,0.50484866,177,156,2
Texas,Beta,0.5118596,177,167,2
Texas,Beta,0.5176488,82,64,2
Texas,Beta,0.52700084,82,144,2
Texas,Beta,0.5504165,82,79,2
Texas,Beta,0.45718652,82,133,2
Texas,Beta,0.48125672,47,84,2
Texas,Beta,0.5091813,47,180,2
Texas,Beta,0.50858724,95,157,2
Texas,Beta,0.47296664,95,46,2
Texas,Beta,0.5110874,95,95,2
Texas,Beta,0.5106312,95,66,2
Texas,Beta,0.48063955,95,76,2
Texas,Beta,0.36966875,66,86,2
Texas,Beta,0.46353683,72,108,2
Texas,Beta,0.48204035,171,84,2
Texas,Beta,0.49829215,171,66,2
Texas,Beta,0.52612853,171,113,2
Texas,Beta,0.4714774,171,6,2
Texas,Beta,0.48502055,171,129,2
Texas,Beta,0.53645533,17,29,2
Texas,Beta,0.4582208,86,86,2
Texas,Beta,0.50003344,53,71,2
Texas,Beta,0.50100005,117,146,2
Texas,Beta,0.5392495,87,116,2
Texas,Beta,0.5185074,159,59,2
Texas,Beta,0.51828635,159,150,2
Texas,Beta,0.54462224,159,44,2
Texas,Beta,0.4065082,119,58,2
Texas,Beta,0.46271738,55,116,2
Texas,Beta,0.5045778,30,146,2
Texas,Beta,0.4719746,30,159,2
Texas,Beta,0.4937976,25,84,2
Texas,Beta,0.49955446,25,167,2
Texas,Beta,0.50870895,145,168,2
Texas,Beta,0.53957886,160,116,2
Texas,Beta,0.58752114,40,24,2
Texas,Beta,0.4615159,13,58,2
Texas,Beta,0.47163364,13,13,2
Texas,Beta,0.47044522,123,16,2
Texas,Beta,0.49292657,44,159,2
Texas,Beta,0.5193264,70,147,2
Texas,Beta,0.48990402,15,22,2
Texas,Beta,0.55589753,15,165,2
Texas,Beta,0.4990127,15,16,2
Texas,Beta,0.5101506,15,15,2
Texas,Beta,0.51240367,15,65,2
Texas,Beta,0.50589436,92,15,2
Texas,Beta,0.50244504,20,115,2
Texas,Beta,0.46640962,20,16,2
Texas,Beta,0.47716606,20,15,2
Texas,Beta,0.45386004,20,5,2
Texas,Beta,0.5019825,174,15,2
Texas,Beta,0.5262584,75,116,2
Texas,Beta,0.49790952,41,84,2
Texas,Beta,0.49942306,41,104,2
Texas,Beta,0.51550436,41,118,2
Texas,Beta,0.5144259,41,66,2
Texas,Beta,0.49269962,162,66,2
Texas,Beta,0.50632584,162,29,2
Texas,Beta,0.49156386,101,5,2
Texas,Beta,0.5091902,29,97,2
Texas,Beta,0.47399932,29,17,2
Texas,Beta,0.45637318,29,162,2
Texas,Beta,0.45458505,102,58,2
Texas,Beta,0.48652983,102,66,2
Texas,Beta,0.4963054,102,102,2
Texas,Beta,0.5204466,88,102,2
Texas,Beta,0.5971799,130,24,2
Texas,Beta,0.43163544,81,58,2
Texas,Beta,0.5181121,56,84,3
Texas,Beta,0.52049655,56,39,3
Texas,Beta,0.4981836,56,9,3
Texas,Beta,0.5010842,56,77,3
Texas,Beta,0.56184334,56,89,3
Texas,Beta,0.49812597,56,61,3
Texas,Beta,0.46588302,56,125,3
Texas,Beta,0.5352665,56,94,3
Texas,Beta,0.46533966,56,64,3
Texas,Beta,0.56725067,56,52,3
Texas,Beta,0.5639799,56,27,3
Texas,Beta,0.49924645,56,112,3
Texas,Beta,0.49532944,56,21,3
Texas,Beta,0.59215045,56,154,3
Texas,Beta,0.47759962,56,31,3
Texas,Beta,0.5610526,56,109,3
Texas,Beta,0.43653482,56,57,3
Texas,Beta,0.51246405,56,59,3
Texas,Beta,0.5210454,56,22,3
Texas,Beta,0.51530564,56,90,3
Texas,Beta,0.46074444,56,68,3
Texas,Beta,0.57117915,56,91,3
Texas,Beta,0.48440498,56,63,3
Texas,Beta,0.4820667,56,85,3
Texas,Beta,0.49175605,56,116,3
Texas,Beta,0.5586797,56,32,3
Texas,Beta,0.57081395,56,143,3
Texas,Beta,0.5277118,56,181,3
Texas,Beta,0.49123427,56,54,3
Texas,Beta,0.559327,56,69,3
Texas,Beta,0.5037381,56,3,3
Texas,Beta,0.551478,56,139,3
Texas,Beta,0.5163369,56,104,3
Texas,Beta,0.5261501,56,128,3
Texas,Beta,0.49694386,56,137,3
Texas,Beta,0.50751394,56,172,3
Texas,Beta,0.5410674,56,93,3
Texas,Beta,0.5037458,56,179,3
Texas,Beta,0.52654755,56,132,3
Texas,Beta,0.52163297,56,134,3
Texas,Beta,0.51053536,56,178,3
Texas,Beta,0.5532583,56,144,3
Texas,Beta,0.50508255,56,74,3
Texas,Beta,0.52444756,56,46,3
Texas,Beta,0.5058407,56,11,3
Texas,Beta,0.52507174,56,80,3
Texas,Beta,0.6020639,56,124,3
Texas,Beta,0.495754,56,135,3
Texas,Beta,0.5394886,56,97,3
