Beta Probability,GT,P1,P2,Run,Idx,Acc,F1
0.52557087,1,4200,4199,0,4197,0.294117647,0.454545455
0.52218074,0,10288,4198,0,4197,0.294117647,0.454545455
0.46085083,0,3588,4479,0,4482,0.047619048,0.090909091
0.45410952,1,4474,4475,0,4482,0.047619048,0.090909091
0.48924574,1,4474,4476,0,4482,0.047619048,0.090909091
0.43421295,0,4474,4477,0,4482,0.047619048,0.090909091
0.46591935,0,4474,4478,0,4482,0.047619048,0.090909091
0.5626732,0,4474,8122,0,4482,0.047619048,0.090909091
0.4764582,1,4475,4474,0,4482,0.047619048,0.090909091
0.4653899,1,4475,4479,0,4482,0.047619048,0.090909091
0.48146972,1,4476,4474,0,4482,0.047619048,0.090909091
0.46824726,1,4476,4479,0,4482,0.047619048,0.090909091
0.4656015,1,4476,4480,0,4482,0.047619048,0.090909091
0.49027812,0,4476,4481,0,4482,0.047619048,0.090909091
0.6369107,1,4476,4482,0,4482,0.047619048,0.090909091
0.47751382,0,4477,4474,0,4482,0.047619048,0.090909091
0.46835962,0,4478,4474,0,4482,0.047619048,0.090909091
0.49044502,0,4479,3588,0,4482,0.047619048,0.090909091
0.46676666,1,4479,4475,0,4482,0.047619048,0.090909091
0.49415326,1,4479,4476,0,4482,0.047619048,0.090909091
0.48163936,1,4479,4480,0,4482,0.047619048,0.090909091
0.53829014,0,4479,4483,0,4482,0.047619048,0.090909091
0.54266226,0,4479,4484,0,4482,0.047619048,0.090909091
0.5171434,0,4479,4485,0,4482,0.047619048,0.090909091
0.49527442,1,4480,4476,0,4482,0.047619048,0.090909091
0.49374267,1,4480,4479,0,4482,0.047619048,0.090909091
0.49764234,0,4480,12223,0,4482,0.047619048,0.090909091
0.49710467,0,4481,4476,0,4482,0.047619048,0.090909091
0.45794165,0,4481,10650,0,4482,0.047619048,0.090909091
0.52091175,0,4481,11870,0,4482,0.047619048,0.090909091
0.45370796,1,4482,4476,0,4482,0.047619048,0.090909091
0.40486246,0,4483,4479,0,4482,0.047619048,0.090909091
0.45870468,0,4484,4479,0,4482,0.047619048,0.090909091
0.46054247,0,4485,4479,0,4482,0.047619048,0.090909091
0.53351563,0,8122,4474,0,4482,0.047619048,0.090909091
0.4820744,0,10650,4481,0,4482,0.047619048,0.090909091
0.55544126,0,11870,4481,0,4482,0.047619048,0.090909091
0.45476857,0,12223,4480,0,4482,0.047619048,0.090909091
0.4759984,1,5899,5900,0,5913,0.363636364,0.533333333
0.5039966,1,5899,5901,0,5913,0.363636364,0.533333333
0.5233991,1,5900,5899,0,5913,0.363636364,0.533333333
0.47037303,1,5900,5905,0,5913,0.363636364,0.533333333
0.5667708,1,5901,5899,0,5913,0.363636364,0.533333333
0.5077631,1,5901,5905,0,5913,0.363636364,0.533333333
0.5463509,1,5901,5908,0,5913,0.363636364,0.533333333
0.4544731,0,5901,5909,0,5913,0.363636364,0.533333333
0.5270992,1,5905,5900,0,5913,0.363636364,0.533333333
0.56137675,1,5905,5901,0,5913,0.363636364,0.533333333
0.5498144,1,5905,5908,0,5913,0.363636364,0.533333333
0.49799287,1,5908,5901,0,5913,0.363636364,0.533333333
0.4498623,1,5908,5905,0,5913,0.363636364,0.533333333
0.5365005,0,5908,5910,0,5913,0.363636364,0.533333333
0.4975703,0,5908,5911,0,5913,0.363636364,0.533333333
0.4342377,0,5908,5912,0,5913,0.363636364,0.533333333
0.45014936,1,5908,5913,0,5913,0.363636364,0.533333333
0.4134935,0,5908,9303,0,5913,0.363636364,0.533333333
0.49198306,0,5908,12182,0,5913,0.363636364,0.533333333
0.52928483,0,5909,5901,0,5913,0.363636364,0.533333333
0.39226806,0,5910,5908,0,5913,0.363636364,0.533333333
0.5009501,0,5911,5908,0,5913,0.363636364,0.533333333
0.49083593,0,5911,10820,0,5913,0.363636364,0.533333333
0.4609892,0,5911,12418,0,5913,0.363636364,0.533333333
0.419928,0,5912,5908,0,5913,0.363636364,0.533333333
0.4791851,1,5913,5908,0,5913,0.363636364,0.533333333
0.44335106,0,9297,9303,0,5913,0.363636364,0.533333333
0.52431464,0,9303,5908,0,5913,0.363636364,0.533333333
0.48081318,0,9303,9297,0,5913,0.363636364,0.533333333
0.4930283,0,10820,5911,0,5913,0.363636364,0.533333333
0.47066104,0,11688,12182,0,5913,0.363636364,0.533333333
0.58383644,0,12177,12182,0,5913,0.363636364,0.533333333
0.5040452,0,12182,5908,0,5913,0.363636364,0.533333333
0.47314945,0,12182,11688,0,5913,0.363636364,0.533333333
0.52684504,0,12182,12177,0,5913,0.363636364,0.533333333
0.52781653,0,12418,5911,0,5913,0.363636364,0.533333333
0.49473983,0,1348,6062,0,6067,0.263157895,0.416666667
0.48218042,0,3957,6061,0,6067,0.263157895,0.416666667
0.5553022,0,4045,6062,0,6067,0.263157895,0.416666667
0.5074414,0,5382,6062,0,6067,0.263157895,0.416666667
0.44027528,1,6060,6061,0,6067,0.263157895,0.416666667
0.4982792,1,6060,6062,0,6067,0.263157895,0.416666667
0.4672672,0,6061,3957,0,6067,0.263157895,0.416666667
0.49745739,1,6061,6060,0,6067,0.263157895,0.416666667
0.41294903,1,6061,6064,0,6067,0.263157895,0.416666667
0.48671177,0,6062,1348,0,6067,0.263157895,0.416666667
0.48891476,0,6062,4045,0,6067,0.263157895,0.416666667
0.45844185,0,6062,5382,0,6067,0.263157895,0.416666667
0.5193635,1,6062,6060,0,6067,0.263157895,0.416666667
0.43257993,1,6062,6064,0,6067,0.263157895,0.416666667
0.50566196,1,6062,6065,0,6067,0.263157895,0.416666667
0.41158086,0,6062,6066,0,6067,0.263157895,0.416666667
0.4611875,1,6064,6061,0,6067,0.263157895,0.416666667
0.51297677,1,6064,6062,0,6067,0.263157895,0.416666667
0.5509467,1,6064,6065,0,6067,0.263157895,0.416666667
0.57517856,1,6064,6067,0,6067,0.263157895,0.416666667
0.45755762,1,6065,6062,0,6067,0.263157895,0.416666667
0.41198784,1,6065,6064,0,6067,0.263157895,0.416666667
0.52158856,0,6065,6068,0,6067,0.263157895,0.416666667
0.5342952,0,6066,6062,0,6067,0.263157895,0.416666667
0.3974363,1,6067,6064,0,6067,0.263157895,0.416666667
0.5627226,0,6068,6065,0,6067,0.263157895,0.416666667
0.5998388,0,2863,6445,0,6446,0.3,0.461538462
0.50174814,1,6439,6440,0,6446,0.3,0.461538462
0.4974042,1,6439,6441,0,6446,0.3,0.461538462
0.50642514,0,6439,6442,0,6446,0.3,0.461538462
0.53230846,0,6439,12409,0,6446,0.3,0.461538462
0.44251597,1,6440,6439,0,6446,0.3,0.461538462
0.47497183,1,6440,6443,0,6446,0.3,0.461538462
0.47736192,1,6441,6439,0,6446,0.3,0.461538462
0.51376814,1,6441,6443,0,6446,0.3,0.461538462
0.57496816,1,6441,6445,0,6446,0.3,0.461538462
0.49203208,1,6441,6446,0,6446,0.3,0.461538462
0.5394564,0,6441,6447,0,6446,0.3,0.461538462
0.52824956,0,6442,6439,0,6446,0.3,0.461538462
0.51275367,1,6443,6440,0,6446,0.3,0.461538462
0.51565915,1,6443,6441,0,6446,0.3,0.461538462
0.5885895,1,6443,6445,0,6446,0.3,0.461538462
0.45408008,0,6445,2863,0,6446,0.3,0.461538462
0.46909478,1,6445,6441,0,6446,0.3,0.461538462
0.4790957,1,6445,6443,0,6446,0.3,0.461538462
0.4496358,1,6446,6441,0,6446,0.3,0.461538462
0.39509606,0,6447,6441,0,6446,0.3,0.461538462
0.50626266,0,12409,6439,0,6446,0.3,0.461538462
0.5998388,0,2863,6445,0,6447,0.368421053,0.538461538
0.50174814,1,6439,6440,0,6447,0.368421053,0.538461538
0.4974042,1,6439,6441,0,6447,0.368421053,0.538461538
0.50642514,0,6439,6442,0,6447,0.368421053,0.538461538
0.53230846,0,6439,12409,0,6447,0.368421053,0.538461538
0.44251597,1,6440,6439,0,6447,0.368421053,0.538461538
0.47497183,1,6440,6443,0,6447,0.368421053,0.538461538
0.47736192,1,6441,6439,0,6447,0.368421053,0.538461538
0.51376814,1,6441,6443,0,6447,0.368421053,0.538461538
0.57496816,1,6441,6445,0,6447,0.368421053,0.538461538
0.49203208,0,6441,6446,0,6447,0.368421053,0.538461538
0.5394564,1,6441,6447,0,6447,0.368421053,0.538461538
0.52824956,0,6442,6439,0,6447,0.368421053,0.538461538
0.51275367,1,6443,6440,0,6447,0.368421053,0.538461538
0.51565915,1,6443,6441,0,6447,0.368421053,0.538461538
0.5885895,1,6443,6445,0,6447,0.368421053,0.538461538
0.45408008,0,6445,2863,0,6447,0.368421053,0.538461538
0.46909478,1,6445,6441,0,6447,0.368421053,0.538461538
0.4790957,1,6445,6443,0,6447,0.368421053,0.538461538
0.4496358,0,6446,6441,0,6447,0.368421053,0.538461538
0.39509606,1,6447,6441,0,6447,0.368421053,0.538461538
0.50626266,0,12409,6439,0,6447,0.368421053,0.538461538
0.4796027,1,6753,6754,0,6756,0.529411765,0.692307692
0.5089524,1,6753,6755,0,6756,0.529411765,0.692307692
0.48956075,1,6753,6756,0,6756,0.529411765,0.692307692
0.47021693,0,6753,6757,0,6756,0.529411765,0.692307692
0.52583313,1,6754,6753,0,6756,0.529411765,0.692307692
0.53230476,1,6754,6758,0,6756,0.529411765,0.692307692
0.5402147,0,6754,8349,0,6756,0.529411765,0.692307692
0.5424577,1,6755,6753,0,6756,0.529411765,0.692307692
0.5448599,1,6755,6758,0,6756,0.529411765,0.692307692
0.4820059,1,6755,6759,0,6756,0.529411765,0.692307692
0.5235397,0,6755,12237,0,6756,0.529411765,0.692307692
0.40446946,1,6756,6753,0,6756,0.529411765,0.692307692
0.51064616,0,6757,6753,0,6756,0.529411765,0.692307692
0.4897035,0,6757,8826,0,6756,0.529411765,0.692307692
0.50044036,1,6758,6754,0,6756,0.529411765,0.692307692
0.5226032,1,6758,6755,0,6756,0.529411765,0.692307692
0.47321847,1,6758,6759,0,6756,0.529411765,0.692307692
0.51371944,1,6759,6755,0,6756,0.529411765,0.692307692
0.51072526,1,6759,6758,0,6756,0.529411765,0.692307692
0.49168238,0,8349,6754,0,6756,0.529411765,0.692307692
0.4794043,0,8826,6757,0,6756,0.529411765,0.692307692
0.47781572,0,12237,6755,0,6756,0.529411765,0.692307692
0.5501203,0,3247,7622,0,7624,0.47826087,0.647058823
0.5715516,1,7618,7619,0,7624,0.47826087,0.647058823
0.5215409,1,7618,7620,0,7624,0.47826087,0.647058823
0.4977937,0,7618,7621,0,7624,0.47826087,0.647058823
0.5840173,1,7619,7618,0,7624,0.47826087,0.647058823
0.5594219,1,7619,7622,0,7624,0.47826087,0.647058823
0.5963478,0,7619,7623,0,7624,0.47826087,0.647058823
0.5299417,1,7619,7624,0,7624,0.47826087,0.647058823
0.5238349,1,7620,7618,0,7624,0.47826087,0.647058823
0.5073136,1,7620,7622,0,7624,0.47826087,0.647058823
0.468886,1,7620,7625,0,7624,0.47826087,0.647058823
0.52866125,0,7621,7618,0,7624,0.47826087,0.647058823
0.5807383,0,7622,3247,0,7624,0.47826087,0.647058823
0.54077095,1,7622,7619,0,7624,0.47826087,0.647058823
0.48944813,1,7622,7620,0,7624,0.47826087,0.647058823
0.47059214,1,7622,7625,0,7624,0.47826087,0.647058823
0.5637131,0,7622,7628,0,7624,0.47826087,0.647058823
0.4254712,0,7622,7629,0,7624,0.47826087,0.647058823
0.5372112,0,7622,10594,0,7624,0.47826087,0.647058823
0.5128345,0,7623,7619,0,7624,0.47826087,0.647058823
0.47769615,0,7623,8556,0,7624,0.47826087,0.647058823
0.58742505,1,7624,7619,0,7624,0.47826087,0.647058823
0.5020722,1,7625,7620,0,7624,0.47826087,0.647058823
0.5260524,1,7625,7622,0,7624,0.47826087,0.647058823
0.5116763,0,7628,7622,0,7624,0.47826087,0.647058823
0.44425264,0,7629,7622,0,7624,0.47826087,0.647058823
0.4721402,0,8556,7623,0,7624,0.47826087,0.647058823
0.5080247,0,10594,7622,0,7624,0.47826087,0.647058823
0.4826205,0,6741,8454,0,8455,0.2,0.333333333
0.4099184,1,8451,8452,0,8455,0.2,0.333333333
0.44452626,1,8451,8453,0,8455,0.2,0.333333333
0.39565578,0,8451,8454,0,8455,0.2,0.333333333
0.43546593,1,8451,8455,0,8455,0.2,0.333333333
0.47337186,0,8451,8456,0,8455,0.2,0.333333333
0.5404394,1,8452,8451,0,8455,0.2,0.333333333
0.5035578,1,8452,8457,0,8455,0.2,0.333333333
0.498803,1,8453,8451,0,8455,0.2,0.333333333
0.45228902,1,8453,8457,0,8455,0.2,0.333333333
0.4689122,1,8453,8458,0,8455,0.2,0.333333333
0.5227438,0,8453,8459,0,8455,0.2,0.333333333
0.4649503,0,8453,8460,0,8455,0.2,0.333333333
0.5150424,0,8454,6741,0,8455,0.2,0.333333333
0.52781963,0,8454,8451,0,8455,0.2,0.333333333
0.52747196,1,8455,8451,0,8455,0.2,0.333333333
0.5287042,0,8456,8451,0,8455,0.2,0.333333333
0.47289628,1,8457,8452,0,8455,0.2,0.333333333
0.5166276,1,8457,8453,0,8455,0.2,0.333333333
0.49881783,1,8457,8458,0,8455,0.2,0.333333333
0.4220793,1,8458,8453,0,8455,0.2,0.333333333
0.407722,1,8458,8457,0,8455,0.2,0.333333333
0.5517373,0,8459,8453,0,8455,0.2,0.333333333
0.5124493,0,8460,8453,0,8455,0.2,0.333333333
