GNN Probability,GT,P1,P2,Run,Idx,Acc,F1
0.5014335,0,12679,1224,0,1229,0.444444444,0.615384615
0.5034582,1,2456,2457,0,2469,0.6,0.75
0.5009905,1,2456,2458,0,2469,0.6,0.75
0.50060403,1,2457,2456,0,2469,0.6,0.75
0.498836,1,2457,2464,0,2469,0.6,0.75
0.49661618,0,2457,2465,0,2469,0.6,0.75
0.4999544,0,2457,2466,0,2469,0.6,0.75
0.4949822,0,2457,7857,0,2469,0.6,0.75
0.49405447,0,2457,10271,0,2469,0.6,0.75
0.501249,1,2458,2456,0,2469,0.6,0.75
0.5027688,1,2458,2464,0,2469,0.6,0.75
0.5017241,1,2458,2467,0,2469,0.6,0.75
0.50033355,0,2458,2468,0,2469,0.6,0.75
0.49841782,0,2458,10485,0,2469,0.6,0.75
0.50380415,1,2464,2457,0,2469,0.6,0.75
0.5019459,1,2464,2458,0,2469,0.6,0.75
0.5054027,1,2464,2467,0,2469,0.6,0.75
0.50255024,1,2464,2469,0,2469,0.6,0.75
0.4942,0,2465,2457,0,2469,0.6,0.75
0.50464106,0,2466,2457,0,2469,0.6,0.75
0.5024812,1,2467,2458,0,2469,0.6,0.75
0.49905995,1,2467,2464,0,2469,0.6,0.75
0.49613765,0,2467,2470,0,2469,0.6,0.75
0.51006174,0,2467,2471,0,2469,0.6,0.75
0.4993421,0,2467,2472,0,2469,0.6,0.75
0.4990517,0,2468,2458,0,2469,0.6,0.75
0.5032396,1,2469,2464,0,2469,0.6,0.75
0.4990509,0,2470,2467,0,2469,0.6,0.75
0.4988557,0,2471,2467,0,2469,0.6,0.75
0.49997222,0,2472,2467,0,2469,0.6,0.75
0.5030852,0,7857,2457,0,2469,0.6,0.75
0.50285333,0,10271,2457,0,2469,0.6,0.75
0.5034654,0,10485,2458,0,2469,0.6,0.75
0.4995561,1,2744,2745,0,2750,0.4375,0.608695652
0.49535406,1,2744,2746,0,2750,0.4375,0.608695652
0.49974728,0,2744,2747,0,2750,0.4375,0.608695652
0.5036986,0,2744,2748,0,2750,0.4375,0.608695652
0.49828464,1,2745,2744,0,2750,0.4375,0.608695652
0.50362015,1,2745,2749,0,2750,0.4375,0.608695652
0.49461925,1,2745,2750,0,2750,0.4375,0.608695652
0.50001395,1,2746,2744,0,2750,0.4375,0.608695652
0.49776757,1,2746,2749,0,2750,0.4375,0.608695652
0.5023505,1,2746,2751,0,2750,0.4375,0.608695652
0.4987709,0,2747,2744,0,2750,0.4375,0.608695652
0.49669898,0,2748,2744,0,2750,0.4375,0.608695652
0.50145197,1,2749,2745,0,2750,0.4375,0.608695652
0.49913782,1,2749,2746,0,2750,0.4375,0.608695652
0.49901003,1,2749,2751,0,2750,0.4375,0.608695652
0.497976,0,2749,2754,0,2750,0.4375,0.608695652
0.505713,0,2749,2755,0,2750,0.4375,0.608695652
0.5045881,1,2750,2745,0,2750,0.4375,0.608695652
0.50215286,1,2751,2746,0,2750,0.4375,0.608695652
0.50365806,1,2751,2749,0,2750,0.4375,0.608695652
0.49919608,0,2754,2749,0,2750,0.4375,0.608695652
0.4977959,0,2755,2749,0,2750,0.4375,0.608695652
0.50091296,1,3218,3219,0,3223,0.2,0.333333333
0.49532697,1,3218,3220,0,3223,0.2,0.333333333
0.5009758,0,3218,3221,0,3223,0.2,0.333333333
0.5011431,0,3218,12466,0,3223,0.2,0.333333333
0.49385622,1,3219,3218,0,3223,0.2,0.333333333
0.501265,1,3219,3222,0,3223,0.2,0.333333333
0.49543428,1,3219,3223,0,3223,0.2,0.333333333
0.5070259,0,3219,9156,0,3223,0.2,0.333333333
0.49887905,1,3220,3218,0,3223,0.2,0.333333333
0.4955733,1,3220,3222,0,3223,0.2,0.333333333
0.4985388,1,3220,3224,0,3223,0.2,0.333333333
0.50073355,0,3221,3218,0,3223,0.2,0.333333333
0.49829623,1,3222,3219,0,3223,0.2,0.333333333
0.49653992,1,3222,3220,0,3223,0.2,0.333333333
0.5000161,1,3222,3224,0,3223,0.2,0.333333333
0.4958187,0,3222,7845,0,3223,0.2,0.333333333
0.49445564,1,3223,3219,0,3223,0.2,0.333333333
0.49991858,1,3224,3220,0,3223,0.2,0.333333333
0.5000669,1,3224,3222,0,3223,0.2,0.333333333
0.4901466,0,7845,3222,0,3223,0.2,0.333333333
0.497771,0,9155,9156,0,3223,0.2,0.333333333
0.4945354,0,9156,3219,0,3223,0.2,0.333333333
0.49363744,0,9156,9155,0,3223,0.2,0.333333333
0.4991124,0,9156,9158,0,3223,0.2,0.333333333
0.50007933,0,9158,9156,0,3223,0.2,0.333333333
0.5057919,0,12466,3218,0,3223,0.2,0.333333333
0.49330765,0,3698,5289,0,5294,0.333333333,0.5
0.50082153,0,5289,3698,0,5294,0.333333333,0.5
0.49874833,1,5289,5290,0,5294,0.333333333,0.5
0.5031231,1,5289,5291,0,5294,0.333333333,0.5
0.49891755,0,5289,8203,0,5294,0.333333333,0.5
0.49918637,1,5290,5289,0,5294,0.333333333,0.5
0.5025467,1,5290,5292,0,5294,0.333333333,0.5
0.49567994,1,5291,5289,0,5294,0.333333333,0.5
0.49836272,1,5291,5292,0,5294,0.333333333,0.5
0.50091445,1,5291,5293,0,5294,0.333333333,0.5
0.4920123,1,5291,5294,0,5294,0.333333333,0.5
0.49791446,0,5291,5295,0,5294,0.333333333,0.5
0.49810776,1,5292,5290,0,5294,0.333333333,0.5
0.49635026,1,5292,5291,0,5294,0.333333333,0.5
0.5050026,1,5292,5293,0,5294,0.333333333,0.5
0.50332344,0,5292,5296,0,5294,0.333333333,0.5
0.49792734,0,5292,5297,0,5294,0.333333333,0.5
0.49804845,0,5292,10167,0,5294,0.333333333,0.5
0.49749622,1,5293,5291,0,5294,0.333333333,0.5
0.5000007,1,5293,5292,0,5294,0.333333333,0.5
0.50423676,1,5294,5291,0,5294,0.333333333,0.5
0.4941526,0,5295,5291,0,5294,0.333333333,0.5
0.49947912,0,5296,5292,0,5294,0.333333333,0.5
0.49750134,0,5297,5292,0,5294,0.333333333,0.5
0.5034712,0,8203,5289,0,5294,0.333333333,0.5
0.502658,0,10167,5292,0,5294,0.333333333,0.5
0.49839905,1,5339,5340,0,5344,0.315789474,0.48
0.4980707,1,5339,5341,0,5344,0.315789474,0.48
0.49838743,0,5339,6177,0,5344,0.315789474,0.48
0.49663946,1,5340,5339,0,5344,0.315789474,0.48
0.50421846,1,5340,5342,0,5344,0.315789474,0.48
0.5008824,0,5340,5343,0,5344,0.315789474,0.48
0.50069815,1,5340,5344,0,5344,0.315789474,0.48
0.50428444,1,5341,5339,0,5344,0.315789474,0.48
0.50324494,1,5341,5342,0,5344,0.315789474,0.48
0.5018152,1,5341,5345,0,5344,0.315789474,0.48
0.49938256,1,5342,5340,0,5344,0.315789474,0.48
0.49817622,1,5342,5341,0,5344,0.315789474,0.48
0.49707943,1,5342,5345,0,5344,0.315789474,0.48
0.50035226,0,5342,5349,0,5344,0.315789474,0.48
0.4953678,0,5342,5750,0,5344,0.315789474,0.48
0.5028504,0,5342,12769,0,5344,0.315789474,0.48
0.49770024,0,5343,5340,0,5344,0.315789474,0.48
0.49866307,1,5344,5340,0,5344,0.315789474,0.48
0.497141,1,5345,5341,0,5344,0.315789474,0.48
0.50282353,1,5345,5342,0,5344,0.315789474,0.48
0.5071053,0,5349,5342,0,5344,0.315789474,0.48
0.494314,0,5750,5342,0,5344,0.315789474,0.48
0.4924319,0,6177,5339,0,5344,0.315789474,0.48
0.50240445,0,12769,5342,0,5344,0.315789474,0.48
0.49681205,0,4448,5660,0,5661,0.2,0.333333333
0.49781033,1,5658,5659,0,5661,0.2,0.333333333
0.4915383,1,5658,5660,0,5661,0.2,0.333333333
0.4975109,1,5658,5661,0,5661,0.2,0.333333333
0.49810842,1,5659,5658,0,5661,0.2,0.333333333
0.4982116,1,5659,5662,0,5661,0.2,0.333333333
0.5019882,0,5659,12431,0,5661,0.2,0.333333333
0.4995191,0,5660,4448,0,5661,0.2,0.333333333
0.5011482,1,5660,5658,0,5661,0.2,0.333333333
0.5000019,1,5660,5662,0,5661,0.2,0.333333333
0.49910253,1,5660,5663,0,5661,0.2,0.333333333
0.49514195,1,5661,5658,0,5661,0.2,0.333333333
0.50137925,1,5662,5659,0,5661,0.2,0.333333333
0.49363536,1,5662,5660,0,5661,0.2,0.333333333
0.4985641,1,5662,5663,0,5661,0.2,0.333333333
0.4992056,1,5663,5660,0,5661,0.2,0.333333333
0.49659196,1,5663,5662,0,5661,0.2,0.333333333
0.4993314,0,12431,5659,0,5661,0.2,0.333333333
0.49637145,0,1191,5705,0,5711,0.277777778,0.434782609
0.5047743,0,1924,5705,0,5711,0.277777778,0.434782609
0.4985975,0,5167,5173,0,5711,0.277777778,0.434782609
0.49356222,0,5173,5167,0,5711,0.277777778,0.434782609
0.49962217,0,5173,5708,0,5711,0.277777778,0.434782609
0.4934192,0,5375,5704,0,5711,0.277777778,0.434782609
0.49879852,0,5437,5705,0,5711,0.277777778,0.434782609
0.5093188,1,5702,5703,0,5711,0.277777778,0.434782609
0.5019184,1,5702,5704,0,5711,0.277777778,0.434782609
0.49759406,1,5703,5702,0,5711,0.277777778,0.434782609
0.50235647,1,5703,5705,0,5711,0.277777778,0.434782609
0.49821374,0,5704,5375,0,5711,0.277777778,0.434782609
0.49863106,1,5704,5702,0,5711,0.277777778,0.434782609
0.49598768,1,5704,5705,0,5711,0.277777778,0.434782609
0.49774706,1,5704,5708,0,5711,0.277777778,0.434782609
0.5010545,0,5705,1191,0,5711,0.277777778,0.434782609
0.4989147,0,5705,1924,0,5711,0.277777778,0.434782609
0.49950755,0,5705,5437,0,5711,0.277777778,0.434782609
0.49641857,1,5705,5703,0,5711,0.277777778,0.434782609
0.4968791,1,5705,5704,0,5711,0.277777778,0.434782609
0.5006342,1,5705,5708,0,5711,0.277777778,0.434782609
0.49929285,0,5705,5709,0,5711,0.277777778,0.434782609
0.4978731,0,5705,5710,0,5711,0.277777778,0.434782609
0.49877787,0,5708,5173,0,5711,0.277777778,0.434782609
0.5032404,1,5708,5704,0,5711,0.277777778,0.434782609
0.49945873,1,5708,5705,0,5711,0.277777778,0.434782609
0.49979028,1,5708,5711,0,5711,0.277777778,0.434782609
0.50265074,0,5709,5705,0,5711,0.277777778,0.434782609
0.50397193,0,5710,5705,0,5711,0.277777778,0.434782609
0.4950228,1,5711,5708,0,5711,0.277777778,0.434782609
0.4988277,0,276,6319,0,6327,0.285714286,0.444444444
0.49362546,0,4893,6319,0,6327,0.285714286,0.444444444
0.50587296,0,6319,276,0,6327,0.285714286,0.444444444
0.4985334,0,6319,4893,0,6327,0.285714286,0.444444444
0.49910772,1,6319,6320,0,6327,0.285714286,0.444444444
0.5061155,1,6319,6321,0,6327,0.285714286,0.444444444
0.50045496,0,6319,6322,0,6327,0.285714286,0.444444444
0.49606687,0,6319,6323,0,6327,0.285714286,0.444444444
0.50312555,0,6319,6324,0,6327,0.285714286,0.444444444
0.5034381,0,6319,6325,0,6327,0.285714286,0.444444444
0.4988124,0,6319,11458,0,6327,0.285714286,0.444444444
0.5009916,1,6320,6319,0,6327,0.285714286,0.444444444
0.50510603,1,6320,6326,0,6327,0.285714286,0.444444444
0.50479156,1,6320,6327,0,6327,0.285714286,0.444444444
0.49325418,1,6321,6319,0,6327,0.285714286,0.444444444
0.5016327,1,6321,6326,0,6327,0.285714286,0.444444444
0.4985337,1,6321,6328,0,6327,0.285714286,0.444444444
0.50560987,0,6322,6319,0,6327,0.285714286,0.444444444
0.50316477,0,6323,6319,0,6327,0.285714286,0.444444444
0.49731183,0,6324,6319,0,6327,0.285714286,0.444444444
0.50182056,0,6325,6319,0,6327,0.285714286,0.444444444
0.4983606,1,6326,6320,0,6327,0.285714286,0.444444444
0.4952845,1,6326,6321,0,6327,0.285714286,0.444444444
0.49571675,1,6326,6328,0,6327,0.285714286,0.444444444
0.497076,1,6327,6320,0,6327,0.285714286,0.444444444
0.49819592,1,6328,6321,0,6327,0.285714286,0.444444444
0.50177425,1,6328,6326,0,6327,0.285714286,0.444444444
0.49753326,0,11458,6319,0,6327,0.285714286,0.444444444
0.50429744,0,1491,6728,0,6726,0.321428571,0.486486486
0.5034574,0,1716,1719,0,6726,0.321428571,0.486486486
0.5019837,0,1719,1716,0,6726,0.321428571,0.486486486
0.50320154,0,1719,6722,0,6726,0.321428571,0.486486486
0.4983069,0,3905,6727,0,6726,0.321428571,0.486486486
0.50268203,0,4870,6719,0,6726,0.321428571,0.486486486
0.5023906,1,6716,6717,0,6726,0.321428571,0.486486486
0.49549064,1,6716,6718,0,6726,0.321428571,0.486486486
0.50518984,1,6717,6716,0,6726,0.321428571,0.486486486
0.5010749,1,6717,6719,0,6726,0.321428571,0.486486486
0.49955925,1,6718,6716,0,6726,0.321428571,0.486486486
0.502449,1,6718,6719,0,6726,0.321428571,0.486486486
0.5007519,1,6718,6722,0,6726,0.321428571,0.486486486
0.5029137,0,6718,6723,0,6726,0.321428571,0.486486486
0.50075096,0,6719,4870,0,6726,0.321428571,0.486486486
0.5009747,1,6719,6717,0,6726,0.321428571,0.486486486
0.49763858,1,6719,6718,0,6726,0.321428571,0.486486486
0.50045466,1,6719,6722,0,6726,0.321428571,0.486486486
0.50099057,0,6719,6724,0,6726,0.321428571,0.486486486
0.4997462,0,6719,6725,0,6726,0.321428571,0.486486486
0.5042004,0,6722,1719,0,6726,0.321428571,0.486486486
0.5020538,1,6722,6718,0,6726,0.321428571,0.486486486
0.49696934,1,6722,6719,0,6726,0.321428571,0.486486486
0.49769774,1,6722,6726,0,6726,0.321428571,0.486486486
0.5013843,0,6722,6727,0,6726,0.321428571,0.486486486
0.49988392,0,6722,6728,0,6726,0.321428571,0.486486486
0.49745998,0,6722,6729,0,6726,0.321428571,0.486486486
0.49469036,0,6723,6718,0,6726,0.321428571,0.486486486
0.49762312,0,6724,6719,0,6726,0.321428571,0.486486486
0.49971294,0,6725,6719,0,6726,0.321428571,0.486486486
0.50018936,1,6726,6722,0,6726,0.321428571,0.486486486
0.5001363,0,6727,3905,0,6726,0.321428571,0.486486486
0.50231695,0,6727,6722,0,6726,0.321428571,0.486486486
0.49629387,0,6728,1491,0,6726,0.321428571,0.486486486
0.49757907,0,6728,6722,0,6726,0.321428571,0.486486486
0.49951625,0,6729,6722,0,6726,0.321428571,0.486486486
0.50179243,0,6729,11023,0,6726,0.321428571,0.486486486
0.49867126,0,6729,11979,0,6726,0.321428571,0.486486486
0.4987612,0,11023,6729,0,6726,0.321428571,0.486486486
0.5022929,0,11979,6729,0,6726,0.321428571,0.486486486
0.49900657,1,8047,8048,0,8051,0.470588235,0.64
0.49588168,1,8047,8049,0,8051,0.470588235,0.64
0.49766517,0,8047,8050,0,8051,0.470588235,0.64
0.49523094,1,8047,8051,0,8051,0.470588235,0.64
0.49431565,1,8048,8047,0,8051,0.470588235,0.64
0.5009014,1,8048,8052,0,8051,0.470588235,0.64
0.50160134,1,8049,8047,0,8051,0.470588235,0.64
0.4984693,1,8049,8052,0,8051,0.470588235,0.64
0.4956419,1,8049,8053,0,8051,0.470588235,0.64
0.50072116,0,8049,8054,0,8051,0.470588235,0.64
0.5018158,0,8049,8055,0,8051,0.470588235,0.64
0.4989673,0,8049,9214,0,8051,0.470588235,0.64
0.4970126,0,8050,8047,0,8051,0.470588235,0.64
0.50358367,1,8051,8047,0,8051,0.470588235,0.64
0.5010306,1,8052,8048,0,8051,0.470588235,0.64
0.5008033,1,8052,8049,0,8051,0.470588235,0.64
0.50225407,1,8052,8053,0,8051,0.470588235,0.64
0.50283396,1,8053,8049,0,8051,0.470588235,0.64
0.5025349,1,8053,8052,0,8051,0.470588235,0.64
0.502222,0,8054,8049,0,8051,0.470588235,0.64
0.49450245,0,8055,8049,0,8051,0.470588235,0.64
0.49915177,0,9214,8049,0,8051,0.470588235,0.64
0.49975926,0,3738,8236,0,8244,0.35,0.518518518
0.49954987,1,8233,8234,0,8244,0.35,0.518518518
0.5006666,1,8233,8235,0,8244,0.35,0.518518518
0.49865252,1,8234,8233,0,8244,0.35,0.518518518
0.5031952,1,8234,8236,0,8244,0.35,0.518518518
0.50000775,1,8235,8233,0,8244,0.35,0.518518518
0.4997836,1,8235,8236,0,8244,0.35,0.518518518
0.50530237,1,8235,8237,0,8244,0.35,0.518518518
0.4974666,0,8235,8238,0,8244,0.35,0.518518518
0.4974243,0,8235,8239,0,8244,0.35,0.518518518
0.5009248,0,8235,12682,0,8244,0.35,0.518518518
0.4948508,0,8236,3738,0,8244,0.35,0.518518518
0.4922664,1,8236,8234,0,8244,0.35,0.518518518
0.49497846,1,8236,8235,0,8244,0.35,0.518518518
0.5004253,1,8236,8237,0,8244,0.35,0.518518518
0.49875873,0,8236,8240,0,8244,0.35,0.518518518
0.4951851,0,8236,8241,0,8244,0.35,0.518518518
0.50032544,0,8236,8242,0,8244,0.35,0.518518518
0.4999594,0,8236,8243,0,8244,0.35,0.518518518
0.5042917,1,8237,8235,0,8244,0.35,0.518518518
0.49879995,1,8237,8236,0,8244,0.35,0.518518518
0.49820498,1,8237,8244,0,8244,0.35,0.518518518
0.5011705,0,8238,8235,0,8244,0.35,0.518518518
0.50238806,0,8239,8235,0,8244,0.35,0.518518518
0.4965635,0,8240,8236,0,8244,0.35,0.518518518
0.5023899,0,8241,8236,0,8244,0.35,0.518518518
0.5019608,0,8242,8236,0,8244,0.35,0.518518518
0.49368972,0,8243,8236,0,8244,0.35,0.518518518
0.501911,1,8244,8237,0,8244,0.35,0.518518518
0.4991661,0,12682,8235,0,8244,0.35,0.518518518
0.5086699,0,1020,1023,0,9956,0.375,0.545454545
0.49624673,0,1023,1020,0,9956,0.375,0.545454545
0.49696675,0,1023,4910,0,9956,0.375,0.545454545
0.5006751,0,1023,9953,0,9956,0.375,0.545454545
0.4976798,0,1353,9955,0,9956,0.375,0.545454545
0.4989636,0,4910,1023,0,9956,0.375,0.545454545
0.49996674,1,9952,9953,0,9956,0.375,0.545454545
0.49937266,1,9952,9954,0,9956,0.375,0.545454545
0.49576655,0,9953,1023,0,9956,0.375,0.545454545
0.49817166,1,9953,9952,0,9956,0.375,0.545454545
0.50104165,1,9953,9955,0,9956,0.375,0.545454545
0.49990436,1,9953,9956,0,9956,0.375,0.545454545
0.50358295,1,9954,9952,0,9956,0.375,0.545454545
0.5032374,1,9954,9955,0,9956,0.375,0.545454545
0.49820617,1,9954,9957,0,9956,0.375,0.545454545
0.49524826,0,9955,1353,0,9956,0.375,0.545454545
0.50145143,1,9955,9953,0,9956,0.375,0.545454545
0.5053104,1,9955,9954,0,9956,0.375,0.545454545
0.49729678,1,9955,9957,0,9956,0.375,0.545454545
0.49913406,0,9955,9959,0,9956,0.375,0.545454545
0.49882224,0,9955,12583,0,9956,0.375,0.545454545
0.4998909,1,9956,9953,0,9956,0.375,0.545454545
0.50254536,1,9957,9954,0,9956,0.375,0.545454545
0.49203324,1,9957,9955,0,9956,0.375,0.545454545
0.49942905,0,9959,9955,0,9956,0.375,0.545454545
0.4943202,0,12583,9955,0,9956,0.375,0.545454545
0.5036209,0,5768,9988,0,9990,0.368421053,0.538461538
0.5024438,0,6088,9988,0,9990,0.368421053,0.538461538
0.49500722,1,9987,9988,0,9990,0.368421053,0.538461538
0.49632716,1,9987,9989,0,9990,0.368421053,0.538461538
0.50800353,1,9987,9990,0,9990,0.368421053,0.538461538
0.50231963,0,9988,5768,0,9990,0.368421053,0.538461538
0.49879175,0,9988,6088,0,9990,0.368421053,0.538461538
0.5033687,1,9988,9987,0,9990,0.368421053,0.538461538
0.49961907,1,9988,9991,0,9990,0.368421053,0.538461538
0.49514303,1,9989,9987,0,9990,0.368421053,0.538461538
0.49423936,1,9989,9991,0,9990,0.368421053,0.538461538
0.5010351,1,9989,9992,0,9990,0.368421053,0.538461538
0.49575552,0,9989,9993,0,9990,0.368421053,0.538461538
0.50271,0,9989,9994,0,9990,0.368421053,0.538461538
0.49639565,1,9990,9987,0,9990,0.368421053,0.538461538
0.5002267,1,9991,9988,0,9990,0.368421053,0.538461538
0.50601894,1,9991,9989,0,9990,0.368421053,0.538461538
0.50109893,1,9991,9992,0,9990,0.368421053,0.538461538
0.49571264,1,9992,9989,0,9990,0.368421053,0.538461538
0.50027734,1,9992,9991,0,9990,0.368421053,0.538461538
0.4999379,0,9993,9989,0,9990,0.368421053,0.538461538
0.5005286,0,9994,9989,0,9990,0.368421053,0.538461538
0.49705002,1,10480,10481,0,10484,0.466666667,0.636363636
0.5014031,1,10480,10482,0,10484,0.466666667,0.636363636
0.5006953,1,10481,10480,0,10484,0.466666667,0.636363636
0.49350297,1,10481,10483,0,10484,0.466666667,0.636363636
0.50223905,1,10481,10484,0,10484,0.466666667,0.636363636
0.5056104,1,10482,10480,0,10484,0.466666667,0.636363636
0.49720865,1,10482,10483,0,10484,0.466666667,0.636363636
0.49841148,1,10482,10485,0,10484,0.466666667,0.636363636
0.49716687,1,10483,10481,0,10484,0.466666667,0.636363636
0.5005535,1,10483,10482,0,10484,0.466666667,0.636363636
0.49864262,1,10483,10485,0,10484,0.466666667,0.636363636
0.4985635,0,10483,10491,0,10484,0.466666667,0.636363636
0.5016896,1,10484,10481,0,10484,0.466666667,0.636363636
0.50198513,1,10485,10482,0,10484,0.466666667,0.636363636
0.49632245,1,10485,10483,0,10484,0.466666667,0.636363636
0.50070095,0,10491,10483,0,10484,0.466666667,0.636363636
0.5007965,0,1456,10548,0,10551,0.5,0.666666667
0.4995047,1,10545,10546,0,10551,0.5,0.666666667
0.4975793,1,10545,10547,0,10551,0.5,0.666666667
0.5005285,1,10546,10545,0,10551,0.5,0.666666667
0.5036123,1,10546,10548,0,10551,0.5,0.666666667
0.4997233,1,10547,10545,0,10551,0.5,0.666666667
0.5047193,1,10547,10548,0,10551,0.5,0.666666667
0.4978348,1,10547,10550,0,10551,0.5,0.666666667
0.5052406,0,10548,1456,0,10551,0.5,0.666666667
0.5005251,1,10548,10546,0,10551,0.5,0.666666667
0.50234675,1,10548,10547,0,10551,0.5,0.666666667
0.50150204,1,10548,10550,0,10551,0.5,0.666666667
0.5022233,1,10550,10547,0,10551,0.5,0.666666667
0.49891385,1,10550,10548,0,10551,0.5,0.666666667
0.500185,1,10550,10551,0,10551,0.5,0.666666667
0.49984658,1,10551,10550,0,10551,0.5,0.666666667
0.5026367,1,10999,11000,0,11002,0.5,0.666666667
0.49684373,1,10999,11001,0,11002,0.5,0.666666667
0.49303675,1,10999,11002,0,11002,0.5,0.666666667
0.5029189,1,11000,10999,0,11002,0.5,0.666666667
0.50013536,1,11000,11003,0,11002,0.5,0.666666667
0.49983913,0,11000,11004,0,11002,0.5,0.666666667
0.49859402,1,11001,10999,0,11002,0.5,0.666666667
0.49876708,1,11001,11003,0,11002,0.5,0.666666667
0.5008334,1,11001,11005,0,11002,0.5,0.666666667
0.49892756,1,11002,10999,0,11002,0.5,0.666666667
0.5006468,1,11003,11000,0,11002,0.5,0.666666667
0.505678,1,11003,11001,0,11002,0.5,0.666666667
0.49770615,1,11003,11005,0,11002,0.5,0.666666667
0.49494207,0,11004,11000,0,11002,0.5,0.666666667
0.49794284,1,11005,11001,0,11002,0.5,0.666666667
0.5042035,1,11005,11003,0,11002,0.5,0.666666667
0.5025724,0,6570,11273,0,11280,0.375,0.545454545
0.4985027,1,11271,11272,0,11280,0.375,0.545454545
0.4973336,1,11271,11273,0,11280,0.375,0.545454545
0.5057915,1,11272,11271,0,11280,0.375,0.545454545
0.49817988,1,11272,11275,0,11280,0.375,0.545454545
0.50524586,0,11273,6570,0,11280,0.375,0.545454545
0.49935615,1,11273,11271,0,11280,0.375,0.545454545
0.5013148,1,11273,11275,0,11280,0.375,0.545454545
0.50449824,1,11273,11278,0,11280,0.375,0.545454545
0.50006765,1,11275,11272,0,11280,0.375,0.545454545
0.49728864,1,11275,11273,0,11280,0.375,0.545454545
