Beta Probability,GT,P1,P2,Run,Idx,Acc,F1
0.5397149,1,1224,1226,0,1229,0.6,0.75
0.6048166,0,1224,1227,0,1229,0.6,0.75
0.5686065,0,1224,7578,0,1229,0.6,0.75
0.5727296,0,1224,12679,0,1229,0.6,0.75
0.6273752,1,1225,1224,0,1229,0.6,0.75
0.5792907,1,1225,1228,0,1229,0.6,0.75
0.6426269,1,1225,1229,0,1229,0.6,0.75
0.61322874,1,1226,1224,0,1229,0.6,0.75
0.56933534,1,1226,1228,0,1229,0.6,0.75
0.6011113,1,1226,1230,0,1229,0.6,0.75
0.6148315,0,1227,1224,0,1229,0.6,0.75
0.6161409,1,1228,1225,0,1229,0.6,0.75
0.57412523,1,1228,1226,0,1229,0.6,0.75
0.6122434,1,1228,1230,0,1229,0.6,0.75
0.54913956,1,1229,1225,0,1229,0.6,0.75
0.47397357,1,1230,1226,0,1229,0.6,0.75
0.47276178,1,1230,1228,0,1229,0.6,0.75
0.57290334,0,7578,1224,0,1229,0.6,0.75
0.5858222,0,12679,1224,0,1229,0.6,0.75
0.48895976,1,2456,2457,0,2469,0.419354839,0.590909091
0.5040552,1,2456,2458,0,2469,0.419354839,0.590909091
0.61943376,1,2457,2456,0,2469,0.419354839,0.590909091
0.581979,1,2457,2464,0,2469,0.419354839,0.590909091
0.5952906,0,2457,2465,0,2469,0.419354839,0.590909091
0.58449847,0,2457,2466,0,2469,0.419354839,0.590909091
0.55945814,0,2457,7857,0,2469,0.419354839,0.590909091
0.595024,0,2457,10271,0,2469,0.419354839,0.590909091
0.5817832,1,2458,2456,0,2469,0.419354839,0.590909091
0.547924,1,2458,2464,0,2469,0.419354839,0.590909091
0.5938702,1,2458,2467,0,2469,0.419354839,0.590909091
0.49515197,0,2458,2468,0,2469,0.419354839,0.590909091
0.6040202,0,2458,10485,0,2469,0.419354839,0.590909091
0.54007703,1,2464,2457,0,2469,0.419354839,0.590909091
0.54601043,1,2464,2458,0,2469,0.419354839,0.590909091
0.59187514,1,2464,2467,0,2469,0.419354839,0.590909091
0.56932575,1,2464,2469,0,2469,0.419354839,0.590909091
0.5596193,0,2465,2457,0,2469,0.419354839,0.590909091
0.52608526,0,2466,2457,0,2469,0.419354839,0.590909091
0.5230949,1,2467,2458,0,2469,0.419354839,0.590909091
0.5200456,1,2467,2464,0,2469,0.419354839,0.590909091
0.50925905,0,2467,2470,0,2469,0.419354839,0.590909091
0.5828796,0,2467,2471,0,2469,0.419354839,0.590909091
0.6035363,0,2467,2472,0,2469,0.419354839,0.590909091
0.57940996,0,2468,2458,0,2469,0.419354839,0.590909091
0.5476416,1,2469,2464,0,2469,0.419354839,0.590909091
0.5318951,0,2470,2467,0,2469,0.419354839,0.590909091
0.6062911,0,2471,2467,0,2469,0.419354839,0.590909091
0.54304737,0,2472,2467,0,2469,0.419354839,0.590909091
0.5361544,0,7857,2457,0,2469,0.419354839,0.590909091
0.5494877,0,10271,2457,0,2469,0.419354839,0.590909091
0.51385134,0,10485,2458,0,2469,0.419354839,0.590909091
0.56168836,1,2744,2745,0,2750,0.636363636,0.777777778
0.5537789,1,2744,2746,0,2750,0.636363636,0.777777778
0.5858509,0,2744,2747,0,2750,0.636363636,0.777777778
0.649349,0,2744,2748,0,2750,0.636363636,0.777777778
0.56031895,1,2745,2744,0,2750,0.636363636,0.777777778
0.5331685,1,2745,2749,0,2750,0.636363636,0.777777778
0.5684948,1,2745,2750,0,2750,0.636363636,0.777777778
0.57087785,1,2746,2744,0,2750,0.636363636,0.777777778
0.5418243,1,2746,2749,0,2750,0.636363636,0.777777778
0.58022726,1,2746,2751,0,2750,0.636363636,0.777777778
0.5361641,0,2747,2744,0,2750,0.636363636,0.777777778
0.5618662,0,2748,2744,0,2750,0.636363636,0.777777778
0.602158,1,2749,2745,0,2750,0.636363636,0.777777778
0.5869514,1,2749,2746,0,2750,0.636363636,0.777777778
0.64574605,1,2749,2751,0,2750,0.636363636,0.777777778
0.64236414,0,2749,2754,0,2750,0.636363636,0.777777778
0.5996859,0,2749,2755,0,2750,0.636363636,0.777777778
0.64397335,1,2750,2745,0,2750,0.636363636,0.777777778
0.50932616,1,2751,2746,0,2750,0.636363636,0.777777778
0.534337,1,2751,2749,0,2750,0.636363636,0.777777778
0.5904329,0,2754,2749,0,2750,0.636363636,0.777777778
0.58498204,0,2755,2749,0,2750,0.636363636,0.777777778
0.5340698,1,3218,3219,0,3223,0.56,0.717948718
0.5927741,1,3218,3220,0,3223,0.56,0.717948718
0.570208,0,3218,3221,0,3223,0.56,0.717948718
0.53876406,0,3218,12466,0,3223,0.56,0.717948718
0.61796397,1,3219,3218,0,3223,0.56,0.717948718
0.5859415,1,3219,3222,0,3223,0.56,0.717948718
0.57630754,1,3219,3223,0,3223,0.56,0.717948718
0.6284369,0,3219,9156,0,3223,0.56,0.717948718
0.59648323,1,3220,3218,0,3223,0.56,0.717948718
0.56807035,1,3220,3222,0,3223,0.56,0.717948718
0.5454504,1,3220,3224,0,3223,0.56,0.717948718
0.58740866,0,3221,3218,0,3223,0.56,0.717948718
0.5832999,1,3222,3219,0,3223,0.56,0.717948718
0.63518924,1,3222,3220,0,3223,0.56,0.717948718
0.54315627,1,3222,3224,0,3223,0.56,0.717948718
0.6244626,0,3222,7845,0,3223,0.56,0.717948718
0.587706,1,3223,3219,0,3223,0.56,0.717948718
0.655555,1,3224,3220,0,3223,0.56,0.717948718
0.5871524,1,3224,3222,0,3223,0.56,0.717948718
0.4941846,0,7845,3222,0,3223,0.56,0.717948718
0.64675117,0,9155,9156,0,3223,0.56,0.717948718
0.5155567,0,9156,3219,0,3223,0.56,0.717948718
0.5315502,0,9156,9155,0,3223,0.56,0.717948718
0.5512824,0,9156,9158,0,3223,0.56,0.717948718
0.6323654,0,9158,9156,0,3223,0.56,0.717948718
0.5973006,0,12466,3218,0,3223,0.56,0.717948718
0.60118157,0,3698,5289,0,5294,0.5,0.666666667
0.5232113,0,5289,3698,0,5294,0.5,0.666666667
0.49167243,1,5289,5290,0,5294,0.5,0.666666667
0.5125237,1,5289,5291,0,5294,0.5,0.666666667
0.51793677,0,5289,8203,0,5294,0.5,0.666666667
0.58970886,1,5290,5289,0,5294,0.5,0.666666667
0.5902314,1,5290,5292,0,5294,0.5,0.666666667
0.57939166,1,5291,5289,0,5294,0.5,0.666666667
0.57746917,1,5291,5292,0,5294,0.5,0.666666667
0.5773412,1,5291,5293,0,5294,0.5,0.666666667
0.513569,1,5291,5294,0,5294,0.5,0.666666667
0.55224437,0,5291,5295,0,5294,0.5,0.666666667
0.5135225,1,5292,5290,0,5294,0.5,0.666666667
0.53065646,1,5292,5291,0,5294,0.5,0.666666667
0.56227326,1,5292,5293,0,5294,0.5,0.666666667
0.54501575,0,5292,5296,0,5294,0.5,0.666666667
0.5017329,0,5292,5297,0,5294,0.5,0.666666667
0.52486855,0,5292,10167,0,5294,0.5,0.666666667
0.5212467,1,5293,5291,0,5294,0.5,0.666666667
0.5454383,1,5293,5292,0,5294,0.5,0.666666667
0.5542876,1,5294,5291,0,5294,0.5,0.666666667
0.58615977,0,5295,5291,0,5294,0.5,0.666666667
0.5461779,0,5296,5292,0,5294,0.5,0.666666667
0.546648,0,5297,5292,0,5294,0.5,0.666666667
0.58182824,0,8203,5289,0,5294,0.5,0.666666667
0.59031856,0,10167,5292,0,5294,0.5,0.666666667
0.597557,1,5339,5340,0,5344,0.565217391,0.722222222
0.5818173,1,5339,5341,0,5344,0.565217391,0.722222222
0.57640225,0,5339,6177,0,5344,0.565217391,0.722222222
0.555603,1,5340,5339,0,5344,0.565217391,0.722222222
0.5711604,1,5340,5342,0,5344,0.565217391,0.722222222
0.6170659,0,5340,5343,0,5344,0.565217391,0.722222222
0.63853955,1,5340,5344,0,5344,0.565217391,0.722222222
0.5292138,1,5341,5339,0,5344,0.565217391,0.722222222
0.54749507,1,5341,5342,0,5344,0.565217391,0.722222222
0.5584626,1,5341,5345,0,5344,0.565217391,0.722222222
0.6240961,1,5342,5340,0,5344,0.565217391,0.722222222
0.6087908,1,5342,5341,0,5344,0.565217391,0.722222222
0.6167468,1,5342,5345,0,5344,0.565217391,0.722222222
0.60365134,0,5342,5349,0,5344,0.565217391,0.722222222
0.5967871,0,5342,5750,0,5344,0.565217391,0.722222222
0.6695747,0,5342,12769,0,5344,0.565217391,0.722222222
0.53800356,0,5343,5340,0,5344,0.565217391,0.722222222
0.48439604,1,5344,5340,0,5344,0.565217391,0.722222222
0.5599475,1,5345,5341,0,5344,0.565217391,0.722222222
0.5378306,1,5345,5342,0,5344,0.565217391,0.722222222
0.49843678,0,5349,5342,0,5344,0.565217391,0.722222222
0.50667024,0,5750,5342,0,5344,0.565217391,0.722222222
0.5653088,0,6177,5339,0,5344,0.565217391,0.722222222
0.55525774,0,12769,5342,0,5344,0.565217391,0.722222222
0.64692146,0,4448,5660,0,5661,0.823529412,0.903225806
0.5632658,1,5658,5659,0,5661,0.823529412,0.903225806
0.6064032,1,5658,5660,0,5661,0.823529412,0.903225806
0.52126986,1,5658,5661,0,5661,0.823529412,0.903225806
0.6024349,1,5659,5658,0,5661,0.823529412,0.903225806
0.59866905,1,5659,5662,0,5661,0.823529412,0.903225806
0.5794585,0,5659,12431,0,5661,0.823529412,0.903225806
0.5850657,0,5660,4448,0,5661,0.823529412,0.903225806
0.5533365,1,5660,5658,0,5661,0.823529412,0.903225806
0.5420797,1,5660,5662,0,5661,0.823529412,0.903225806
0.5480748,1,5660,5663,0,5661,0.823529412,0.903225806
0.5210877,1,5661,5658,0,5661,0.823529412,0.903225806
0.5880663,1,5662,5659,0,5661,0.823529412,0.903225806
0.6328679,1,5662,5660,0,5661,0.823529412,0.903225806
0.60064477,1,5662,5663,0,5661,0.823529412,0.903225806
0.5867967,1,5663,5660,0,5661,0.823529412,0.903225806
0.54625803,1,5663,5662,0,5661,0.823529412,0.903225806
0.48848134,0,12431,5659,0,5661,0.823529412,0.903225806
0.5499083,0,1191,5705,0,5711,0.333333333,0.5
0.5247585,0,1924,5705,0,5711,0.333333333,0.5
0.6105132,0,5167,5173,0,5711,0.333333333,0.5
0.569469,0,5173,5167,0,5711,0.333333333,0.5
0.6002847,0,5173,5708,0,5711,0.333333333,0.5
0.5446078,0,5375,5704,0,5711,0.333333333,0.5
0.50815225,0,5437,5705,0,5711,0.333333333,0.5
0.5514301,1,5702,5703,0,5711,0.333333333,0.5
0.5374443,1,5702,5704,0,5711,0.333333333,0.5
0.56380934,1,5703,5702,0,5711,0.333333333,0.5
0.47526622,1,5703,5705,0,5711,0.333333333,0.5
0.5384087,0,5704,5375,0,5711,0.333333333,0.5
0.57708263,1,5704,5702,0,5711,0.333333333,0.5
0.499015,1,5704,5705,0,5711,0.333333333,0.5
0.55626905,1,5704,5708,0,5711,0.333333333,0.5
0.58198446,0,5705,1191,0,5711,0.333333333,0.5
0.5787852,0,5705,1924,0,5711,0.333333333,0.5
0.60127413,0,5705,5437,0,5711,0.333333333,0.5
0.56433797,1,5705,5703,0,5711,0.333333333,0.5
0.5477566,1,5705,5704,0,5711,0.333333333,0.5
0.5806797,1,5705,5708,0,5711,0.333333333,0.5
0.5410643,0,5705,5709,0,5711,0.333333333,0.5
0.6177826,0,5705,5710,0,5711,0.333333333,0.5
0.5775418,0,5708,5173,0,5711,0.333333333,0.5
0.5049632,1,5708,5704,0,5711,0.333333333,0.5
0.48348087,1,5708,5705,0,5711,0.333333333,0.5
0.5740906,1,5708,5711,0,5711,0.333333333,0.5
0.5103514,0,5709,5705,0,5711,0.333333333,0.5
0.569462,0,5710,5705,0,5711,0.333333333,0.5
0.47620204,1,5711,5708,0,5711,0.333333333,0.5
0.67424315,0,276,6319,0,6327,0.464285714,0.634146341
0.6246372,0,4893,6319,0,6327,0.464285714,0.634146341
0.561092,0,6319,276,0,6327,0.464285714,0.634146341
0.6136903,0,6319,4893,0,6327,0.464285714,0.634146341
0.5956261,1,6319,6320,0,6327,0.464285714,0.634146341
0.623671,1,6319,6321,0,6327,0.464285714,0.634146341
0.6127046,0,6319,6322,0,6327,0.464285714,0.634146341
0.6316721,0,6319,6323,0,6327,0.464285714,0.634146341
0.60178506,0,6319,6324,0,6327,0.464285714,0.634146341
0.65373725,0,6319,6325,0,6327,0.464285714,0.634146341
0.5654206,0,6319,11458,0,6327,0.464285714,0.634146341
0.5863149,1,6320,6319,0,6327,0.464285714,0.634146341
0.52901083,1,6320,6326,0,6327,0.464285714,0.634146341
0.5815466,1,6320,6327,0,6327,0.464285714,0.634146341
0.6369981,1,6321,6319,0,6327,0.464285714,0.634146341
0.5825921,1,6321,6326,0,6327,0.464285714,0.634146341
0.536161,1,6321,6328,0,6327,0.464285714,0.634146341
0.60504836,0,6322,6319,0,6327,0.464285714,0.634146341
0.6040225,0,6323,6319,0,6327,0.464285714,0.634146341
0.6574198,0,6324,6319,0,6327,0.464285714,0.634146341
0.66259533,0,6325,6319,0,6327,0.464285714,0.634146341
0.5851954,1,6326,6320,0,6327,0.464285714,0.634146341
0.6107373,1,6326,6321,0,6327,0.464285714,0.634146341
0.5409985,1,6326,6328,0,6327,0.464285714,0.634146341
0.44321427,1,6327,6320,0,6327,0.464285714,0.634146341
0.6242179,1,6328,6321,0,6327,0.464285714,0.634146341
0.60050416,1,6328,6326,0,6327,0.464285714,0.634146341
0.63151073,0,11458,6319,0,6327,0.464285714,0.634146341
0.63362825,0,1491,6728,0,6726,0.358974359,0.528301887
0.5381248,0,1716,1719,0,6726,0.358974359,0.528301887
0.52589095,0,1719,1716,0,6726,0.358974359,0.528301887
0.54006135,0,1719,6722,0,6726,0.358974359,0.528301887
0.5605711,0,3905,6727,0,6726,0.358974359,0.528301887
0.5827009,0,4870,6719,0,6726,0.358974359,0.528301887
0.58260894,1,6716,6717,0,6726,0.358974359,0.528301887
0.5967356,1,6716,6718,0,6726,0.358974359,0.528301887
0.5700509,1,6717,6716,0,6726,0.358974359,0.528301887
0.5845123,1,6717,6719,0,6726,0.358974359,0.528301887
0.60142297,1,6718,6716,0,6726,0.358974359,0.528301887
0.620221,1,6718,6719,0,6726,0.358974359,0.528301887
0.6068511,1,6718,6722,0,6726,0.358974359,0.528301887
0.5191409,0,6718,6723,0,6726,0.358974359,0.528301887
0.57946277,0,6719,4870,0,6726,0.358974359,0.528301887
0.57923776,1,6719,6717,0,6726,0.358974359,0.528301887
0.583298,1,6719,6718,0,6726,0.358974359,0.528301887
0.59675086,1,6719,6722,0,6726,0.358974359,0.528301887
0.5845973,0,6719,6724,0,6726,0.358974359,0.528301887
0.5940584,0,6719,6725,0,6726,0.358974359,0.528301887
0.56377214,0,6722,1719,0,6726,0.358974359,0.528301887
0.576828,1,6722,6718,0,6726,0.358974359,0.528301887
0.60653734,1,6722,6719,0,6726,0.358974359,0.528301887
0.58623254,1,6722,6726,0,6726,0.358974359,0.528301887
0.5698509,0,6722,6727,0,6726,0.358974359,0.528301887
0.6582246,0,6722,6728,0,6726,0.358974359,0.528301887
0.52118653,0,6722,6729,0,6726,0.358974359,0.528301887
0.56814724,0,6723,6718,0,6726,0.358974359,0.528301887
0.60987186,0,6724,6719,0,6726,0.358974359,0.528301887
0.561777,0,6725,6719,0,6726,0.358974359,0.528301887
0.5595856,1,6726,6722,0,6726,0.358974359,0.528301887
0.52690136,0,6727,3905,0,6726,0.358974359,0.528301887
0.51677334,0,6727,6722,0,6726,0.358974359,0.528301887
0.55397785,0,6728,1491,0,6726,0.358974359,0.528301887
0.59541464,0,6728,6722,0,6726,0.358974359,0.528301887
0.5614054,0,6729,6722,0,6726,0.358974359,0.528301887
0.5875704,0,6729,11023,0,6726,0.358974359,0.528301887
0.5746726,0,6729,11979,0,6726,0.358974359,0.528301887
0.5273921,0,11023,6729,0,6726,0.358974359,0.528301887
0.49028912,0,11979,6729,0,6726,0.358974359,0.528301887
0.61258066,1,8047,8048,0,8051,0.666666667,0.8
0.61852616,1,8047,8049,0,8051,0.666666667,0.8
0.5568235,0,8047,8050,0,8051,0.666666667,0.8
0.5907833,1,8047,8051,0,8051,0.666666667,0.8
0.63367546,1,8048,8047,0,8051,0.666666667,0.8
0.63011163,1,8048,8052,0,8051,0.666666667,0.8
0.5871191,1,8049,8047,0,8051,0.666666667,0.8
0.5838292,1,8049,8052,0,8051,0.666666667,0.8
0.5854429,1,8049,8053,0,8051,0.666666667,0.8
0.50854176,0,8049,8054,0,8051,0.666666667,0.8
0.472817,0,8049,8055,0,8051,0.666666667,0.8
0.5526986,0,8049,9214,0,8051,0.666666667,0.8
0.61767316,0,8050,8047,0,8051,0.666666667,0.8
0.5505197,1,8051,8047,0,8051,0.666666667,0.8
0.61649257,1,8052,8048,0,8051,0.666666667,0.8
0.6148066,1,8052,8049,0,8051,0.666666667,0.8
0.6227066,1,8052,8053,0,8051,0.666666667,0.8
0.6386793,1,8053,8049,0,8051,0.666666667,0.8
0.65123856,1,8053,8052,0,8051,0.666666667,0.8
0.6152229,0,8054,8049,0,8051,0.666666667,0.8
0.6350441,0,8055,8049,0,8051,0.666666667,0.8
0.62699366,0,9214,8049,0,8051,0.666666667,0.8
0.63733876,0,3738,8236,0,8244,0.518518518,0.682926829
0.59515196,1,8233,8234,0,8244,0.518518518,0.682926829
0.59958404,1,8233,8235,0,8244,0.518518518,0.682926829
0.56431496,1,8234,8233,0,8244,0.518518518,0.682926829
0.5990726,1,8234,8236,0,8244,0.518518518,0.682926829
0.5542874,1,8235,8233,0,8244,0.518518518,0.682926829
0.5875847,1,8235,8236,0,8244,0.518518518,0.682926829
0.5504174,1,8235,8237,0,8244,0.518518518,0.682926829
0.52829254,0,8235,8238,0,8244,0.518518518,0.682926829
0.65086204,0,8235,8239,0,8244,0.518518518,0.682926829
0.53272516,0,8235,12682,0,8244,0.518518518,0.682926829
0.52140945,0,8236,3738,0,8244,0.518518518,0.682926829
0.5267311,1,8236,8234,0,8244,0.518518518,0.682926829
0.52848464,1,8236,8235,0,8244,0.518518518,0.682926829
0.5200429,1,8236,8237,0,8244,0.518518518,0.682926829
0.4931692,0,8236,8240,0,8244,0.518518518,0.682926829
0.4410112,0,8236,8241,0,8244,0.518518518,0.682926829
0.5855716,0,8236,8242,0,8244,0.518518518,0.682926829
0.49259767,0,8236,8243,0,8244,0.518518518,0.682926829
0.5140411,1,8237,8235,0,8244,0.518518518,0.682926829
0.5434129,1,8237,8236,0,8244,0.518518518,0.682926829
0.5282203,1,8237,8244,0,8244,0.518518518,0.682926829
0.63720125,0,8238,8235,0,8244,0.518518518,0.682926829
0.60446113,0,8239,8235,0,8244,0.518518518,0.682926829
0.6181758,0,8240,8236,0,8244,0.518518518,0.682926829
0.61288995,0,8241,8236,0,8244,0.518518518,0.682926829
0.610053,0,8242,8236,0,8244,0.518518518,0.682926829
0.5720354,0,8243,8236,0,8244,0.518518518,0.682926829
0.5697193,1,8244,8237,0,8244,0.518518518,0.682926829
0.54251516,0,12682,8235,0,8244,0.518518518,0.682926829
0.61316174,0,1020,1023,0,9956,0.538461538,0.7
0.5577719,0,1023,1020,0,9956,0.538461538,0.7
0.60073155,0,1023,4910,0,9956,0.538461538,0.7
0.56530815,0,1023,9953,0,9956,0.538461538,0.7
0.6458343,0,1353,9955,0,9956,0.538461538,0.7
0.65767586,0,4910,1023,0,9956,0.538461538,0.7
0.54166853,1,9952,9953,0,9956,0.538461538,0.7
0.54250085,1,9952,9954,0,9956,0.538461538,0.7
0.6127251,0,9953,1023,0,9956,0.538461538,0.7
0.55798167,1,9953,9952,0,9956,0.538461538,0.7
0.66250664,1,9953,9955,0,9956,0.538461538,0.7
0.5966434,1,9953,9956,0,9956,0.538461538,0.7
0.5285916,1,9954,9952,0,9956,0.538461538,0.7
0.63423055,1,9954,9955,0,9956,0.538461538,0.7
0.5482858,1,9954,9957,0,9956,0.538461538,0.7
0.5776916,0,9955,1353,0,9956,0.538461538,0.7
0.57504,1,9955,9953,0,9956,0.538461538,0.7
0.5687971,1,9955,9954,0,9956,0.538461538,0.7
0.572635,1,9955,9957,0,9956,0.538461538,0.7
0.53910965,0,9955,9959,0,9956,0.538461538,0.7
0.57765627,0,9955,12583,0,9956,0.538461538,0.7
0.5825683,1,9956,9953,0,9956,0.538461538,0.7
0.5808209,1,9957,9954,0,9956,0.538461538,0.7
0.6546472,1,9957,9955,0,9956,0.538461538,0.7
0.5588595,0,9959,9955,0,9956,0.538461538,0.7
0.58951205,0,12583,9955,0,9956,0.538461538,0.7
0.6269381,0,5768,9988,0,9990,0.636363636,0.777777778
0.5701511,0,6088,9988,0,9990,0.636363636,0.777777778
0.5800028,1,9987,9988,0,9990,0.636363636,0.777777778
0.583073,1,9987,9989,0,9990,0.636363636,0.777777778
0.55751455,1,9987,9990,0,9990,0.636363636,0.777777778
0.55681115,0,9988,5768,0,9990,0.636363636,0.777777778
0.53173053,0,9988,6088,0,9990,0.636363636,0.777777778
0.55240864,1,9988,9987,0,9990,0.636363636,0.777777778
0.5613325,1,9988,9991,0,9990,0.636363636,0.777777778
0.59476334,1,9989,9987,0,9990,0.636363636,0.777777778
0.60451406,1,9989,9991,0,9990,0.636363636,0.777777778
0.64514226,1,9989,9992,0,9990,0.636363636,0.777777778
0.58969384,0,9989,9993,0,9990,0.636363636,0.777777778
0.6050086,0,9989,9994,0,9990,0.636363636,0.777777778
0.53720665,1,9990,9987,0,9990,0.636363636,0.777777778
0.59046125,1,9991,9988,0,9990,0.636363636,0.777777778
0.58881307,1,9991,9989,0,9990,0.636363636,0.777777778
0.6352618,1,9991,9992,0,9990,0.636363636,0.777777778
0.55080664,1,9992,9989,0,9990,0.636363636,0.777777778
0.5571974,1,9992,9991,0,9990,0.636363636,0.777777778
0.5851376,0,9993,9989,0,9990,0.636363636,0.777777778
0.6041398,0,9994,9989,0,9990,0.636363636,0.777777778
0.5345965,1,10480,10481,0,10484,0.875,0.933333333
0.54814446,1,10480,10482,0,10484,0.875,0.933333333
0.56748277,1,10481,10480,0,10484,0.875,0.933333333
0.55807483,1,10481,10483,0,10484,0.875,0.933333333
0.6021371,1,10481,10484,0,10484,0.875,0.933333333
0.5781522,1,10482,10480,0,10484,0.875,0.933333333
0.54676574,1,10482,10483,0,10484,0.875,0.933333333
0.61998767,1,10482,10485,0,10484,0.875,0.933333333
0.5501993,1,10483,10481,0,10484,0.875,0.933333333
0.5589357,1,10483,10482,0,10484,0.875,0.933333333
0.5965275,1,10483,10485,0,10484,0.875,0.933333333
0.55762815,0,10483,10491,0,10484,0.875,0.933333333
0.5004123,1,10484,10481,0,10484,0.875,0.933333333
0.53516454,1,10485,10482,0,10484,0.875,0.933333333
0.5066554,1,10485,10483,0,10484,0.875,0.933333333
0.5833136,0,10491,10483,0,10484,0.875,0.933333333
0.5704366,0,1456,10548,0,10551,0.875,0.933333333
0.62184227,1,10545,10546,0,10551,0.875,0.933333333
0.5883391,1,10545,10547,0,10551,0.875,0.933333333
0.53216136,1,10546,10545,0,10551,0.875,0.933333333
0.50737286,1,10546,10548,0,10551,0.875,0.933333333
0.57776964,1,10547,10545,0,10551,0.875,0.933333333
0.55040526,1,10547,10548,0,10551,0.875,0.933333333
0.55826825,1,10547,10550,0,10551,0.875,0.933333333
0.6097446,0,10548,1456,0,10551,0.875,0.933333333
0.6281556,1,10548,10546,0,10551,0.875,0.933333333
0.59334695,1,10548,10547,0,10551,0.875,0.933333333
0.5874859,1,10548,10550,0,10551,0.875,0.933333333
0.55988735,1,10550,10547,0,10551,0.875,0.933333333
0.546906,1,10550,10548,0,10551,0.875,0.933333333
0.56541586,1,10550,10551,0,10551,0.875,0.933333333
0.6121702,1,10551,10550,0,10551,0.875,0.933333333
0.5205527,1,10999,11000,0,11002,0.875,0.933333333
0.5987882,1,10999,11001,0,11002,0.875,0.933333333
0.5190512,1,10999,11002,0,11002,0.875,0.933333333
0.6104141,1,11000,10999,0,11002,0.875,0.933333333
0.60919935,1,11000,11003,0,11002,0.875,0.933333333
0.58786035,0,11000,11004,0,11002,0.875,0.933333333
0.55841374,1,11001,10999,0,11002,0.875,0.933333333
0.5485383,1,11001,11003,0,11002,0.875,0.933333333
0.5020832,1,11001,11005,0,11002,0.875,0.933333333
0.59927434,1,11002,10999,0,11002,0.875,0.933333333
0.55756664,1,11003,11000,0,11002,0.875,0.933333333
0.6205031,1,11003,11001,0,11002,0.875,0.933333333
0.5315582,1,11003,11005,0,11002,0.875,0.933333333
0.5288552,0,11004,11000,0,11002,0.875,0.933333333
0.6272601,1,11005,11001,0,11002,0.875,0.933333333
0.5861865,1,11005,11003,0,11002,0.875,0.933333333
0.57769835,0,6570,11273,0,11280,0.777777778,0.875
0.544137,1,11271,11272,0,11280,0.777777778,0.875
0.5500149,1,11271,11273,0,11280,0.777777778,0.875
0.64497626,1,11272,11271,0,11280,0.777777778,0.875
0.5931055,1,11272,11275,0,11280,0.777777778,0.875
0.5472182,0,11273,6570,0,11280,0.777777778,0.875
0.61391175,1,11273,11271,0,11280,0.777777778,0.875
0.5579207,1,11273,11275,0,11280,0.777777778,0.875
0.520278,1,11273,11278,0,11280,0.777777778,0.875
0.64882004,1,11275,11272,0,11280,0.777777778,0.875
