Beta Probability,GT,P1,P2,Run,Idx,Acc,F1
0.5380004,0,2466,175,0,2468,0.611111111,0.75862069
0.53574646,1,2466,2465,0,2468,0.611111111,0.75862069
0.5105737,1,2466,2469,0,2468,0.611111111,0.75862069
0.504489,1,2467,2465,0,2468,0.611111111,0.75862069
0.47500113,1,2467,2469,0,2468,0.611111111,0.75862069
0.48228285,1,2467,2470,0,2468,0.611111111,0.75862069
0.61672753,0,2467,2471,0,2468,0.611111111,0.75862069
0.427837,0,2467,12396,0,2468,0.611111111,0.75862069
0.48908594,1,2468,2465,0,2468,0.611111111,0.75862069
0.59012353,1,2469,2466,0,2468,0.611111111,0.75862069
0.54731643,1,2469,2467,0,2468,0.611111111,0.75862069
0.52805334,1,2469,2470,0,2468,0.611111111,0.75862069
0.53822994,1,2470,2467,0,2468,0.611111111,0.75862069
0.51289207,1,2470,2469,0,2468,0.611111111,0.75862069
0.4965109,0,2471,2467,0,2468,0.611111111,0.75862069
0.6400364,0,12396,2467,0,2468,0.611111111,0.75862069
0.5366447,1,2749,2750,0,2757,0.764705882,0.866666667
0.5319183,1,2749,2751,0,2757,0.764705882,0.866666667
0.5066379,1,2750,2749,0,2757,0.764705882,0.866666667
0.50203115,1,2750,2752,0,2757,0.764705882,0.866666667
0.5372902,1,2751,2749,0,2757,0.764705882,0.866666667
0.54354846,1,2751,2752,0,2757,0.764705882,0.866666667
0.54732716,1,2751,2756,0,2757,0.764705882,0.866666667
0.5684887,1,2751,2757,0,2757,0.764705882,0.866666667
0.5698478,1,2752,2750,0,2757,0.764705882,0.866666667
0.55492365,1,2752,2751,0,2757,0.764705882,0.866666667
0.56424725,1,2752,2756,0,2757,0.764705882,0.866666667
0.5653067,0,2752,2758,0,2757,0.764705882,0.866666667
0.4803941,0,2752,2759,0,2757,0.764705882,0.866666667
0.5018319,1,2756,2751,0,2757,0.764705882,0.866666667
0.49407452,1,2756,2752,0,2757,0.764705882,0.866666667
0.6390215,0,2756,2760,0,2757,0.764705882,0.866666667
0.36617818,0,2756,12429,0,2757,0.764705882,0.866666667
0.5439817,1,2757,2751,0,2757,0.764705882,0.866666667
0.5121345,0,2758,2752,0,2757,0.764705882,0.866666667
0.48782173,0,2759,2752,0,2757,0.764705882,0.866666667
0.4594748,0,2760,2756,0,2757,0.764705882,0.866666667
0.4913421,0,12429,2756,0,2757,0.764705882,0.866666667
0.53296053,1,4261,4262,0,4264,0.7,0.823529412
0.544675,1,4261,4263,0,4264,0.7,0.823529412
0.576567,1,4261,4264,0,4264,0.7,0.823529412
0.5708139,1,4262,4261,0,4264,0.7,0.823529412
0.54746085,1,4262,4265,0,4264,0.7,0.823529412
0.5294872,0,4262,4266,0,4264,0.7,0.823529412
0.50707746,0,4262,4267,0,4264,0.7,0.823529412
0.56585526,1,4263,4261,0,4264,0.7,0.823529412
0.5504473,1,4263,4265,0,4264,0.7,0.823529412
0.5478596,1,4263,4268,0,4264,0.7,0.823529412
0.484173,0,4263,4269,0,4264,0.7,0.823529412
0.5393583,0,4263,7497,0,4264,0.7,0.823529412
0.5516572,1,4264,4261,0,4264,0.7,0.823529412
0.5337091,1,4265,4262,0,4264,0.7,0.823529412
0.53881514,1,4265,4263,0,4264,0.7,0.823529412
0.54024684,1,4265,4268,0,4264,0.7,0.823529412
0.58190745,0,4266,4262,0,4264,0.7,0.823529412
0.5377344,0,4267,4262,0,4264,0.7,0.823529412
0.53847766,1,4268,4263,0,4264,0.7,0.823529412
0.54192114,1,4268,4265,0,4264,0.7,0.823529412
0.4981535,0,4269,4263,0,4264,0.7,0.823529412
0.56226903,0,7497,4263,0,4264,0.7,0.823529412
0.5630834,0,3377,5174,0,5175,0.384615385,0.555555556
0.49554747,1,5172,5173,0,5175,0.384615385,0.555555556
0.4935546,1,5172,5174,0,5175,0.384615385,0.555555556
0.5228976,1,5172,5175,0,5175,0.384615385,0.555555556
0.5119629,1,5173,5172,0,5175,0.384615385,0.555555556
0.4996834,1,5173,5176,0,5175,0.384615385,0.555555556
0.5764329,0,5173,5177,0,5175,0.384615385,0.555555556
0.5588336,0,5173,12312,0,5175,0.384615385,0.555555556
0.5677899,0,5174,3377,0,5175,0.384615385,0.555555556
0.533373,1,5174,5172,0,5175,0.384615385,0.555555556
0.516518,1,5174,5176,0,5175,0.384615385,0.555555556
0.54507154,1,5174,5178,0,5175,0.384615385,0.555555556
0.5879936,0,5174,5179,0,5175,0.384615385,0.555555556
0.5443203,0,5174,5180,0,5175,0.384615385,0.555555556
0.56069493,0,5174,5181,0,5175,0.384615385,0.555555556
0.47446063,1,5175,5172,0,5175,0.384615385,0.555555556
0.55086917,1,5176,5173,0,5175,0.384615385,0.555555556
0.5411798,1,5176,5174,0,5175,0.384615385,0.555555556
0.54503155,1,5176,5178,0,5175,0.384615385,0.555555556
0.56031936,0,5177,5173,0,5175,0.384615385,0.555555556
0.57147497,1,5178,5174,0,5175,0.384615385,0.555555556
0.542903,1,5178,5176,0,5175,0.384615385,0.555555556
0.5857185,0,5179,5174,0,5175,0.384615385,0.555555556
0.5933361,0,5180,5174,0,5175,0.384615385,0.555555556
0.5322676,0,5181,5174,0,5175,0.384615385,0.555555556
0.55331427,0,12312,5173,0,5175,0.384615385,0.555555556
0.50690734,1,5361,5362,0,5376,0.529411765,0.692307692
0.5663484,1,5361,5363,0,5376,0.529411765,0.692307692
0.56263053,1,5362,5361,0,5376,0.529411765,0.692307692
0.49015322,1,5362,5371,0,5376,0.529411765,0.692307692
0.51378673,1,5363,5361,0,5376,0.529411765,0.692307692
0.45243135,1,5363,5371,0,5376,0.529411765,0.692307692
0.466187,1,5363,5374,0,5376,0.529411765,0.692307692
0.5002989,0,5363,10618,0,5376,0.529411765,0.692307692
0.5746586,1,5371,5362,0,5376,0.529411765,0.692307692
0.64054275,1,5371,5363,0,5376,0.529411765,0.692307692
0.5825742,1,5371,5374,0,5376,0.529411765,0.692307692
0.64375997,0,5371,5375,0,5376,0.529411765,0.692307692
0.5588827,1,5374,5363,0,5376,0.529411765,0.692307692
0.49156278,1,5374,5371,0,5376,0.529411765,0.692307692
0.56147134,1,5374,5376,0,5376,0.529411765,0.692307692
0.4602112,0,5375,5371,0,5376,0.529411765,0.692307692
0.48856422,1,5376,5374,0,5376,0.529411765,0.692307692
0.50751424,0,10618,5363,0,5376,0.529411765,0.692307692
0.5180139,0,256,5664,0,5671,0.590909091,0.742857143
0.5165201,0,1711,5670,0,5671,0.590909091,0.742857143
0.51961976,0,5664,256,0,5671,0.590909091,0.742857143
0.55938965,1,5664,5665,0,5671,0.590909091,0.742857143
0.59594715,1,5664,5666,0,5671,0.590909091,0.742857143
0.62464315,0,5664,5667,0,5671,0.590909091,0.742857143
0.48812944,0,5664,5668,0,5671,0.590909091,0.742857143
0.587628,0,5664,5669,0,5671,0.590909091,0.742857143
0.4872627,1,5665,5664,0,5671,0.590909091,0.742857143
0.5206472,1,5665,5670,0,5671,0.590909091,0.742857143
0.5154227,1,5665,5671,0,5671,0.590909091,0.742857143
0.5214865,1,5666,5664,0,5671,0.590909091,0.742857143
0.55263287,1,5666,5670,0,5671,0.590909091,0.742857143
0.55724627,1,5666,5672,0,5671,0.590909091,0.742857143
0.59945315,0,5667,5664,0,5671,0.590909091,0.742857143
0.46320093,0,5668,5664,0,5671,0.590909091,0.742857143
0.5225761,0,5669,5664,0,5671,0.590909091,0.742857143
0.55326706,0,5670,1711,0,5671,0.590909091,0.742857143
0.5410355,1,5670,5665,0,5671,0.590909091,0.742857143
0.57283807,1,5670,5666,0,5671,0.590909091,0.742857143
0.53927463,1,5670,5672,0,5671,0.590909091,0.742857143
0.52376825,1,5671,5665,0,5671,0.590909091,0.742857143
0.5615673,1,5672,5666,0,5671,0.590909091,0.742857143
0.521157,1,5672,5670,0,5671,0.590909091,0.742857143
0.5423982,0,5835,6134,0,6135,0.421052632,0.592592593
0.5946412,1,6132,6133,0,6135,0.421052632,0.592592593
0.51074797,1,6132,6134,0,6135,0.421052632,0.592592593
0.54159904,1,6132,6135,0,6135,0.421052632,0.592592593
0.5551689,1,6133,6132,0,6135,0.421052632,0.592592593
0.5021727,1,6133,6136,0,6135,0.421052632,0.592592593
0.57543623,0,6133,6137,0,6135,0.421052632,0.592592593
0.5416614,0,6134,5835,0,6135,0.421052632,0.592592593
0.5610055,1,6134,6132,0,6135,0.421052632,0.592592593
0.49411234,1,6134,6136,0,6135,0.421052632,0.592592593
0.5162298,1,6134,6138,0,6135,0.421052632,0.592592593
0.51832587,0,6134,6139,0,6135,0.421052632,0.592592593
0.45856783,1,6135,6132,0,6135,0.421052632,0.592592593
0.54418606,1,6136,6133,0,6135,0.421052632,0.592592593
0.46755615,1,6136,6134,0,6135,0.421052632,0.592592593
0.48370743,1,6136,6138,0,6135,0.421052632,0.592592593
0.5730303,0,6137,6133,0,6135,0.421052632,0.592592593
0.4766594,1,6138,6134,0,6135,0.421052632,0.592592593
0.47828317,1,6138,6136,0,6135,0.421052632,0.592592593
0.4718918,0,6139,6134,0,6135,0.421052632,0.592592593
0.4966912,0,1770,6183,0,6192,0.684210526,0.8125
0.5323307,1,6181,6182,0,6192,0.684210526,0.8125
0.58758163,1,6181,6183,0,6192,0.684210526,0.8125
0.5754864,1,6182,6181,0,6192,0.684210526,0.8125
0.5865901,1,6182,6185,0,6192,0.684210526,0.8125
0.47315216,0,6183,1770,0,6192,0.684210526,0.8125
0.5054085,1,6183,6181,0,6192,0.684210526,0.8125
0.51474553,1,6183,6185,0,6192,0.684210526,0.8125
0.513479,1,6183,6188,0,6192,0.684210526,0.8125
0.5515057,0,6183,6189,0,6192,0.684210526,0.8125
0.46831274,0,6183,6190,0,6192,0.684210526,0.8125
0.48683712,1,6185,6182,0,6192,0.684210526,0.8125
0.5482493,1,6185,6183,0,6192,0.684210526,0.8125
0.5535966,1,6185,6188,0,6192,0.684210526,0.8125
0.5439424,0,6185,6191,0,6192,0.684210526,0.8125
0.565637,0,6185,11037,0,6192,0.684210526,0.8125
0.5325199,1,6188,6183,0,6192,0.684210526,0.8125
0.53074735,1,6188,6185,0,6192,0.684210526,0.8125
0.5813695,1,6188,6192,0,6192,0.684210526,0.8125
0.4752722,0,6189,6183,0,6192,0.684210526,0.8125
0.5456726,0,6190,6183,0,6192,0.684210526,0.8125
0.5628896,0,6191,6185,0,6192,0.684210526,0.8125
0.5947845,1,6192,6188,0,6192,0.684210526,0.8125
0.49700478,0,11037,6185,0,6192,0.684210526,0.8125
0.620009,0,618,7910,0,7919,0.366666667,0.536585366
0.58569777,1,7909,7910,0,7919,0.366666667,0.536585366
0.5884069,1,7909,7911,0,7919,0.366666667,0.536585366
0.5439519,0,7910,618,0,7919,0.366666667,0.536585366
0.4680018,1,7910,7909,0,7919,0.366666667,0.536585366
0.54442126,1,7910,7912,0,7919,0.366666667,0.536585366
0.5386481,0,7910,7913,0,7919,0.366666667,0.536585366
0.44182602,1,7911,7909,0,7919,0.366666667,0.536585366
0.5192679,1,7911,7912,0,7919,0.366666667,0.536585366
0.481203,1,7911,7914,0,7919,0.366666667,0.536585366
0.55844116,0,7911,7915,0,7919,0.366666667,0.536585366
0.5246768,0,7911,7916,0,7919,0.366666667,0.536585366
0.52875304,0,7911,7917,0,7919,0.366666667,0.536585366
0.55437016,1,7912,7910,0,7919,0.366666667,0.536585366
0.5711393,1,7912,7911,0,7919,0.366666667,0.536585366
0.52857363,1,7912,7914,0,7919,0.366666667,0.536585366
0.5424331,0,7912,7918,0,7919,0.366666667,0.536585366
0.5904544,1,7912,7919,0,7919,0.366666667,0.536585366
0.47888583,0,7913,7910,0,7919,0.366666667,0.536585366
0.54344004,1,7914,7911,0,7919,0.366666667,0.536585366
0.54836345,1,7914,7912,0,7919,0.366666667,0.536585366
0.5138921,0,7914,7920,0,7919,0.366666667,0.536585366
0.5635709,0,7914,7921,0,7919,0.366666667,0.536585366
0.51029783,0,7914,12426,0,7919,0.366666667,0.536585366
0.5184326,0,7915,7911,0,7919,0.366666667,0.536585366
0.58400965,0,7916,7911,0,7919,0.366666667,0.536585366
0.6254658,0,7917,7911,0,7919,0.366666667,0.536585366
0.52625203,0,7918,7912,0,7919,0.366666667,0.536585366
0.61577076,1,7919,7912,0,7919,0.366666667,0.536585366
0.5185625,0,7920,7914,0,7919,0.366666667,0.536585366
0.47081372,0,7921,7914,0,7919,0.366666667,0.536585366
0.559025,0,12426,7914,0,7919,0.366666667,0.536585366
0.5744849,0,943,7953,0,7957,0.48,0.648648649
0.51616627,0,1541,7954,0,7957,0.48,0.648648649
0.5223854,0,4612,7958,0,7957,0.48,0.648648649
0.5554634,1,7951,7952,0,7957,0.48,0.648648649
0.60214156,1,7951,7953,0,7957,0.48,0.648648649
0.47807446,1,7952,7951,0,7957,0.48,0.648648649
0.47894752,1,7952,7954,0,7957,0.48,0.648648649
0.59277856,0,7953,943,0,7957,0.48,0.648648649
0.5086439,1,7953,7951,0,7957,0.48,0.648648649
0.5257499,1,7953,7954,0,7957,0.48,0.648648649
0.5089001,1,7953,7955,0,7957,0.48,0.648648649
0.5229515,0,7953,7956,0,7957,0.48,0.648648649
0.63697517,0,7954,1541,0,7957,0.48,0.648648649
0.6085694,1,7954,7952,0,7957,0.48,0.648648649
0.65948904,1,7954,7953,0,7957,0.48,0.648648649
0.5573306,1,7954,7955,0,7957,0.48,0.648648649
0.60640514,1,7955,7953,0,7957,0.48,0.648648649
0.51153904,1,7955,7954,0,7957,0.48,0.648648649
0.53296244,1,7955,7957,0,7957,0.48,0.648648649
0.590228,0,7955,7958,0,7957,0.48,0.648648649
0.5868553,0,7956,7953,0,7957,0.48,0.648648649
0.53498083,1,7957,7955,0,7957,0.48,0.648648649
0.6067856,0,7958,4612,0,7957,0.48,0.648648649
0.557694,0,7958,7955,0,7957,0.48,0.648648649
0.4960048,0,7958,13172,0,7957,0.48,0.648648649
0.5600318,0,13172,7958,0,7957,0.48,0.648648649
0.52726644,0,2142,8721,0,8722,0.65,0.787878788
0.5861043,0,4248,8720,0,8722,0.65,0.787878788
0.5655184,1,8719,8720,0,8722,0.65,0.787878788
0.57448286,1,8719,8721,0,8722,0.65,0.787878788
0.52834195,1,8719,8722,0,8722,0.65,0.787878788
0.5111791,0,8720,4248,0,8722,0.65,0.787878788
0.53621197,1,8720,8719,0,8722,0.65,0.787878788
0.580948,1,8720,8723,0,8722,0.65,0.787878788
0.54861045,0,8720,10747,0,8722,0.65,0.787878788
0.5078602,0,8721,2142,0,8722,0.65,0.787878788
0.50207466,1,8721,8719,0,8722,0.65,0.787878788
0.5457638,1,8721,8723,0,8722,0.65,0.787878788
0.51416916,1,8721,8724,0,8722,0.65,0.787878788
0.5089997,1,8722,8719,0,8722,0.65,0.787878788
0.49323764,1,8723,8720,0,8722,0.65,0.787878788
0.5052002,1,8723,8721,0,8722,0.65,0.787878788
0.50018734,1,8723,8724,0,8722,0.65,0.787878788
0.53208536,1,8724,8721,0,8722,0.65,0.787878788
0.5482182,1,8724,8723,0,8722,0.65,0.787878788
0.53784275,0,10747,8720,0,8722,0.65,0.787878788
0.56427413,0,8172,9034,0,9035,0.777777778,0.875
0.59336084,1,9031,9032,0,9035,0.777777778,0.875
0.54911983,1,9031,9033,0,9035,0.777777778,0.875
0.5917546,1,9032,9031,0,9035,0.777777778,0.875
0.55097336,1,9032,9034,0,9035,0.777777778,0.875
0.5565609,1,9032,9035,0,9035,0.777777778,0.875
0.5880494,1,9033,9031,0,9035,0.777777778,0.875
0.53632784,1,9033,9034,0,9035,0.777777778,0.875
0.5144475,1,9033,9036,0,9035,0.777777778,0.875
0.577885,0,9034,8172,0,9035,0.777777778,0.875
0.60731715,1,9034,9032,0,9035,0.777777778,0.875
0.56605375,1,9034,9033,0,9035,0.777777778,0.875
0.55787784,1,9034,9036,0,9035,0.777777778,0.875
0.63674664,0,9034,9039,0,9035,0.777777778,0.875
0.5813295,1,9035,9032,0,9035,0.777777778,0.875
0.52562165,1,9036,9033,0,9035,0.777777778,0.875
0.5635599,1,9036,9034,0,9035,0.777777778,0.875
0.58891356,0,9039,9034,0,9035,0.777777778,0.875
0.56493175,0,465,9182,0,9191,0.444444444,0.615384615
0.5614194,0,2254,9188,0,9191,0.444444444,0.615384615
0.5321895,1,9180,9181,0,9191,0.444444444,0.615384615
0.5965574,1,9180,9182,0,9191,0.444444444,0.615384615
0.56705207,1,9181,9180,0,9191,0.444444444,0.615384615
0.55096704,1,9181,9186,0,9191,0.444444444,0.615384615
0.6304239,0,9181,9187,0,9191,0.444444444,0.615384615
0.6350341,0,9182,465,0,9191,0.444444444,0.615384615
0.54956806,1,9182,9180,0,9191,0.444444444,0.615384615
0.5337693,1,9182,9186,0,9191,0.444444444,0.615384615
0.56941116,1,9182,9188,0,9191,0.444444444,0.615384615
0.58975834,0,9182,9189,0,9191,0.444444444,0.615384615
0.49477598,1,9186,9181,0,9191,0.444444444,0.615384615
0.5608147,1,9186,9182,0,9191,0.444444444,0.615384615
0.5499773,1,9186,9188,0,9191,0.444444444,0.615384615
0.62195265,0,9186,9190,0,9191,0.444444444,0.615384615
0.48654434,1,9186,9191,0,9191,0.444444444,0.615384615
0.52448225,0,9187,9181,0,9191,0.444444444,0.615384615
0.5666692,0,9188,2254,0,9191,0.444444444,0.615384615
0.59529686,1,9188,9182,0,9191,0.444444444,0.615384615
0.55859303,1,9188,9186,0,9191,0.444444444,0.615384615
0.52531785,0,9188,9192,0,9191,0.444444444,0.615384615
0.6214612,0,9188,9193,0,9191,0.444444444,0.615384615
0.5829169,0,9189,9182,0,9191,0.444444444,0.615384615
0.49107042,0,9190,9186,0,9191,0.444444444,0.615384615
0.5313353,1,9191,9186,0,9191,0.444444444,0.615384615
0.522641,0,9192,9188,0,9191,0.444444444,0.615384615
0.55457854,0,9193,9188,0,9191,0.444444444,0.615384615
0.5748915,0,712,9740,0,9742,0.777777778,0.875
0.5457206,1,9739,9740,0,9742,0.777777778,0.875
0.5136385,1,9739,9741,0,9742,0.777777778,0.875
0.5100714,1,9739,9742,0,9742,0.777777778,0.875
0.575433,0,9740,712,0,9742,0.777777778,0.875
0.5518393,1,9740,9739,0,9742,0.777777778,0.875
0.5777131,1,9740,9743,0,9742,0.777777778,0.875
0.6009485,1,9741,9739,0,9742,0.777777778,0.875
0.62261283,1,9741,9743,0,9742,0.777777778,0.875
0.6318941,1,9741,9744,0,9742,0.777777778,0.875
0.5731483,0,9741,9799,0,9742,0.777777778,0.875
0.5114685,1,9742,9739,0,9742,0.777777778,0.875
0.5540041,1,9743,9740,0,9742,0.777777778,0.875
0.52312857,1,9743,9741,0,9742,0.777777778,0.875
0.58216155,1,9743,9744,0,9742,0.777777778,0.875
0.5432671,1,9744,9741,0,9742,0.777777778,0.875
0.59411347,1,9744,9743,0,9742,0.777777778,0.875
0.55781645,0,9799,9741,0,9742,0.777777778,0.875
0.5283537,0,5319,10762,0,10764,0.647058823,0.785714286
0.46565846,1,10761,10762,0,10764,0.647058823,0.785714286
0.55170536,1,10761,10763,0,10764,0.647058823,0.785714286
0.48568735,1,10761,10764,0,10764,0.647058823,0.785714286
0.5709292,0,10762,5319,0,10764,0.647058823,0.785714286
0.5663039,1,10762,10761,0,10764,0.647058823,0.785714286
0.5545822,1,10762,10765,0,10764,0.647058823,0.785714286
0.5697185,1,10763,10761,0,10764,0.647058823,0.785714286
0.55592656,1,10763,10765,0,10764,0.647058823,0.785714286
0.530309,1,10763,10766,0,10764,0.647058823,0.785714286
0.576868,0,10763,10767,0,10764,0.647058823,0.785714286
0.5255806,1,10764,10761,0,10764,0.647058823,0.785714286
0.4946752,1,10765,10762,0,10764,0.647058823,0.785714286
0.5796759,1,10765,10763,0,10764,0.647058823,0.785714286
0.5245318,1,10765,10766,0,10764,0.647058823,0.785714286
0.5768373,1,10766,10763,0,10764,0.647058823,0.785714286
0.5454064,1,10766,10765,0,10764,0.647058823,0.785714286
0.48945582,0,10767,10763,0,10764,0.647058823,0.785714286
0.4341921,0,1927,11446,0,10982,0.310344828,0.473684211
0.5887828,0,7219,10981,0,10982,0.310344828,0.473684211
0.51302487,0,10122,10128,0,10982,0.310344828,0.473684211
0.5464735,0,10128,10122,0,10982,0.310344828,0.473684211
0.52370787,0,10128,10979,0,10982,0.310344828,0.473684211
0.5811634,0,10979,10128,0,10982,0.310344828,0.473684211
0.54111964,1,10979,10980,0,10982,0.310344828,0.473684211
0.58353037,1,10979,10981,0,10982,0.310344828,0.473684211
0.56146795,1,10979,10982,0,10982,0.310344828,0.473684211
0.5430879,0,10979,11446,0,10982,0.310344828,0.473684211
0.49347198,1,10980,10979,0,10982,0.310344828,0.473684211
0.5208534,1,10980,10983,0,10982,0.310344828,0.473684211
0.46025097,0,10980,10984,0,10982,0.310344828,0.473684211
0.49463433,0,10981,7219,0,10982,0.310344828,0.473684211
0.49316224,1,10981,10979,0,10982,0.310344828,0.473684211
0.5232815,1,10981,10983,0,10982,0.310344828,0.473684211
0.48305768,1,10981,10985,0,10982,0.310344828,0.473684211
0.5146004,0,10981,10986,0,10982,0.310344828,0.473684211
0.53735244,1,10982,10979,0,10982,0.310344828,0.473684211
0.47550005,1,10983,10980,0,10982,0.310344828,0.473684211
0.52145886,1,10983,10981,0,10982,0.310344828,0.473684211
0.47171733,1,10983,10985,0,10982,0.310344828,0.473684211
0.5146067,0,10984,10980,0,10982,0.310344828,0.473684211
0.58292377,1,10985,10981,0,10982,0.310344828,0.473684211
0.56479853,1,10985,10983,0,10982,0.310344828,0.473684211
0.5457099,0,10986,10981,0,10982,0.310344828,0.473684211
0.49806055,0,11445,11446,0,10982,0.310344828,0.473684211
0.57911396,0,11446,1927,0,10982,0.310344828,0.473684211
0.56671953,0,11446,10979,0,10982,0.310344828,0.473684211
0.59148186,0,11446,11445,0,10982,0.310344828,0.473684211
0.59102184,0,11446,11448,0,10982,0.310344828,0.473684211
0.5552937,0,11446,11449,0,10982,0.310344828,0.473684211
0.47018906,0,11448,11446,0,10982,0.310344828,0.473684211
0.5272128,0,11449,11446,0,10982,0.310344828,0.473684211
