GNN Probability,GT,P1,P2,Run,Idx,Acc,F1
0.50079006,0,610,606,0,609,0.294117647,0.454545455
0.49950695,0,610,2782,0,609,0.294117647,0.454545455
0.4968682,1,611,607,0,609,0.294117647,0.454545455
0.49892503,1,611,608,0,609,0.294117647,0.454545455
0.49624565,1,611,612,0,609,0.294117647,0.454545455
0.50089216,1,612,608,0,609,0.294117647,0.454545455
0.4971265,1,612,611,0,609,0.294117647,0.454545455
0.50334704,0,613,608,0,609,0.294117647,0.454545455
0.49767348,0,2782,610,0,609,0.294117647,0.454545455
0.4974004,0,12910,608,0,609,0.294117647,0.454545455
0.49941394,1,1116,1117,0,1119,0.4,0.571428571
0.49762186,1,1116,1118,0,1119,0.4,0.571428571
0.4953037,1,1116,1119,0,1119,0.4,0.571428571
0.49661765,1,1117,1116,0,1119,0.4,0.571428571
0.50105256,1,1117,1120,0,1119,0.4,0.571428571
0.50377584,1,1118,1116,0,1119,0.4,0.571428571
0.4951339,1,1118,1120,0,1119,0.4,0.571428571
0.49786812,1,1118,1121,0,1119,0.4,0.571428571
0.49745053,0,1118,5009,0,1119,0.4,0.571428571
0.5092642,0,1118,10655,0,1119,0.4,0.571428571
0.50219953,1,1119,1116,0,1119,0.4,0.571428571
0.50331384,1,1120,1117,0,1119,0.4,0.571428571
0.49595237,1,1120,1118,0,1119,0.4,0.571428571
0.50725067,1,1120,1121,0,1119,0.4,0.571428571
0.49923033,1,1121,1118,0,1119,0.4,0.571428571
0.5012151,1,1121,1120,0,1119,0.4,0.571428571
0.49653587,0,5009,1118,0,1119,0.4,0.571428571
0.49734125,0,10655,1118,0,1119,0.4,0.571428571
0.49975103,1,1162,1163,0,1166,0.466666667,0.636363636
0.50555587,1,1162,1164,0,1166,0.466666667,0.636363636
0.4967684,0,1162,4122,0,1166,0.466666667,0.636363636
0.50260556,0,1162,8922,0,1166,0.466666667,0.636363636
0.49569342,0,1162,11540,0,1166,0.466666667,0.636363636
0.4983642,1,1163,1162,0,1166,0.466666667,0.636363636
0.49999142,1,1163,1165,0,1166,0.466666667,0.636363636
0.50331104,1,1163,1166,0,1166,0.466666667,0.636363636
0.50430596,1,1164,1162,0,1166,0.466666667,0.636363636
0.5027101,1,1164,1165,0,1166,0.466666667,0.636363636
0.49439782,1,1164,1167,0,1166,0.466666667,0.636363636
0.49988273,1,1165,1163,0,1166,0.466666667,0.636363636
0.50228184,1,1165,1164,0,1166,0.466666667,0.636363636
0.50825036,1,1165,1167,0,1166,0.466666667,0.636363636
0.5008939,1,1166,1163,0,1166,0.466666667,0.636363636
0.49997938,1,1167,1164,0,1166,0.466666667,0.636363636
0.49690306,1,1167,1165,0,1166,0.466666667,0.636363636
0.49975038,0,4122,1162,0,1166,0.466666667,0.636363636
0.49290824,0,8922,1162,0,1166,0.466666667,0.636363636
0.4942567,0,11540,1162,0,1166,0.466666667,0.636363636
0.4936981,0,922,1420,0,1421,0.2,0.333333333
0.4970871,1,1412,1413,0,1421,0.2,0.333333333
0.5035537,1,1412,1414,0,1421,0.2,0.333333333
0.4980087,1,1413,1412,0,1421,0.2,0.333333333
0.49588883,1,1413,1415,0,1421,0.2,0.333333333
0.49600393,1,1414,1412,0,1421,0.2,0.333333333
0.49932453,1,1414,1415,0,1421,0.2,0.333333333
0.4951049,1,1414,1417,0,1421,0.2,0.333333333
0.49546167,0,1414,1418,0,1421,0.2,0.333333333
0.49983466,0,1414,9636,0,1421,0.2,0.333333333
0.49336007,1,1415,1413,0,1421,0.2,0.333333333
0.50065905,1,1415,1414,0,1421,0.2,0.333333333
0.5002563,1,1415,1417,0,1421,0.2,0.333333333
0.5025177,0,1415,1419,0,1421,0.2,0.333333333
0.4965167,0,1415,4689,0,1421,0.2,0.333333333
0.49392083,1,1417,1414,0,1421,0.2,0.333333333
0.49856314,1,1417,1415,0,1421,0.2,0.333333333
0.50057995,0,1417,1420,0,1421,0.2,0.333333333
0.50312865,1,1417,1421,0,1421,0.2,0.333333333
0.50436884,0,1418,1414,0,1421,0.2,0.333333333
0.49968442,0,1419,1415,0,1421,0.2,0.333333333
0.5002626,0,1420,922,0,1421,0.2,0.333333333
0.49722174,0,1420,1417,0,1421,0.2,0.333333333
0.4976213,0,1420,8740,0,1421,0.2,0.333333333
0.49536803,1,1421,1417,0,1421,0.2,0.333333333
0.50629866,0,4689,1415,0,1421,0.2,0.333333333
0.4998584,0,8740,1420,0,1421,0.2,0.333333333
0.50054044,0,9636,1414,0,1421,0.2,0.333333333
0.49817646,1,1799,1800,0,1802,0.294117647,0.454545455
0.49436805,1,1799,1801,0,1802,0.294117647,0.454545455
0.49503875,1,1799,1802,0,1802,0.294117647,0.454545455
0.49123755,0,1799,1803,0,1802,0.294117647,0.454545455
0.5031376,1,1800,1799,0,1802,0.294117647,0.454545455
0.49619105,1,1800,1804,0,1802,0.294117647,0.454545455
0.49895293,1,1801,1799,0,1802,0.294117647,0.454545455
0.49699384,1,1801,1804,0,1802,0.294117647,0.454545455
0.5050985,1,1801,1805,0,1802,0.294117647,0.454545455
0.4953176,0,1801,1806,0,1802,0.294117647,0.454545455
0.50006586,0,1801,1824,0,1802,0.294117647,0.454545455
0.5007234,1,1802,1799,0,1802,0.294117647,0.454545455
0.5017112,0,1803,1799,0,1802,0.294117647,0.454545455
0.49483657,1,1804,1800,0,1802,0.294117647,0.454545455
0.505799,1,1804,1801,0,1802,0.294117647,0.454545455
0.50029874,1,1804,1805,0,1802,0.294117647,0.454545455
0.4977792,1,1805,1801,0,1802,0.294117647,0.454545455
0.49974173,1,1805,1804,0,1802,0.294117647,0.454545455
0.5031386,0,1806,1801,0,1802,0.294117647,0.454545455
0.494736,0,1824,1801,0,1802,0.294117647,0.454545455
0.49817646,1,1799,1800,0,1803,0.294117647,0.454545455
0.49436805,1,1799,1801,0,1803,0.294117647,0.454545455
0.49503875,0,1799,1802,0,1803,0.294117647,0.454545455
0.49123755,1,1799,1803,0,1803,0.294117647,0.454545455
0.5031376,1,1800,1799,0,1803,0.294117647,0.454545455
0.49619105,1,1800,1804,0,1803,0.294117647,0.454545455
0.49895293,1,1801,1799,0,1803,0.294117647,0.454545455
0.49699384,1,1801,1804,0,1803,0.294117647,0.454545455
0.5050985,1,1801,1805,0,1803,0.294117647,0.454545455
0.4953176,0,1801,1806,0,1803,0.294117647,0.454545455
0.50006586,0,1801,1824,0,1803,0.294117647,0.454545455
0.5007234,0,1802,1799,0,1803,0.294117647,0.454545455
0.5017112,1,1803,1799,0,1803,0.294117647,0.454545455
0.49483657,1,1804,1800,0,1803,0.294117647,0.454545455
0.505799,1,1804,1801,0,1803,0.294117647,0.454545455
0.50029874,1,1804,1805,0,1803,0.294117647,0.454545455
0.4977792,1,1805,1801,0,1803,0.294117647,0.454545455
0.49974173,1,1805,1804,0,1803,0.294117647,0.454545455
0.5031386,0,1806,1801,0,1803,0.294117647,0.454545455
0.494736,0,1824,1801,0,1803,0.294117647,0.454545455
0.5052984,1,2481,2482,0,2491,0.368421053,0.538461538
0.5030243,1,2481,2483,0,2491,0.368421053,0.538461538
0.4984521,1,2482,2481,0,2491,0.368421053,0.538461538
0.5046103,1,2482,2487,0,2491,0.368421053,0.538461538
0.4952302,1,2483,2481,0,2491,0.368421053,0.538461538
0.50142616,1,2483,2487,0,2491,0.368421053,0.538461538
0.49870518,1,2483,2488,0,2491,0.368421053,0.538461538
0.50126463,0,2483,4013,0,2491,0.368421053,0.538461538
0.49693662,1,2487,2482,0,2491,0.368421053,0.538461538
0.49798557,1,2487,2483,0,2491,0.368421053,0.538461538
0.50064105,1,2487,2488,0,2491,0.368421053,0.538461538
0.50146514,0,2487,6639,0,2491,0.368421053,0.538461538
0.49777725,1,2488,2483,0,2491,0.368421053,0.538461538
0.5020234,1,2488,2487,0,2491,0.368421053,0.538461538
0.49215367,0,2488,2489,0,2491,0.368421053,0.538461538
0.4999858,0,2488,2490,0,2491,0.368421053,0.538461538
0.49772337,1,2488,2491,0,2491,0.368421053,0.538461538
0.49946094,0,2489,2488,0,2491,0.368421053,0.538461538
0.49437708,0,2490,2488,0,2491,0.368421053,0.538461538
0.5040005,0,2490,3732,0,2491,0.368421053,0.538461538
0.50203043,1,2491,2488,0,2491,0.368421053,0.538461538
0.49913436,0,3732,2490,0,2491,0.368421053,0.538461538
0.5044026,0,4013,2483,0,2491,0.368421053,0.538461538
0.5022315,0,6639,2487,0,2491,0.368421053,0.538461538
0.49976766,1,2708,2709,0,2716,0.4,0.571428571
0.50073445,1,2708,2710,0,2716,0.4,0.571428571
0.5005537,1,2709,2708,0,2716,0.4,0.571428571
0.49493438,1,2709,2711,0,2716,0.4,0.571428571
0.5008072,0,2709,2712,0,2716,0.4,0.571428571
0.49471772,0,2709,2713,0,2716,0.4,0.571428571
0.49986055,0,2709,2714,0,2716,0.4,0.571428571
0.49689505,0,2709,2715,0,2716,0.4,0.571428571
0.50312674,1,2709,2716,0,2716,0.4,0.571428571
0.49949887,1,2710,2708,0,2716,0.4,0.571428571
0.50076437,1,2710,2711,0,2716,0.4,0.571428571
0.4991081,1,2710,2717,0,2716,0.4,0.571428571
0.49960098,1,2711,2709,0,2716,0.4,0.571428571
0.50198877,1,2711,2710,0,2716,0.4,0.571428571
0.50084496,1,2711,2717,0,2716,0.4,0.571428571
0.5061513,0,2711,2723,0,2716,0.4,0.571428571
0.5037485,0,2712,2709,0,2716,0.4,0.571428571
0.49685138,0,2712,3921,0,2716,0.4,0.571428571
0.5026326,0,2713,2709,0,2716,0.4,0.571428571
0.4953933,0,2714,2709,0,2716,0.4,0.571428571
0.5009834,0,2715,2709,0,2716,0.4,0.571428571
0.50540066,0,2715,7734,0,2716,0.4,0.571428571
0.5020753,1,2716,2709,0,2716,0.4,0.571428571
0.4966078,1,2717,2710,0,2716,0.4,0.571428571
0.5010368,1,2717,2711,0,2716,0.4,0.571428571
0.49828961,0,2723,2711,0,2716,0.4,0.571428571
0.49823067,0,3921,2712,0,2716,0.4,0.571428571
0.49571177,0,7734,2715,0,2716,0.4,0.571428571
0.49236038,1,3158,3159,0,3162,0.375,0.545454545
0.50558805,1,3158,3160,0,3162,0.375,0.545454545
0.50222826,0,3158,4403,0,3162,0.375,0.545454545
0.49613294,1,3159,3158,0,3162,0.375,0.545454545
0.49924344,1,3159,3161,0,3162,0.375,0.545454545
0.4980895,1,3159,3162,0,3162,0.375,0.545454545
0.4927649,0,3159,10575,0,3162,0.375,0.545454545
0.5039305,1,3160,3158,0,3162,0.375,0.545454545
0.5025695,1,3160,3161,0,3162,0.375,0.545454545
0.5024149,1,3160,3163,0,3162,0.375,0.545454545
0.4996521,1,3161,3159,0,3162,0.375,0.545454545
0.49722826,1,3161,3160,0,3162,0.375,0.545454545
0.49667367,1,3161,3163,0,3162,0.375,0.545454545
0.4992775,0,3161,3166,0,3162,0.375,0.545454545
0.5016272,1,3162,3159,0,3162,0.375,0.545454545
0.50064623,1,3163,3160,0,3162,0.375,0.545454545
0.4961633,1,3163,3161,0,3162,0.375,0.545454545
0.4958709,0,3166,3161,0,3162,0.375,0.545454545
0.5001996,0,4403,3158,0,3162,0.375,0.545454545
0.4996481,0,10571,10575,0,3162,0.375,0.545454545
0.49461085,0,10575,3159,0,3162,0.375,0.545454545
0.499185,0,10575,10571,0,3162,0.375,0.545454545
0.50315964,1,4194,4195,0,4197,0.411764706,0.583333333
0.5009601,1,4194,4196,0,4197,0.411764706,0.583333333
0.50074065,1,4194,4197,0,4197,0.411764706,0.583333333
0.49638614,0,4194,4198,0,4197,0.411764706,0.583333333
0.49481848,1,4195,4194,0,4197,0.411764706,0.583333333
0.50816596,1,4195,4199,0,4197,0.411764706,0.583333333
0.49448904,1,4196,4194,0,4197,0.411764706,0.583333333
0.49794543,1,4196,4199,0,4197,0.411764706,0.583333333
0.49760228,1,4196,4200,0,4197,0.411764706,0.583333333
0.5009587,1,4197,4194,0,4197,0.411764706,0.583333333
0.5013455,0,4198,4194,0,4197,0.411764706,0.583333333
0.50542873,0,4198,10288,0,4197,0.411764706,0.583333333
0.500684,1,4199,4195,0,4197,0.411764706,0.583333333
0.50034404,1,4199,4196,0,4197,0.411764706,0.583333333
0.49875695,1,4199,4200,0,4197,0.411764706,0.583333333
0.49903947,1,4200,4196,0,4197,0.411764706,0.583333333
0.4976653,1,4200,4199,0,4197,0.411764706,0.583333333
0.50057185,0,10288,4198,0,4197,0.411764706,0.583333333
0.49602172,0,3588,4479,0,4482,0.181818182,0.307692308
0.4941257,1,4474,4475,0,4482,0.181818182,0.307692308
0.49889475,1,4474,4476,0,4482,0.181818182,0.307692308
0.50122666,0,4474,4477,0,4482,0.181818182,0.307692308
0.4995805,0,4474,4478,0,4482,0.181818182,0.307692308
0.5001335,0,4474,8122,0,4482,0.181818182,0.307692308
0.49153298,1,4475,4474,0,4482,0.181818182,0.307692308
0.5053883,1,4475,4479,0,4482,0.181818182,0.307692308
0.4966258,1,4476,4474,0,4482,0.181818182,0.307692308
0.49830407,1,4476,4479,0,4482,0.181818182,0.307692308
0.5036877,1,4476,4480,0,4482,0.181818182,0.307692308
0.49794897,0,4476,4481,0,4482,0.181818182,0.307692308
0.5013118,1,4476,4482,0,4482,0.181818182,0.307692308
0.5010848,0,4477,4474,0,4482,0.181818182,0.307692308
0.4960751,0,4478,4474,0,4482,0.181818182,0.307692308
0.5060914,0,4479,3588,0,4482,0.181818182,0.307692308
0.49658808,1,4479,4475,0,4482,0.181818182,0.307692308
0.49315408,1,4479,4476,0,4482,0.181818182,0.307692308
0.50244856,1,4479,4480,0,4482,0.181818182,0.307692308
0.49409783,0,4479,4483,0,4482,0.181818182,0.307692308
0.49673128,0,4479,4484,0,4482,0.181818182,0.307692308
0.49978772,0,4479,4485,0,4482,0.181818182,0.307692308
0.4990062,1,4480,4476,0,4482,0.181818182,0.307692308
0.4983936,1,4480,4479,0,4482,0.181818182,0.307692308
0.5012734,0,4480,12223,0,4482,0.181818182,0.307692308
0.50225765,0,4481,4476,0,4482,0.181818182,0.307692308
0.49930686,0,4481,10650,0,4482,0.181818182,0.307692308
0.50290906,0,4481,11870,0,4482,0.181818182,0.307692308
0.49973372,1,4482,4476,0,4482,0.181818182,0.307692308
0.49962696,0,4483,4479,0,4482,0.181818182,0.307692308
0.49971965,0,4484,4479,0,4482,0.181818182,0.307692308
0.4998785,0,4485,4479,0,4482,0.181818182,0.307692308
0.50001967,0,8122,4474,0,4482,0.181818182,0.307692308
0.49833,0,10650,4481,0,4482,0.181818182,0.307692308
0.4959417,0,11870,4481,0,4482,0.181818182,0.307692308
0.49766716,0,12223,4480,0,4482,0.181818182,0.307692308
0.49718606,1,5899,5900,0,5913,0.5,0.666666667
0.49850553,1,5899,5901,0,5913,0.5,0.666666667
0.50301844,1,5900,5899,0,5913,0.5,0.666666667
0.499645,1,5900,5905,0,5913,0.5,0.666666667
0.5022027,1,5901,5899,0,5913,0.5,0.666666667
0.49772444,1,5901,5905,0,5913,0.5,0.666666667
0.50014,1,5901,5908,0,5913,0.5,0.666666667
0.49824473,0,5901,5909,0,5913,0.5,0.666666667
0.50031525,1,5905,5900,0,5913,0.5,0.666666667
0.5038725,1,5905,5901,0,5913,0.5,0.666666667
0.50115436,1,5905,5908,0,5913,0.5,0.666666667
0.5024027,1,5908,5901,0,5913,0.5,0.666666667
0.5015223,1,5908,5905,0,5913,0.5,0.666666667
0.49495953,0,5908,5910,0,5913,0.5,0.666666667
0.49972066,0,5908,5911,0,5913,0.5,0.666666667
0.5055059,0,5908,5912,0,5913,0.5,0.666666667
0.5058476,1,5908,5913,0,5913,0.5,0.666666667
0.50237906,0,5908,9303,0,5913,0.5,0.666666667
0.4998522,0,5908,12182,0,5913,0.5,0.666666667
0.50058234,0,5909,5901,0,5913,0.5,0.666666667
0.50149244,0,5910,5908,0,5913,0.5,0.666666667
0.49584356,0,5911,5908,0,5913,0.5,0.666666667
0.50537276,0,5911,10820,0,5913,0.5,0.666666667
0.49780443,0,5911,12418,0,5913,0.5,0.666666667
0.49897742,0,5912,5908,0,5913,0.5,0.666666667
0.5025291,1,5913,5908,0,5913,0.5,0.666666667
0.50001764,0,9297,9303,0,5913,0.5,0.666666667
0.49735582,0,9303,5908,0,5913,0.5,0.666666667
0.49750295,0,9303,9297,0,5913,0.5,0.666666667
0.4980928,0,10820,5911,0,5913,0.5,0.666666667
0.49751675,0,11688,12182,0,5913,0.5,0.666666667
0.4998788,0,12177,12182,0,5913,0.5,0.666666667
0.4996756,0,12182,5908,0,5913,0.5,0.666666667
0.49505734,0,12182,11688,0,5913,0.5,0.666666667
0.4938379,0,12182,12177,0,5913,0.5,0.666666667
0.49788207,0,12418,5911,0,5913,0.5,0.666666667
0.50146586,0,1348,6062,0,6067,0.285714286,0.444444444
0.4991753,0,3957,6061,0,6067,0.285714286,0.444444444
0.49836078,0,4045,6062,0,6067,0.285714286,0.444444444
0.5004651,0,5382,6062,0,6067,0.285714286,0.444444444
0.50190747,1,6060,6061,0,6067,0.285714286,0.444444444
0.49730617,1,6060,6062,0,6067,0.285714286,0.444444444
0.49947128,0,6061,3957,0,6067,0.285714286,0.444444444
0.49565044,1,6061,6060,0,6067,0.285714286,0.444444444
0.49581677,1,6061,6064,0,6067,0.285714286,0.444444444
0.50194085,0,6062,1348,0,6067,0.285714286,0.444444444
0.5000447,0,6062,4045,0,6067,0.285714286,0.444444444
0.4931289,0,6062,5382,0,6067,0.285714286,0.444444444
0.49678475,1,6062,6060,0,6067,0.285714286,0.444444444
0.5001989,1,6062,6064,0,6067,0.285714286,0.444444444
0.50165373,1,6062,6065,0,6067,0.285714286,0.444444444
0.500929,0,6062,6066,0,6067,0.285714286,0.444444444
0.4985744,1,6064,6061,0,6067,0.285714286,0.444444444
0.500091,1,6064,6062,0,6067,0.285714286,0.444444444
0.5025438,1,6064,6065,0,6067,0.285714286,0.444444444
0.4931195,1,6064,6067,0,6067,0.285714286,0.444444444
0.49812758,1,6065,6062,0,6067,0.285714286,0.444444444
0.50536716,1,6065,6064,0,6067,0.285714286,0.444444444
0.4959131,0,6065,6068,0,6067,0.285714286,0.444444444
0.50245804,0,6066,6062,0,6067,0.285714286,0.444444444
0.49966678,1,6067,6064,0,6067,0.285714286,0.444444444
0.50174797,0,6068,6065,0,6067,0.285714286,0.444444444
0.49840793,0,2863,6445,0,6446,0.5,0.666666667
0.49670944,1,6439,6440,0,6446,0.5,0.666666667
0.503861,1,6439,6441,0,6446,0.5,0.666666667
0.49991965,0,6439,6442,0,6446,0.5,0.666666667
0.49095803,0,6439,12409,0,6446,0.5,0.666666667
0.49524906,1,6440,6439,0,6446,0.5,0.666666667
0.49794343,1,6440,6443,0,6446,0.5,0.666666667
0.49849197,1,6441,6439,0,6446,0.5,0.666666667
0.5005642,1,6441,6443,0,6446,0.5,0.666666667
0.50031734,1,6441,6445,0,6446,0.5,0.666666667
0.50110596,1,6441,6446,0,6446,0.5,0.666666667
0.49510527,0,6441,6447,0,6446,0.5,0.666666667
0.49833804,0,6442,6439,0,6446,0.5,0.666666667
0.4964288,1,6443,6440,0,6446,0.5,0.666666667
0.49910954,1,6443,6441,0,6446,0.5,0.666666667
0.50064015,1,6443,6445,0,6446,0.5,0.666666667
0.4953787,0,6445,2863,0,6446,0.5,0.666666667
0.50201225,1,6445,6441,0,6446,0.5,0.666666667
0.50173974,1,6445,6443,0,6446,0.5,0.666666667
0.5029456,1,6446,6441,0,6446,0.5,0.666666667
0.50409174,0,6447,6441,0,6446,0.5,0.666666667
0.500147,0,12409,6439,0,6446,0.5,0.666666667
0.49840793,0,2863,6445,0,6447,0.411764706,0.583333333
0.49670944,1,6439,6440,0,6447,0.411764706,0.583333333
0.503861,1,6439,6441,0,6447,0.411764706,0.583333333
0.49991965,0,6439,6442,0,6447,0.411764706,0.583333333
0.49095803,0,6439,12409,0,6447,0.411764706,0.583333333
0.49524906,1,6440,6439,0,6447,0.411764706,0.583333333
0.49794343,1,6440,6443,0,6447,0.411764706,0.583333333
0.49849197,1,6441,6439,0,6447,0.411764706,0.583333333
0.5005642,1,6441,6443,0,6447,0.411764706,0.583333333
0.50031734,1,6441,6445,0,6447,0.411764706,0.583333333
0.50110596,0,6441,6446,0,6447,0.411764706,0.583333333
0.49510527,1,6441,6447,0,6447,0.411764706,0.583333333
0.49833804,0,6442,6439,0,6447,0.411764706,0.583333333
0.4964288,1,6443,6440,0,6447,0.411764706,0.583333333
0.49910954,1,6443,6441,0,6447,0.411764706,0.583333333
0.50064015,1,6443,6445,0,6447,0.411764706,0.583333333
0.4953787,0,6445,2863,0,6447,0.411764706,0.583333333
0.50201225,1,6445,6441,0,6447,0.411764706,0.583333333
0.50173974,1,6445,6443,0,6447,0.411764706,0.583333333
0.5029456,0,6446,6441,0,6447,0.411764706,0.583333333
0.50409174,1,6447,6441,0,6447,0.411764706,0.583333333
0.500147,0,12409,6439,0,6447,0.411764706,0.583333333
0.4995119,1,6753,6754,0,6756,0.470588235,0.64
0.49805993,1,6753,6755,0,6756,0.470588235,0.64
0.50172216,1,6753,6756,0,6756,0.470588235,0.64
0.50154096,0,6753,6757,0,6756,0.470588235,0.64
0.503905,1,6754,6753,0,6756,0.470588235,0.64
0.4971753,1,6754,6758,0,6756,0.470588235,0.64
0.4989102,0,6754,8349,0,6756,0.470588235,0.64
0.5017159,1,6755,6753,0,6756,0.470588235,0.64
0.50295645,1,6755,6758,0,6756,0.470588235,0.64
0.50176716,1,6755,6759,0,6756,0.470588235,0.64
0.49567837,0,6755,12237,0,6756,0.470588235,0.64
0.5005032,1,6756,6753,0,6756,0.470588235,0.64
0.5021407,0,6757,6753,0,6756,0.470588235,0.64
0.49308252,0,6757,8826,0,6756,0.470588235,0.64
0.49916038,1,6758,6754,0,6756,0.470588235,0.64
0.50183487,1,6758,6755,0,6756,0.470588235,0.64
0.49828306,1,6758,6759,0,6756,0.470588235,0.64
0.5000144,1,6759,6755,0,6756,0.470588235,0.64
0.4995196,1,6759,6758,0,6756,0.470588235,0.64
0.49965888,0,8349,6754,0,6756,0.470588235,0.64
0.50412685,0,8826,6757,0,6756,0.470588235,0.64
0.49610314,0,12237,6755,0,6756,0.470588235,0.64
0.49837664,0,3247,7622,0,7624,0.315789474,0.48
0.50530636,1,7618,7619,0,7624,0.315789474,0.48
0.49650165,1,7618,7620,0,7624,0.315789474,0.48
0.49989352,0,7618,7621,0,7624,0.315789474,0.48
0.5026119,1,7619,7618,0,7624,0.315789474,0.48
0.4923423,1,7619,7622,0,7624,0.315789474,0.48
0.4993907,0,7619,7623,0,7624,0.315789474,0.48
0.50494957,1,7619,7624,0,7624,0.315789474,0.48
0.49878109,1,7620,7618,0,7624,0.315789474,0.48
0.5023943,1,7620,7622,0,7624,0.315789474,0.48
0.49941286,1,7620,7625,0,7624,0.315789474,0.48
0.502924,0,7621,7618,0,7624,0.315789474,0.48
0.50030607,0,7622,3247,0,7624,0.315789474,0.48
0.49947572,1,7622,7619,0,7624,0.315789474,0.48
0.49589422,1,7622,7620,0,7624,0.315789474,0.48
0.50502956,1,7622,7625,0,7624,0.315789474,0.48
0.5000676,0,7622,7628,0,7624,0.315789474,0.48
0.5005236,0,7622,7629,0,7624,0.315789474,0.48
0.5010885,0,7622,10594,0,7624,0.315789474,0.48
0.49876222,0,7623,7619,0,7624,0.315789474,0.48
0.49812296,0,7623,8556,0,7624,0.315789474,0.48
0.49301717,1,7624,7619,0,7624,0.315789474,0.48
0.49935454,1,7625,7620,0,7624,0.315789474,0.48
0.504663,1,7625,7622,0,7624,0.315789474,0.48
0.49400035,0,7628,7622,0,7624,0.315789474,0.48
0.49848303,0,7629,7622,0,7624,0.315789474,0.48
0.49976462,0,8556,7623,0,7624,0.315789474,0.48
0.4950442,0,10594,7622,0,7624,0.315789474,0.48
0.49920043,0,6741,8454,0,8455,0.3,0.461538462
0.500573,1,8451,8452,0,8455,0.3,0.461538462
0.5025404,1,8451,8453,0,8455,0.3,0.461538462
0.5033982,0,8451,8454,0,8455,0.3,0.461538462
0.49029493,1,8451,8455,0,8455,0.3,0.461538462
0.5035335,0,8451,8456,0,8455,0.3,0.461538462
0.49669546,1,8452,8451,0,8455,0.3,0.461538462
0.49518862,1,8452,8457,0,8455,0.3,0.461538462
0.5005316,1,8453,8451,0,8455,0.3,0.461538462
0.50115055,1,8453,8457,0,8455,0.3,0.461538462
0.49599108,1,8453,8458,0,8455,0.3,0.461538462
0.50304407,0,8453,8459,0,8455,0.3,0.461538462
0.50449884,0,8453,8460,0,8455,0.3,0.461538462
0.50041986,0,8454,6741,0,8455,0.3,0.461538462
0.49582323,0,8454,8451,0,8455,0.3,0.461538462
0.50199324,1,8455,8451,0,8455,0.3,0.461538462
0.5011202,0,8456,8451,0,8455,0.3,0.461538462
0.4943414,1,8457,8452,0,8455,0.3,0.461538462
0.49584156,1,8457,8453,0,8455,0.3,0.461538462
0.5018015,1,8457,8458,0,8455,0.3,0.461538462
0.4960373,1,8458,8453,0,8455,0.3,0.461538462
0.49851307,1,8458,8457,0,8455,0.3,0.461538462
0.49658012,0,8459,8453,0,8455,0.3,0.461538462
0.4976928,0,8460,8453,0,8455,0.3,0.461538462
0.50695616,1,8917,8918,0,8920,0.466666667,0.636363636
0.5034692,1,8917,8919,0,8920,0.466666667,0.636363636
0.5058282,1,8917,8920,0,8920,0.466666667,0.636363636
0.49826616,1,8918,8917,0,8920,0.466666667,0.636363636
0.49540302,1,8918,8921,0,8920,0.466666667,0.636363636
0.49283132,1,8919,8917,0,8920,0.466666667,0.636363636
0.5003511,1,8919,8921,0,8920,0.466666667,0.636363636
0.49872914,1,8919,8922,0,8920,0.466666667,0.636363636
0.5025399,0,8919,8923,0,8920,0.466666667,0.636363636
